"T Id","Well Name","Cell Count","Cell Total Intensity","Cell Average Intensity","Cell Total Integrated Intensity","Cell Average Integrated Intensity","Total Area","Average Area","Concentration","Group","Compound"
1,"E1",154,140196,910.367,6832490,44366.8,846.625,5.49756,,,
1,"E2",36,31786.5,882.959,1509950,41943,186.988,5.19412,,,
1,"E3",207,177932,859.574,8658210,41827.1,1106.58,5.34578,,,
1,"E4",92,83497.2,907.578,4568690,49659.6,547.039,5.94607,,,
1,"E5",238,260324,1093.8,1.34746E+07,56616.1,1369.26,5.75321,,,
1,"E6",221,242556,1097.54,1.20307E+07,54437.7,1244.29,5.63026,,,
1,"E7",241,259282,1075.86,1.3514E+07,56074.9,1425.56,5.9152,,,
1,"E8",348,461704,1326.73,2.51151E+07,72169.7,2153.4,6.18793,,,
1,"E9",273,434471,1591.47,2.32471E+07,85154.3,1651.71,6.05022,,,
1,"E10",342,613711,1794.48,3.36395E+07,98361,2132.81,6.23628,,,
1,"E11",402,700470,1742.46,3.78012E+07,94032.7,2460.37,6.12031,,,
1,"E12",393,722273,1837.84,3.86067E+07,98235.9,2409.66,6.13145,,,
2,"E1",580,561970,968.913,2.82479E+07,48703.4,3380.19,5.82792,,,
2,"E2",498,475325,954.468,2.33589E+07,46905.4,2786.85,5.59609,,,
2,"E3",1133,1160440,1024.22,5.8104E+07,51283.3,6603.75,5.82855,,,
2,"E4",729,772028,1059.02,4.04081E+07,55429.6,4428.92,6.07534,,,
2,"E5",969,1150670,1187.48,5.90945E+07,60985,5784.5,5.96955,,,
2,"E6",803,936391,1166.12,4.71873E+07,58763.8,4693.51,5.84497,,,
2,"E7",702,838813,1194.89,4.26646E+07,60775.8,4162.19,5.92904,,,
2,"E8",774,1132440,1463.11,6.24223E+07,80648.9,4980.01,6.43412,,,
2,"E9",483,830453,1719.36,4.31738E+07,89386.6,2916.11,6.0375,,,
2,"E10",672,1261950,1877.89,6.82128E+07,101507,4160.76,6.1916,,,
2,"E11",869,1665430,1916.49,8.85727E+07,101925,5358.62,6.16643,,,
2,"E12",822,1504240,1829.98,8.02522E+07,97630.4,5092.72,6.19553,,,
3,"E1",923,869992,942.57,4.35298E+07,47161.2,5389.93,5.83958,,,
3,"E2",1141,1138220,997.564,5.67342E+07,49723.2,6610.65,5.79373,,,
3,"E3",1922,1990050,1035.41,9.98203E+07,51935.6,11283.2,5.87056,,,
3,"E4",984,1042070,1059.01,5.33453E+07,54212.7,5886.14,5.98185,,,
3,"E5",1250,1561800,1249.44,7.88039E+07,63043.1,7400.5,5.9204,,,
