"T Id","Well Name","Cell Count","Cell Total Intensity","Cell Average Intensity","Cell Total Integrated Intensity","Cell Average Integrated Intensity","Total Area","Average Area","Concentration","Group","Compound"
1,"B1",3,613.352,204.451,200742,66914,67.4872,22.4957,,,
1,"B2",3,2545.37,848.455,770318,256773,76.6521,25.5507,,,
1,"B3",1,91.3295,91.3295,8037,8037,10.4742,10.4742,,,
1,"B4",3,2704.67,901.555,833356,277785,108.313,36.1042,,,
1,"B6",2,106.685,53.3427,9075,4537.5,20.2342,10.1171,,,
1,"B11",1,56.9398,56.9398,4726,4726,9.87908,9.87908,,,
1,"B12",3,4503.02,1501.01,1021100,340367,74.0336,24.6779,,,
1,"B5",,,,,,,,,,
1,"B7",,,,,,,,,,
1,"B8",,,,,,,,,,
1,"B9",,,,,,,,,,
1,"B10",,,,,,,,,,
2,"B1",4,1228.42,307.106,443971,110993,116.168,29.0421,,,
2,"B2",11,10156.1,923.28,2405520,218684,258.998,23.5453,,,
2,"B3",3,3662.48,1220.83,1643880,547961,137.712,45.904,,,
2,"B4",3,2523.01,841.005,775722,258574,107.599,35.8662,,,
2,"B6",13,13346.8,1026.68,9491650,730127,888.641,68.357,,,
2,"B11",1,57.7262,57.7262,4849,4849,9.9981,9.9981,,,
2,"B12",3,4906.56,1635.52,961185,320395,69.9867,23.3289,,,
2,"B5",,,,,,,,,,
2,"B7",,,,,,,,,,
2,"B8",,,,,,,,,,
2,"B9",,,,,,,,,,
2,"B10",,,,,,,,,,
3,"B1",5,1840.93,368.187,456289,91257.8,109.86,21.972,,,
3,"B2",10,9819.81,981.981,2512200,251220,274.591,27.4591,,,
3,"B3",4,5196.58,1299.15,1426520,356629,118.549,29.6372,,,
3,"B4",3,2442.69,814.23,734830,244943,106.765,35.5885,,,
3,"B6",14,21044.6,1503.19,9929670,709262,807.823,57.7016,,,
3,"B11",1,57.6437,57.6437,5015,5015,10.3552,10.3552,,,
3,"B12",4,6966.92,1741.73,986242,246561,70.2247,17.5562,,,
3,"B5",,,,,,,,,,
3,"B7",,,,,,,,,,
3,"B8",,,,,,,,,,
3,"B9",,,,,,,,,,
3,"B10",,,,,,,,,,
4,"B1",4,1233.62,308.406,433209,108302,111.764,27.9411,,,
4,"B2",12,10078,839.834,2392760,199396,293.397,24.4497,,,
4,"B3",5,5981.44,1196.29,1482000,296399,132.118,26.4235,,,
4,"B4",3,2260.55,753.518,720466,240155,111.407,37.1358,,,
4,"B6",14,21792.3,1556.59,1.02083E+07,729167,779.495,55.6782,,,
4,"B11",8,14987.6,1873.45,5632030,704003,303.99,37.9987,,,
4,"B12",4,6734.49,1683.62,1893110,473278,125.095,31.2738,,,
4,"B5",,,,,,,,,,
4,"B7",,,,,,,,,,
4,"B8",,,,,,,,,,
4,"B9",,,,,,,,,,
4,"B10",,,,,,,,,,
5,"B1",4,1241.93,310.484,424970,106243,109.265,27.3162,,,
5,"B2",11,9600.64,872.785,2460510,223683,284.351,25.8501,,,
5,"B3",5,5863.94,1172.79,1501050,300211,138.545,27.709,,,
5,"B4",3,2387.19,795.729,707744,235915,107.48,35.8265,,,
5,"B6",12,17956.6,1496.38,9892480,824373,769.021,64.085,,,
5,"B11",9,17646.2,1960.69,7125710,791745,367.787,40.8652,,,
5,"B12",6,10976.2,1829.37,2330760,388460,150.329,25.0548,,,
5,"B5",,,,,,,,,,
5,"B7",,,,,,,,,,
5,"B8",,,,,,,,,,
5,"B9",,,,,,,,,,
5,"B10",,,,,,,,,,
6,"B1",4,1246.02,311.505,403808,100952,105.337,26.3343,,,
6,"B2",11,9017.36,819.76,2380700,216427,294.587,26.7806,,,
6,"B3",5,6438.56,1287.71,1393590,278717,117.716,23.5431,,,
6,"B4",3,2235.67,745.224,692835,230945,109.384,36.4613,,,
6,"B6",19,25460.5,1340.03,1.03566E+07,545084,885.546,46.6077,,,
6,"B10",1,629.661,629.661,373389,373389,70.5818,70.5818,,,
6,"B11",13,23053.9,1773.38,8824580,678814,515.378,39.6445,,,
6,"B12",5,8638.53,1727.71,2301000,460201,149.971,29.9943,,,
6,"B5",,,,,,,,,,
6,"B7",,,,,,,,,,
6,"B8",,,,,,,,,,
6,"B9",,,,,,,,,,
7,"B1",5,2270.36,454.072,627381,125476,132.594,26.5188,,,
7,"B2",11,9563.29,869.39,2456230,223293,292.444,26.5859,,,
7,"B3",5,5859.48,1171.9,1442510,288501,134.498,26.8997,,,
7,"B4",3,2220.46,740.155,682403,227468,108.432,36.1439,,,
7,"B6",16,23587.9,1474.25,1.07217E+07,670105,858.646,53.6654,,,
7,"B8",2,1272.14,636.072,329429,164715,65.5828,32.7914,,,
7,"B10",1,1754.49,1754.49,354406,354406,24.0431,24.0431,,,
7,"B11",21,27558.4,1312.31,8810020,419525,608.813,28.9911,,,
7,"B12",5,8440.43,1688.09,2290250,458050,153.542,30.7085,,,
7,"B5",,,,,,,,,,
7,"B7",,,,,,,,,,
7,"B9",,,,,,,,,,
8,"B1",8,6592.39,824.049,1308230,163529,189.964,23.7455,,,
8,"B2",12,11849.6,987.469,2410390,200866,281.494,23.4578,,,
8,"B3",5,5309.85,1061.97,1336260,267252,140.688,28.1375,,,
8,"B4",3,2282.74,760.914,660615,220205,104.028,34.6759,,,
8,"B6",20,26307.8,1315.39,1.05495E+07,527477,932.561,46.628,,,
8,"B8",2,1280.31,640.154,331509,165755,62.012,31.006,,,
8,"B9",1,2052.26,2052.26,391981,391981,22.7338,22.7338,,,
8,"B10",2,3350.73,1675.36,728919,364460,51.8949,25.9474,,,
8,"B11",14,25407.8,1814.84,8895600,635400,524.186,37.4419,,,
8,"B12",5,8216.8,1643.36,2250990,450198,153.899,30.7799,,,
8,"B5",,,,,,,,,,
8,"B7",,,,,,,,,,
9,"B1",9,6943,771.445,1286740,142971,187.94,20.8823,,,
9,"B2",10,8721.46,872.146,2383420,238342,300.3,30.03,,,
9,"B3",5,6130.84,1226.17,1391270,278254,133.308,26.6616,,,
9,"B4",3,2110.82,703.606,652783,217594,108.432,36.1439,,,
9,"B6",18,24136.5,1340.91,1.05062E+07,583678,924.348,51.3527,,,
9,"B8",3,2029.37,676.456,530751,176917,93.1966,31.0655,,,
9,"B9",1,1594.43,1594.43,486301,486301,36.3026,36.3026,,,
9,"B10",2,3495.32,1747.66,739912,369956,50.4666,25.2333,,,
9,"B11",17,30075.5,1769.15,8900290,523547,584.056,34.3562,,,
9,"B12",4,5767.86,1441.97,2070820,517704,169.135,42.2836,,,
9,"B5",,,,,,,,,,
9,"B7",,,,,,,,,,
10,"B1",9,5877.21,653.023,1279260,142140,191.63,21.2922,,,
10,"B2",10,8759.22,875.922,2342840,234284,290.421,29.0421,,,
10,"B3",5,5164.04,1032.81,1392300,278460,142.711,28.5422,,,
10,"B4",3,2250.64,750.213,665612,221871,105.575,35.1917,,,
10,"B5",1,66.7,66.7,6003,6003,10.7122,10.7122,,,
10,"B6",20,28340.1,1417.01,1.04433E+07,522163,880.547,44.0273,,,
10,"B8",4,3588.54,897.134,893271,223318,123.429,30.8572,,,
10,"B9",1,1397.66,1397.66,466817,466817,39.7543,39.7543,,,
10,"B10",3,6161.7,2053.9,1646310,548768,90.34,30.1133,,,
10,"B11",17,28128.6,1654.62,9131680,537158,596.196,35.0704,,,
10,"B12",6,8757.57,1459.59,2026940,337823,159.613,26.6021,,,
10,"B7",,,,,,,,,,
11,"B1",6,3655.05,609.174,1229000,204834,180.442,30.0737,,,
11,"B2",10,8573.83,857.383,2317370,231737,290.778,29.0778,,,
11,"B3",5,4732.51,946.502,1370590,274117,153.304,30.6608,,,
11,"B4",3,2589.95,863.317,732992,244331,104.623,34.8743,,,
11,"B5",2,1007.19,503.593,166419,83209.5,31.4226,15.7113,,,
11,"B6",20,26230.3,1311.52,9934200,496710,881.142,44.0571,,,
11,"B8",4,3510.41,877.603,899618,224905,122.239,30.5597,,,
11,"B9",1,1404.23,1404.23,461991,461991,39.1592,39.1592,,,
11,"B10",4,6664.49,1666.12,1740820,435206,113.55,28.3875,,,
11,"B11",18,27260.1,1514.45,9688930,538274,731.647,40.647,,,
11,"B12",8,11594.8,1449.35,2097980,262247,159.374,19.9218,,,
11,"B7",,,,,,,,,,
12,"B1",8,5108.04,638.504,1241570,155196,192.82,24.1026,,,
12,"B2",9,7478.37,830.93,2334070,259341,303.276,33.6973,,,
12,"B3",5,5156.02,1031.2,1318130,263626,144.139,28.8279,,,
12,"B4",3,2593.25,864.418,707768,235923,102.123,34.0411,,,
12,"B5",1,841.137,841.137,147199,147199,20.8294,20.8294,,,
12,"B6",20,26094.1,1304.71,9642650,482133,876.381,43.8191,,,
12,"B8",4,3543.57,885.893,901768,225442,121.167,30.2919,,,
12,"B9",5,1739.16,347.831,518506,103701,125.333,25.0667,,,
12,"B10",4,6636.23,1659.06,1827410,456852,119.501,29.8753,,,
12,"B11",20,28816.5,1440.82,9786370,489319,734.265,36.7133,,,
12,"B12",7,9668.55,1381.22,1962230,280318,149.138,21.3055,,,
12,"B7",,,,,,,,,,
13,"B1",8,5083.9,635.487,1245520,155690,196.391,24.5489,,,
13,"B2",9,7517.99,835.332,2302730,255859,302.085,33.5651,,,
13,"B3",5,5340.7,1068.14,1302150,260429,137.474,27.4948,,,
13,"B4",3,2058.15,686.05,632725,210908,109.503,36.501,,,
13,"B5",2,1022.92,511.46,165550,82775,30.7085,15.3542,,,
13,"B6",19,23909.8,1258.41,9323870,490730,876.262,46.1191,,,
13,"B8",4,3477.6,869.4,883781,220945,118.906,29.7265,,,
13,"B9",4,4675.48,1168.87,1139590,284896,100.1,25.025,,,
13,"B10",7,10324.8,1474.97,2556700,365242,190.559,27.2227,,,
13,"B11",20,28805,1440.25,9763260,488163,732.004,36.6002,,,
13,"B12",10,13957,1395.7,3527300,352730,268.877,26.8877,,,
13,"B7",,,,,,,,,,
14,"B1",9,5691.89,632.432,1244290,138254,189.369,21.041,,,
14,"B2",11,8890.12,808.192,2354820,214074,322.201,29.291,,,
14,"B3",7,5418.21,774.031,1416560,202366,192.82,27.5458,,,
14,"B4",3,2080.92,693.639,628602,209534,107.718,35.9059,,,
14,"B5",2,1027.37,513.684,161516,80758,29.6372,14.8186,,,
14,"B6",21,26789,1275.67,9319370,443780,840.317,40.0151,,,
14,"B8",4,3494.77,873.692,887669,221917,119.382,29.8455,,,
14,"B9",4,4484.77,1121.19,1075130,268782,103.552,25.8879,,,
14,"B10",7,10189.6,1455.65,2491470,355925,188.417,26.9167,,,
