"T Id","Well Name","Cell Count","Cell Total Intensity","Cell Average Intensity","Cell Total Integrated Intensity","Cell Average Integrated Intensity","Total Area","Average Area","Concentration","Group","Compound"
1,"E1",5,3995.67,799.133,194953,38990.6,25.4713,5.09427,,,
1,"E2",194,183996,948.435,9657250,49779.6,1108.36,5.7132,,,
1,"E3",285,294590,1033.65,1.56862E+07,55039.4,1703.37,5.97673,,,
1,"E4",87,86054,989.126,4971820,57147.3,550.967,6.33295,,,
1,"E5",598,980059,1638.9,5.60463E+07,93722.9,3917.11,6.55036,,,
1,"E6",422,682862,1618.16,3.93751E+07,93305.9,2765.55,6.55343,,,
1,"E7",330,550086,1666.93,3.18409E+07,96487.5,2162.33,6.55251,,,
1,"E8",420,772506,1839.3,4.6773E+07,111364,2910.28,6.92924,,,
1,"E9",294,532226,1810.29,3.20029E+07,108853,1978.79,6.73058,,,
1,"E10",215,473485,2202.26,2.9425E+07,136861,1566.37,7.28544,,,
1,"E11",1156,2715250,2348.83,1.654E+08,143079,8183.8,7.07941,,,
1,"E12",392,722414,1842.89,4.40031E+07,112253,2686.87,6.85426,,,
2,"E1",768,893529,1163.45,4.78042E+07,62245.1,4753.14,6.18899,,,
2,"E2",1154,1384950,1200.13,7.31797E+07,63414,7050.45,6.10957,,,
2,"E3",1120,1352540,1207.62,7.06235E+07,63056.7,6811.44,6.08165,,,
2,"E4",499,670201,1343.09,3.73368E+07,74823.3,3218.67,6.45025,,,
2,"E5",1188,2066300,1739.31,1.15288E+08,97043.8,7743.53,6.51812,,,
2,"E6",1127,1931020,1713.41,1.07192E+08,95112.9,7302.3,6.47942,,,
2,"E7",1040,1819080,1749.11,1.00967E+08,97083.4,6734.67,6.47565,,,
2,"E8",1020,1961080,1922.63,1.15074E+08,112818,7003.91,6.86658,,,
2,"E9",983,1975340,2009.5,1.16955E+08,118978,6710.99,6.82705,,,
2,"E10",705,1647330,2336.64,9.90864E+07,140548,4895.74,6.94431,,,
2,"E11",1389,3264800,2350.47,1.95999E+08,141108,9753.74,7.02213,,,
2,"E12",695,1480930,2130.83,8.65284E+07,124501,4707.2,6.77295,,,
3,"E1",1258,1593760,1266.9,8.41693E+07,66907.3,7780.66,6.18495,,,
3,"E2",1898,2318260,1221.42,1.2514E+08,65932.6,12031.4,6.33899,,,
3,"E3",1614,2032510,1259.3,1.0645E+08,65954.2,9933.83,6.15479,,,
3,"E4",598,836658,1399.09,4.63192E+07,77456.8,3883.55,6.49423,,,
3,"E5",1514,2606570,1721.64,1.45781E+08,96288.6,9946.32,6.56957,,,
3,"E6",1564,2685750,1717.23,1.48124E+08,94708.5,10122.6,6.47225,,,
3,"E7",1483,2624630,1769.81,1.44342E+08,97331.4,9551.52,6.44067,,,
3,"E8",1307,2558950,1957.88,1.46899E+08,112394,8812.37,6.74244,,,
3,"E9",1412,2935400,2078.9,1.69815E+08,120266,9536.4,6.75383,,,
3,"E10",981,2318380,2363.28,1.39351E+08,142050,6861.2,6.99408,,,
3,"E11",1575,3279960,2082.51,2.00085E+08,127038,11253.1,7.14482,,,
3,"E12",901,1902600,2111.66,1.109E+08,123085,6129.67,6.80318,,,
4,"E1",1532,2007480,1310.36,1.05974E+08,69173.8,9501.41,6.20196,,,
4,"E2",2273,2804010,1233.62,1.49855E+08,65928.2,14246.6,6.26774,,,
4,"E3",1834,2273470,1239.62,1.1754E+08,64089.3,11122.8,6.06476,,,
4,"E4",619,860993,1390.94,4.72362E+07,76310.5,3995.31,6.45446,,,
4,"E5",1713,2883390,1683.24,1.6297E+08,95136.9,11383.9,6.6456,,,
4,"E6",1792,3090460,1724.59,1.70443E+08,95113.3,11597.7,6.47192,,,
4,"E7",1696,2981210,1757.79,1.64629E+08,97069.1,10999.3,6.48546,,,
4,"E8",1488,2927640,1967.5,1.68514E+08,113249,10078.4,6.77315,,,
4,"E9",1626,3342070,2055.39,1.94784E+08,119794,11077.3,6.81261,,,
4,"E10",1246,2887200,2317.17,1.7234E+08,138315,8647.64,6.94032,,,
4,"E11",1695,3852860,2273.08,2.31564E+08,136616,11911.1,7.02718,,,
