"T Id","Well Name","Cell Count","Cell Total Intensity","Cell Average Intensity","Cell Total Integrated Intensity","Cell Average Integrated Intensity","Total Area","Average Area","Concentration","Group","Compound"
1,"B2",22,2969.69,134.986,819727,37260.3,551.086,25.0494,,,
1,"B3",17,9637.17,566.892,2612080,153652,615.359,36.1976,,,
1,"B5",7,8470.31,1210.04,2010730,287247,168.539,24.0771,,,
1,"B6",3,3899.66,1299.89,810349,270116,62.2501,20.75,,,
1,"B8",11,16009.6,1455.41,3477440,316131,334.936,30.4488,,,
1,"B10",1,2261.43,2261.43,796024,796024,41.8968,41.8968,,,
1,"B12",1,75.5825,75.5825,7785,7785,12.2596,12.2596,,,
1,"B1",,,,,,,,,,
1,"B4",,,,,,,,,,
1,"B7",,,,,,,,,,
1,"B9",,,,,,,,,,
1,"B11",,,,,,,,,,
2,"B1",5,5584.01,1116.8,1125270,225053,119.382,23.8764,,,
2,"B2",26,9256.09,356.004,2581970,99306.3,709.865,27.3025,,,
2,"B3",29,20267.7,698.885,5084080,175313,894.116,30.8316,,,
2,"B4",5,5789.79,1157.96,1570440,314087,141.997,28.3994,,,
2,"B5",10,7908.54,790.854,2030290,203029,237.931,23.7931,,,
2,"B6",3,3928.68,1309.56,780350,260117,62.012,20.6707,,,
2,"B8",10,13020.7,1302.07,3675790,367579,375.048,37.5048,,,
2,"B10",1,2166.12,2166.12,751644,751644,41.3017,41.3017,,,
2,"B12",1,76.0784,76.0784,7760,7760,12.1405,12.1405,,,
2,"B7",,,,,,,,,,
2,"B9",,,,,,,,,,
2,"B11",,,,,,,,,,
3,"B1",5,5412.11,1082.42,1122200,224441,122.834,24.5668,,,
3,"B2",36,20156.5,559.903,4807440,133540,953.271,26.4798,,,
3,"B3",32,22690.6,709.08,5618780,175587,940.297,29.3843,,,
3,"B4",4,5214.74,1303.69,1497820,374455,137.236,34.309,,,
3,"B5",11,9904.14,900.376,2500370,227307,274.948,24.9953,,,
3,"B6",3,3812.55,1270.85,763806,254602,62.012,20.6707,,,
3,"B7",3,3997.05,1332.35,1283520,427840,117.359,39.1195,,,
3,"B8",19,27651.6,1455.35,7412800,390147,641.307,33.753,,,
3,"B10",1,2094.37,2094.37,749786,749786,42.611,42.611,,,
3,"B12",1,80.7524,80.7524,8479,8479,12.4976,12.4976,,,
3,"B9",,,,,,,,,,
3,"B11",,,,,,,,,,
4,"B1",6,6414.88,1069.15,1325810,220968,148.781,24.7969,,,
4,"B2",36,19280.1,535.559,4691850,130329,914.35,25.3986,,,
4,"B3",35,27324.2,780.693,6178130,176518,944.582,26.9881,,,
4,"B4",4,5175.6,1293.9,1485080,371271,138.426,34.6065,,,
4,"B5",13,11752,903.998,2945230,226556,315.535,24.2719,,,
4,"B6",4,5311.39,1327.85,1870710,467676,141.402,35.3504,,,
4,"B7",5,7519.73,1503.95,2360580,472116,194.725,38.945,,,
4,"B8",24,34295.3,1428.97,9354580,389774,809.489,33.7287,,,
4,"B10",2,3976.35,1988.18,1662000,831002,99.981,49.9905,,,
4,"B12",2,2349.75,1174.87,622552,311276,44.9914,22.4957,,,
4,"B9",,,,,,,,,,
4,"B11",,,,,,,,,,
5,"B1",7,6807.01,972.43,1774290,253470,208.413,29.7733,,,
5,"B2",36,20907.2,580.756,4802650,133407,937.203,26.0334,,,
5,"B3",34,25045.4,736.628,6177290,181685,1000.88,29.4377,,,
5,"B4",6,7386.16,1231.03,1656670,276112,167.111,27.8519,,,
5,"B5",13,11313.1,870.236,2897900,222915,323.748,24.9037,,,
5,"B6",7,8141.21,1163.03,2122040,303148,196.986,28.1409,,,
5,"B7",6,8202.94,1367.16,2587660,431277,229.361,38.2269,,,
5,"B8",31,42070.3,1357.11,1.11387E+07,359311,1028.85,33.1888,,,
5,"B10",3,5632.26,1877.42,1616720,538906,98.7907,32.9302,,,
5,"B12",5,3265.86,653.171,868081,173616,130.689,26.1379,,,
5,"B9",,,,,,,,,,
5,"B11",,,,,,,,,,
6,"B1",9,9766.58,1085.18,2065670,229519,218.173,24.2414,,,
6,"B2",39,21528.6,552.015,4933230,126493,1104.31,28.3157,,,
6,"B3",34,25108.2,738.477,6385410,187806,1021.83,30.0538,,,
6,"B4",7,6617.75,945.393,1318710,188388,148.662,21.2375,,,
6,"B5",12,11262.2,938.516,3404310,283693,343.744,28.6453,,,
6,"B6",8,8898.89,1112.36,2755940,344492,232.932,29.1165,,,
6,"B7",7,9020.2,1288.6,2620380,374341,240.311,34.3302,,,
6,"B8",35,49664.6,1418.99,1.26815E+07,362330,1051.47,30.0419,,,
6,"B9",1,1885.69,1885.69,431822,431822,27.2567,27.2567,,,
6,"B10",3,5920.01,1973.34,1626930,542309,99.5049,33.1683,,,
6,"B12",9,14221.7,1580.19,3904890,433877,348.862,38.7625,,,
6,"B11",,,,,,,,,,
7,"B1",10,10277,1027.7,2279890,227989,253.047,25.3047,,,
7,"B2",36,20488.8,569.134,5094270,141508,1012.9,28.1362,,,
7,"B3",35,25262.8,721.794,6076610,173617,980.647,28.0185,,,
7,"B4",5,5628.15,1125.63,1621700,324340,171.277,34.2554,,,
7,"B5",15,12713.6,847.573,3444470,229631,375.881,25.0587,,,
7,"B6",15,15677.7,1045.18,3778640,251909,546.087,36.4058,,,
7,"B7",7,8834.14,1262.02,2533340,361905,237.217,33.8881,,,
7,"B8",34,44610,1312.06,1.26029E+07,370674,1157.88,34.0552,,,
7,"B9",2,2348.64,1174.32,532597,266299,52.371,26.1855,,,
7,"B10",2,3757.97,1878.98,1641040,820520,104.504,52.252,,,
7,"B11",1,2092.35,2092.35,426839,426839,24.2811,24.2811,,,
7,"B12",11,18307.5,1664.32,5105280,464116,340.411,30.9465,,,
8,"B1",9,9011.19,1001.24,2267840,251982,256.142,28.4602,,,
8,"B2",36,19318,536.61,5088280,141341,1012.07,28.113,,,
8,"B3",38,29034.8,764.073,6772880,178234,1052.78,27.7046,,,
8,"B4",5,5415.22,1083.04,1635950,327189,179.371,35.8741,,,
8,"B5",15,15197.6,1013.18,3505590,233706,354.456,23.6304,,,
8,"B6",16,17016.7,1063.54,4954840,309677,505.856,31.616,,,
8,"B7",10,12866.8,1286.68,3251420,325142,289.231,28.9231,,,
8,"B8",36,50158.2,1393.28,1.32323E+07,367563,1141.09,31.697,,,
8,"B9",3,3582.8,1194.27,887741,295914,86.2931,28.7644,,,
8,"B10",7,8481.24,1211.61,2139680,305668,437.179,62.4541,,,
8,"B11",1,2036.16,2036.16,390943,390943,22.8528,22.8528,,,
8,"B12",13,22365.3,1720.4,5389900,414607,364.574,28.0441,,,
9,"B1",9,8844.57,982.73,2208730,245415,242.573,26.9526,,,
9,"B2",36,18633.2,517.588,5031800,139772,1024.45,28.4569,,,
9,"B3",37,26911.7,727.343,6587180,178032,1038.37,28.0642,,,
9,"B4",6,7094.02,1182.34,1609990,268332,161.874,26.979,,,
9,"B5",14,13653.9,975.279,3459380,247098,351.957,25.1398,,,
9,"B6",18,21259.6,1181.09,5041550,280086,477.29,26.5161,,,
9,"B7",9,11633.9,1292.66,3246640,360738,299.586,33.2873,,,
9,"B8",38,49928.5,1313.91,1.2706E+07,334368,1164.78,30.6521,,,
9,"B9",3,3632.09,1210.7,880210,293403,83.9126,27.9709,,,
9,"B10",8,5791.51,723.939,2055750,256969,461.817,57.7271,,,
9,"B11",2,3335.23,1667.61,1043880,521938,81.5321,40.7661,,,
9,"B12",14,22083.9,1577.42,6094280,435306,433.132,30.938,,,
10,"B1",9,8641.4,960.156,2461660,273517,272.091,30.2323,,,
10,"B2",39,21097.9,540.972,5122920,131357,1017.54,26.0909,,,
10,"B3",38,28531,750.817,6523490,171671,1044.92,27.4979,,,
10,"B4",5,5902.35,1180.47,1595480,319096,161.16,32.232,,,
10,"B5",16,15606.9,975.433,3409450,213091,359.813,22.4883,,,
10,"B6",21,24201.2,1152.44,5818950,277093,605.48,28.8324,,,
10,"B7",9,12295.5,1366.17,3125170,347241,272.924,30.3249,,,
10,"B8",44,57172.8,1299.38,1.32679E+07,301543,1203.82,27.3595,,,
10,"B9",5,3111.82,622.364,731831,146366,109.741,21.9482,,,
10,"B10",6,6361.28,1060.21,2272420,378737,458.841,76.4736,,,
10,"B11",3,4764.96,1588.32,1355230,451743,110.098,36.6994,,,
10,"B12",18,28303.3,1572.41,7562460,420137,550.729,30.596,,,
11,"B1",10,10049,1004.9,2404530,240453,264.236,26.4235,,,
11,"B2",40,20827,520.676,5058160,126454,1038.02,25.9504,,,
11,"B3",38,27242,716.894,6520180,171584,1058.01,27.8425,,,
11,"B4",6,6156.21,1026.03,1723870,287311,198.296,33.0493,,,
11,"B5",17,17138.4,1008.14,4436770,260986,451.819,26.5776,,,
11,"B6",22,24436.3,1110.74,5833260,265148,628.452,28.566,,,
11,"B7",9,11942.8,1326.98,3162120,351347,285.779,31.7532,,,
11,"B8",43,52962.9,1231.7,1.33232E+07,309841,1300.47,30.2434,,,
11,"B9",5,3111.25,622.25,735905,147181,109.503,21.9006,,,
11,"B10",8,7976.2,997.025,2912910,364114,514.426,64.3033,,,
11,"B11",3,5015.07,1671.69,1379440,459813,104.623,34.8743,,,
11,"B12",19,24710.7,1300.57,7262560,382240,690.702,36.3527,,,
12,"B1",10,10737.7,1073.77,2211410,221141,245.43,24.543,,,
12,"B2",38,21220.9,558.445,5037940,132577,1017.19,26.7681,,,
12,"B3",38,27915.9,734.63,6532280,171902,1047.66,27.5699,,,
12,"B4",7,7762.63,1108.95,1673260,239037,176.395,25.1993,,,
12,"B5",19,17039.7,896.827,4384450,230760,488.598,25.7157,,,
12,"B6",23,26102.7,1134.9,5817300,252926,631.309,27.4482,,,
12,"B7",13,18649.3,1434.56,4141200,318554,347.315,26.7165,,,
12,"B8",43,55914.8,1300.34,1.37245E+07,319175,1284.04,29.8614,,,
12,"B9",7,4057.27,579.61,1041670,148810,170.087,24.2981,,,
12,"B10",8,9717.14,1214.64,3342510,417814,522.282,65.2852,,,
12,"B11",3,4937.3,1645.77,1344280,448094,102.123,34.0411,,,
12,"B12",21,31738.4,1511.35,7989300,380443,595.363,28.3506,,,
13,"B1",9,8830.79,981.199,2220910,246767,249.595,27.7328,,,
13,"B2",36,19364.4,537.9,4932330,137009,1023.85,28.4404,,,
13,"B3",39,28510.7,731.043,6372780,163405,1054.09,27.0278,,,
13,"B4",7,8252.47,1178.92,2249370,321339,224.124,32.0177,,,
13,"B5",21,21145.7,1006.94,4663010,222048,487.288,23.2042,,,
13,"B6",22,24516.6,1114.39,5799320,263605,614.645,27.9384,,,
13,"B7",11,14696.7,1336.06,4075650,370514,359.932,32.7211,,,
13,"B8",43,52124.1,1212.19,1.34327E+07,312389,1336.06,31.0711,,,
13,"B9",8,6503.81,812.976,1441540,180193,184.37,23.0462,,,
13,"B10",8,9536.65,1192.08,3268020,408503,532.994,66.6242,,,
13,"B11",3,4659.18,1553.06,1282620,427539,106.408,35.4695,,,
13,"B12",21,32442.6,1544.88,8193520,390168,606.908,28.9004,,,
14,"B1",9,9077.61,1008.62,2256290,250699,245.549,27.2832,,,
14,"B2",42,25064.3,596.77,6695360,159413,1125.38,26.7948,,,
