"T Id","Well Name","Cell Count","Cell Total Intensity","Cell Average Intensity","Cell Total Integrated Intensity","Cell Average Integrated Intensity","Total Area","Average Area","Concentration","Group","Compound"
1,"A10",456,169991,372.786,3812430,8360.59,1104.08,2.42122,,,
1,"B10",432,160166,370.756,3597310,8327.1,1045.04,2.41907,,,
1,"B11",69,23774.8,344.563,463366,6715.45,144.734,2.0976,,,
1,"C10",291,127856,439.367,2955560,10156.6,726.886,2.49789,,,
1,"D10",341,134275,393.767,3079670,9031.3,826.51,2.42378,,,
1,"D11",13,5486.1,422.008,136116,10470.5,32.4938,2.49953,,,
1,"E10",270,107462,398.009,2382240,8823.1,648.448,2.40166,,,
1,"F10",98,43446.9,443.336,1087050,11092.4,264.474,2.69871,,,
1,"G10",222,90025,405.518,2024540,9119.55,550.015,2.47754,,,
1,"H10",359,134172,373.737,2948270,8212.44,850.315,2.36856,,,
1,"A11",,,,,,,,,,
1,"C11",,,,,,,,,,
2,"A10",877,350182,399.296,7625350,8694.82,2099.72,2.39421,,,
2,"B10",978,406479,415.622,8969200,9170.96,2363.36,2.41652,,,
2,"B11",93,35525.2,381.991,710989,7645.04,205.199,2.20644,,,
2,"C10",752,310867,413.387,7232870,9618.18,1857.5,2.47009,,,
2,"D10",706,302900,429.036,6900750,9774.43,1725.27,2.44372,,,
2,"D11",13,5860.73,450.826,139984,10768,31.8987,2.45375,,,
2,"E10",654,273345,417.959,6017940,9201.75,1568.99,2.39906,,,
2,"F10",399,170338,426.912,3973300,9958.13,1001.6,2.51026,,,
2,"G10",548,210724,384.532,4840950,8833.86,1357.84,2.47781,,,
2,"H10",736,280682,381.361,6125010,8322.03,1760.86,2.39247,,,
2,"A11",,,,,,,,,,
2,"C11",,,,,,,,,,
3,"A10",1161,458248,394.701,1.00401E+07,8647.84,2764.24,2.38091,,,
3,"B10",1440,584313,405.773,1.27829E+07,8877.03,3434.47,2.38505,,,
3,"B11",97,36862.3,380.024,731095,7537.06,209.722,2.16208,,,
3,"C10",1024,436343,426.116,9918410,9685.95,2489.05,2.43071,,,
3,"D10",1039,447154,430.37,9971970,9597.66,2494.05,2.40043,,,
3,"D11",13,5248.21,403.708,129493,9961,32.4938,2.49953,,,
3,"E10",954,415315,435.34,9111030,9550.34,2294.92,2.40558,,,
3,"F10",500,177087,354.174,4055940,8111.88,1223.58,2.44715,,,
3,"G10",771,345023,447.5,7834910,10162,1909.64,2.47683,,,
