"T Id","Well Name","Cell Count","Cell Total Intensity","Cell Average Intensity","Cell Total Integrated Intensity","Cell Average Integrated Intensity","Total Area","Average Area","Concentration","Group","Compound"
1,"E1",111,64220.6,578.564,2571810,23169.5,495.382,4.4629,,,
1,"E2",64,28407.5,443.868,1029360,16083.8,253.404,3.95944,,,
1,"E3",164,74012.5,451.296,2620400,15978,637.498,3.88718,,,
1,"E4",46,14467.2,314.503,394920,8585.22,132.594,2.88248,,,
1,"E5",97,85989.9,886.494,4100970,42278.1,510.855,5.26655,,,
1,"E6",140,205222,1465.87,1.00407E+07,71719.1,769.616,5.49725,,,
1,"E7",830,1195310,1440.13,5.80924E+07,69990.8,4502,5.4241,,,
1,"E8",610,692964,1136.01,3.34412E+07,54821.6,3383.76,5.54715,,,
1,"E9",900,1781430,1979.37,9.84242E+07,109360,5637.26,6.26362,,,
1,"E10",1070,1867870,1745.68,9.49286E+07,88718.3,6268.69,5.85859,,,
1,"E11",1675,2969470,1772.82,1.52893E+08,91279.7,9848.13,5.87948,,,
1,"E12",638,1232480,1931.79,6.5946E+07,103364,3844.15,6.02531,,,
2,"E1",1189,611678,514.447,2.357E+07,19823.3,5095.34,4.2854,,,
2,"E2",1215,530455,436.589,1.94192E+07,15982.9,4955.13,4.0783,,,
2,"E3",1455,622937,428.136,2.24538E+07,15432.1,5827.58,4.00521,,,
2,"E4",1045,285741,273.436,7904790,7564.39,3017.05,2.88713,,,
2,"E5",1010,1175240,1163.6,5.50411E+07,54496.1,5426.83,5.3731,,,
2,"E6",1146,1840580,1606.09,9.1379E+07,79737.3,6437.35,5.61723,,,
2,"E7",1774,2673320,1506.94,1.30607E+08,73622.7,9973.82,5.62222,,,
2,"E8",1255,1390330,1107.83,6.63332E+07,52855.1,6900.36,5.49829,,,
2,"E9",2157,4540580,2105.04,2.38769E+08,110695,12912.3,5.98623,,,
2,"E10",2562,4587060,1790.42,2.28322E+08,89118.8,14758.6,5.76059,,,
2,"E11",3224,5870960,1821.02,2.95988E+08,91807.8,18770.4,5.82207,,,
2,"E12",1409,2880890,2044.64,1.57858E+08,112036,8900.57,6.31694,,,
3,"E1",2193,1058650,482.74,4.00434E+07,18259.7,9195.28,4.19301,,,
3,"E2",2125,901937,424.441,3.23293E+07,15213.8,8430.54,3.96731,,,
3,"E3",2292,938649,409.533,3.28308E+07,14324.1,8869.15,3.86961,,,
3,"E4",1583,419875,265.24,1.12743E+07,7122.11,4364.29,2.75697,,,
