"T Id","Well Name","Cell Count","Cell Total Intensity","Cell Average Intensity","Cell Total Integrated Intensity","Cell Average Integrated Intensity","Total Area","Average Area","Concentration","Group","Compound"
1,"F1",37,8777.03,237.217,129253,3493.32,62.2501,1.68243,,,
1,"F2",237,69373,292.713,1402150,5916.24,498.953,2.10529,,,
1,"F3",1,287.889,287.889,2591,2591,1.07123,1.07123,,,
1,"F4",2,386.778,193.389,5966,2983,3.57075,1.78538,,,
1,"F5",671,315272,469.854,7529090,11220.7,1753,2.61252,,,
1,"F6",805,440441,547.132,1.17808E+07,14634.5,2373.95,2.94901,,,
1,"F7",13,9048.31,696.024,387364,29797.2,54.9896,4.22997,,,
1,"F8",2441,987706,404.632,2.2552E+07,9238.85,5899.24,2.41673,,,
1,"F9",64,57980.3,905.943,2396990,37452.9,270.425,4.22539,,,
1,"F10",64,55749.4,871.084,2284730,35698.9,262.093,4.0952,,,
1,"F11",34,37156.4,1092.83,1599650,47048.6,149.495,4.39692,,,
1,"F12",964,808434,838.625,2.42012E+07,25104.9,3217.6,3.33776,,,
2,"F1",670,176643,263.646,3298500,4923.14,1314.87,1.96249,,,
2,"F2",344,109952,319.628,2138590,6216.83,698.796,2.03138,,,
2,"F3",761,252282,331.514,4866970,6395.5,1585.77,2.0838,,,
2,"F4",77,16644.1,216.158,284481,3694.56,134.974,1.75291,,,
2,"F5",1763,875954,496.854,2.24371E+07,12726.7,4874.79,2.76505,,,
2,"F6",927,589887,636.34,1.56125E+07,16841.9,2758.05,2.97524,,,
2,"F7",81,61491.4,759.153,2225080,27470.1,311.845,3.84994,,,
2,"F8",4737,1902840,401.698,4.39822E+07,9284.83,11527.2,2.43344,,,
2,"F9",1964,1489210,758.252,4.88921E+07,24894.2,6881.43,3.50378,,,
2,"F10",443,450606,1017.17,1.54094E+07,34784.3,1651,3.72685,,,
2,"F11",267,259142,970.569,9091030,34048.8,1023.02,3.83154,,,
2,"F12",1769,1703800,963.145,5.53964E+07,31315.1,6317.13,3.57102,,,
3,"F1",2030,528307,260.25,9203400,4533.69,3766.9,1.85562,,,
3,"F2",426,139329,327.064,2896620,6799.57,921.611,2.16341,,,
3,"F3",1170,401967,343.562,7951370,6796.04,2462.03,2.1043,,,
3,"F4",314,71752.3,228.511,1203050,3831.36,547.991,1.74519,,,
3,"F5",4191,2058230,491.107,5.19552E+07,12396.9,11491.9,2.74203,,,
3,"F6",1016,635532,625.523,1.66353E+07,16373.3,2978.48,2.93158,,,
3,"F7",668,469139,702.304,1.47003E+07,22006.4,2234.58,3.34517,,,
3,"F8",6808,2679730,393.615,6.09791E+07,8956.97,16346.2,2.40103,,,
3,"F9",4946,3530480,713.805,1.07477E+08,21730,16352.5,3.3062,,,
3,"F10",938,926051,987.261,2.98576E+07,31831.1,3327.58,3.54753,,,
3,"F11",877,770673,878.761,2.94274E+07,33554.6,3609.2,4.11539,,,
3,"F12",4127,3993040,967.541,1.29192E+08,31304.1,14689.2,3.5593,,,
4,"F1",3393,873582,257.466,1.50651E+07,4440.05,6215.49,1.83186,,,
4,"F2",924,312691,338.41,6513960,7049.74,1989.86,2.15353,,,
4,"F3",1835,644946,351.469,1.31926E+07,7189.4,3994,2.17657,,,
4,"F4",550,129363,235.205,2176860,3957.93,963.269,1.7514,,,
4,"F5",6818,3201650,469.588,7.84485E+07,11506.1,18171.3,2.6652,,,
4,"F6",1181,770251,652.203,2.16251E+07,18310.8,3642.05,3.08387,,,
4,"F7",2109,1524600,722.902,4.46708E+07,21181,6788.35,3.21875,,,
4,"F8",8525,3299970,387.093,7.4898E+07,8785.69,20421.6,2.3955,,,
4,"F9",7955,5549560,697.619,1.64191E+08,20640,25720.8,3.23329,,,
4,"F10",1603,1564570,976.027,5.12952E+07,31999.5,5772.47,3.60104,,,
4,"F11",1836,1844100,1004.41,6.56116E+07,35736.2,7106.03,3.87039,,,
4,"F12",6420,6074410,946.17,1.9117E+08,29777.3,22383.6,3.48654,,,
5,"F1",4388,1119320,255.087,1.92824E+07,4394.34,8008.24,1.82503,,,
5,"F2",1913,615659,321.829,1.23974E+07,6480.6,4066.85,2.1259,,,
5,"F3",2590,888774,343.156,1.80667E+07,6975.58,5619.65,2.16975,,,
5,"F4",743,170569,229.567,2824960,3802.1,1284.04,1.72819,,,
5,"F5",9087,4148400,456.521,1.00741E+08,11086.2,23942.5,2.63481,,,
5,"F6",1867,1185680,635.074,3.53014E+07,18908.1,5993.62,3.2103,,,
5,"F7",3728,2618080,702.276,7.3234E+07,19644.3,11524,3.0912,,,
5,"F8",10100,3911330,387.261,8.76305E+07,8676.29,24017,2.37792,,,
5,"F9",10309,6995490,678.581,2.04053E+08,19793.6,32908,3.19217,,,
5,"F10",2545,2346010,921.81,7.81315E+07,30700,9321.92,3.66284,,,
5,"F11",3103,3101070,999.378,1.07601E+08,34676.3,11856.1,3.82084,,,
5,"F12",8352,7745310,927.36,2.39736E+08,28704.1,28635.2,3.42854,,,
6,"F1",5207,1294000,248.511,2.24331E+07,4308.26,9506.17,1.82565,,,
6,"F2",2982,942049,315.912,1.86943E+07,6269.06,6245.72,2.09447,,,
6,"F3",3260,1103710,338.56,2.24594E+07,6889.38,7047.83,2.16191,,,
6,"F4",994,230209,231.599,3835590,3858.74,1718.6,1.72898,,,
6,"F5",10981,4879580,444.366,1.17653E+08,10714.2,28572.4,2.60199,,,
6,"F6",2959,1982700,670.057,5.77949E+07,19531.9,9380,3.16999,,,
6,"F7",5010,3427530,684.138,9.45728E+07,18876.8,15384.1,3.07068,,,
6,"F8",11766,4354640,370.103,9.71389E+07,8255.9,27693.8,2.35371,,,
6,"F9",12238,8099530,661.834,2.31299E+08,18900.1,38332.1,3.13222,,,
6,"F10",3519,3245750,922.35,1.05076E+08,29859.5,12613.6,3.58441,,,
6,"F11",4406,4192330,951.504,1.4447E+08,32789.4,16850.7,3.8245,,,
6,"F12",10019,8619100,860.275,2.62216E+08,26171.9,33692.5,3.36286,,,
7,"F1",5803,1442110,248.511,2.48626E+07,4284.44,10534,1.81526,,,
7,"F2",3819,1175970,307.927,2.33477E+07,6113.57,8001.93,2.0953,,,
7,"F3",3781,1308460,346.061,2.68222E+07,7093.95,8205.94,2.17031,,,
7,"F4",1331,308829,232.028,5145460,3865.86,2301.82,1.72939,,,
7,"F5",12501,5496680,439.699,1.31873E+08,10549,32361.8,2.58874,,,
7,"F6",4198,2553610,608.291,7.45667E+07,17762.4,13365.3,3.18373,,,
7,"F7",5877,3851940,655.425,1.07521E+08,18295.2,18181.4,3.09366,,,
7,"F8",13030,4770260,366.098,1.05376E+08,8087.22,30416.1,2.33432,,,
7,"F9",14046,8826740,628.417,2.51443E+08,17901.4,43794.7,3.11794,,,
7,"F10",4369,4053060,927.687,1.27355E+08,29149.7,15194.7,3.47785,,,
7,"F11",5490,5253000,956.831,1.75415E+08,31951.7,20354,3.70747,,,
7,"F12",10460,8869950,847.988,2.65413E+08,25374.1,34707.9,3.31816,,,
8,"F1",5905,1452930,246.051,2.49871E+07,4231.51,10694.3,1.81105,,,
8,"F2",4507,1389050,308.198,2.75041E+07,6102.53,9410.12,2.08789,,,
8,"F3",4226,1465080,346.683,3.01975E+07,7145.65,9243.01,2.18718,,,
8,"F4",1552,359988,231.951,5975030,3849.89,2677.23,1.72502,,,
8,"F5",13732,5730500,417.31,1.36033E+08,9906.25,34957.2,2.54567,,,
8,"F6",5213,3229350,619.48,9.2362E+07,17717.6,16313.7,3.12942,,,
8,"F7",6706,4260640,635.347,1.19339E+08,17795.8,20794.3,3.10084,,,
8,"F8",13997,4971570,355.188,1.08796E+08,7772.81,32331.1,2.30986,,,
8,"F9",15263,9457390,619.629,2.66482E+08,17459.3,47101.3,3.08598,,,
8,"F10",5055,4551950,900.484,1.42831E+08,28255.4,17540,3.46983,,,
8,"F11",6426,6108350,950.567,1.98706E+08,30922.1,23268.9,3.62106,,,
8,"F12",10289,8661570,841.828,2.60178E+08,25287,34225.5,3.32642,,,
9,"F1",5928,1476780,249.12,2.5681E+07,4332.15,10833.1,1.82744,,,
9,"F2",4750,1467290,308.903,2.88458E+07,6072.8,9860.86,2.07597,,,
