"T Id","Well Name","Cell Count","Cell Total Intensity","Cell Average Intensity","Cell Total Integrated Intensity","Cell Average Integrated Intensity","Total Area","Average Area","Concentration","Group","Compound"
1,"F2",1,202.667,202.667,1824,1824,1.07123,1.07123,,,
1,"F4",398,162708,408.814,4125950,10366.7,1089.2,2.73668,,,
1,"F5",2,1552.07,776.033,55944,27972,7.02248,3.51124,,,
1,"F6",40,45689,1142.23,2264760,56619,205.318,5.13295,,,
1,"F7",548,466411,851.115,1.69209E+07,30877.6,2076.51,3.78925,,,
1,"F8",55,55124.9,1002.27,2586120,47020.3,263.164,4.7848,,,
1,"F9",659,798427,1211.57,3.5275E+07,53528.1,2974.55,4.51374,,,
1,"F10",185,218170,1179.3,9222940,49853.7,808.894,4.3724,,,
1,"F11",91,127508,1401.18,6784380,74553.6,508.118,5.58371,,,
1,"F12",29,51066.9,1760.93,2898850,99960.3,184.846,6.37399,,,
1,"F1",,,,,,,,,,
1,"F3",,,,,,,,,,
2,"F1",103,47790.9,463.989,1488100,14447.6,335.293,3.25528,,,
2,"F2",1,190.182,190.182,2092,2092,1.30928,1.30928,,,
2,"F3",412,206212,500.515,6379190,15483.5,1324.75,3.21541,,,
2,"F4",559,265023,474.103,7289290,13039.9,1642.19,2.93772,,,
2,"F5",32,25848.5,807.765,902293,28196.7,123.191,3.84971,,,
2,"F6",896,906842,1012.1,3.89749E+07,43498.8,4031.61,4.49957,,,
2,"F7",720,616802,856.669,2.13099E+07,29597,2699.13,3.74879,,,
2,"F8",966,1018730,1054.59,4.28645E+07,44373.2,4265.86,4.416,,,
2,"F9",2496,3121830,1250.73,1.27922E+08,51250.9,10709.2,4.29053,,,
2,"F10",247,282598,1144.12,1.08973E+07,44118.6,1015.4,4.11094,,,
2,"F11",584,678514,1161.84,3.13931E+07,53755.3,2841.84,4.86617,,,
2,"F12",38,57028.2,1500.74,3361720,88466.2,234.003,6.15798,,,
3,"F1",194,88454.2,455.95,2679710,13812.9,624.286,3.21797,,,
3,"F2",25,16702.6,668.105,706034,28241.4,117.597,4.70387,,,
3,"F3",1758,839174,477.346,2.38027E+07,13539.6,5332.32,3.03317,,,
3,"F4",629,301056,478.626,9007930,14321,1950.7,3.10127,,,
3,"F5",61,47437.7,777.667,1532240,25118.6,218.411,3.58051,,,
3,"F6",2689,2475950,920.769,8.9545E+07,33300.5,10465.3,3.89188,,,
3,"F7",869,731852,842.177,2.49835E+07,28749.7,3191.54,3.67265,,,
3,"F8",2699,2549770,944.708,9.13192E+07,33834.5,10335.3,3.82931,,,
3,"F9",4371,5269710,1205.61,2.02743E+08,46383.8,17924.9,4.10088,,,
3,"F10",240,272102,1133.76,1.05881E+07,44117,981.48,4.0895,,,
3,"F11",782,916705,1172.26,3.74614E+07,47904.6,3401.5,4.34974,,,
3,"F12",76,94508.2,1243.53,4429140,58278.1,366.954,4.82834,,,
4,"F1",320,148219,463.185,4617670,14430.2,1041.83,3.25571,,,
4,"F2",87,52394.6,602.237,2296760,26399.5,385.522,4.43129,,,
4,"F3",3077,1430400,464.868,3.86163E+07,12550,8907.71,2.89493,,,
4,"F4",1311,646077,492.812,1.90428E+07,14525.4,4086.84,3.11735,,,
4,"F5",71,50298.6,708.431,1635080,23029.3,257.213,3.62272,,,
4,"F6",4795,4126090,860.497,1.37305E+08,28635.1,17504.2,3.65051,,,
4,"F7",1107,934687,844.342,3.17674E+07,28696.8,4020.66,3.63204,,,
4,"F8",4202,3699380,880.385,1.25426E+08,29849.2,15316.6,3.64508,,,
4,"F9",5998,6886360,1148.11,2.5651E+08,42765.9,24082.2,4.01504,,,
4,"F10",234,254363,1087.02,1.01633E+07,43432.8,973.625,4.16079,,,
4,"F11",779,876142,1124.7,3.49273E+07,44836.1,3315.8,4.25648,,,
4,"F12",106,130193,1228.23,5927460,55919.4,497.763,4.69587,,,
5,"F1",569,259475,456.02,7348950,12915.6,1708.72,3.00303,,,
5,"F2",301,169440,562.924,5907140,19625.1,1100.62,3.65656,,,
5,"F3",4272,1835740,429.715,4.85107E+07,11355.5,12100.2,2.83244,,,
5,"F4",2466,1166710,473.119,3.31422E+07,13439.7,7455.13,3.02317,,,
5,"F5",75,50253.8,670.05,1589860,21198.2,266.735,3.55647,,,
5,"F6",6655,5541310,832.653,1.76891E+08,26580.1,23407.6,3.51729,,,
5,"F7",1424,1194590,838.898,4.15893E+07,29205.9,5286.14,3.71218,,,
5,"F8",5418,4593780,847.873,1.49654E+08,27621.7,19207.9,3.5452,,,
5,"F9",7358,8053610,1094.54,2.94395E+08,40010.2,29109.6,3.95618,,,
5,"F10",233,259421,1113.39,1.01732E+07,43661.9,968.03,4.15464,,,
5,"F11",830,926523,1116.29,3.70876E+07,44683.8,3558.73,4.28762,,,
5,"F12",155,181146,1168.68,7876490,50816.1,693.083,4.4715,,,
6,"F1",850,367399,432.234,9887290,11632.1,2429.3,2.858,,,
6,"F2",818,402111,491.578,1.24642E+07,15237.4,2661.76,3.25398,,,
6,"F3",5121,2263150,441.935,5.8959E+07,11513.2,14370,2.80609,,,
6,"F4",3334,1517970,455.298,4.20446E+07,12610.9,9793.14,2.93735,,,
6,"F5",75,51238.3,683.178,1587850,21171.3,258.284,3.44379,,,
6,"F6",7852,6322070,805.154,1.99318E+08,25384.4,27271.7,3.47322,,,
6,"F7",1727,1452610,841.115,5.1183E+07,29636.9,6460.44,3.74084,,,
6,"F8",6339,5160370,814.067,1.66688E+08,26295.6,22329.7,3.52259,,,
6,"F9",8373,8966370,1070.87,3.16994E+08,37859.1,32106.2,3.83449,,,
6,"F10",399,384843,964.519,1.60948E+07,40337.9,1772.88,4.4433,,,
6,"F11",980,1072660,1094.55,4.31866E+07,44068,4212.65,4.29862,,,
6,"F12",219,240109,1096.39,1.05068E+07,47976.4,992.549,4.53219,,,
7,"F1",1038,442185,425.997,1.17499E+07,11319.7,2929.92,2.82266,,,
7,"F2",1300,567986,436.913,1.68572E+07,12967,4040.3,3.10793,,,
7,"F3",5694,2475480,434.753,6.31013E+07,11082.1,15678.6,2.75352,,,
7,"F4",4270,1878450,439.918,5.14947E+07,12059.6,12409.5,2.90622,,,
7,"F5",76,52083.3,685.306,1651110,21725.1,267.449,3.51907,,,
7,"F6",9004,7052340,783.245,2.1777E+08,24185.9,30688,3.40826,,,
7,"F7",2068,1726540,834.884,6.29317E+07,30431.2,7962.42,3.8503,,,
7,"F8",6998,5658570,808.598,1.79897E+08,25706.9,24288.1,3.47072,,,
7,"F9",9365,9743440,1040.41,3.40427E+08,36351,35502.1,3.79093,,,
