"T Id","Well Name","Cell Count","Cell Total Intensity","Cell Average Intensity","Cell Total Integrated Intensity","Cell Average Integrated Intensity","Total Area","Average Area","Concentration","Group","Compound"
1,"A1",8,7274.26,909.282,1573420,196678,164.135,20.5169,,,
1,"B1",1,72.0952,72.0952,6056,6056,9.9981,9.9981,,,
1,"B2",4,449.332,112.333,123912,30978,124.619,31.1548,,,
1,"C1",1,2383.16,2383.16,705414,705414,35.2314,35.2314,,,
1,"D2",7,9031.96,1290.28,2565710,366530,300.895,42.985,,,
1,"F1",4,235.809,58.9523,57701,14425.3,116.287,29.0719,,,
1,"G1",1,36.7841,36.7841,3237,3237,10.4742,10.4742,,,
1,"D1",,,,,,,,,,
1,"E1",,,,,,,,,,
1,"H1",,,,,,,,,,
1,"A2",,,,,,,,,,
1,"C2",,,,,,,,,,
2,"A1",8,7479.02,934.877,1543970,192996,159.255,19.9069,,,
2,"A2",2,4299.91,2149.95,846150,423075,47.2529,23.6265,,,
2,"B1",1,69.8539,69.8539,6217,6217,10.5932,10.5932,,,
2,"B2",4,441.606,110.402,131037,32759.3,134.617,33.6543,,,
2,"C1",1,2421.05,2421.05,714209,714209,35.1124,35.1124,,,
2,"D1",1,1940.46,1940.46,456009,456009,27.9709,27.9709,,,
2,"D2",7,11804.4,1686.35,2438200,348314,166.635,23.805,,,
2,"F1",4,246.305,61.5763,60581,15145.3,117.716,29.4289,,,
2,"E1",,,,,,,,,,
2,"G1",,,,,,,,,,
2,"H1",,,,,,,,,,
2,"C2",,,,,,,,,,
3,"A1",8,7172.26,896.533,1517910,189739,161.993,20.2491,,,
3,"A2",2,3928.49,1964.25,937274,468637,56.7749,28.3875,,,
3,"B1",2,125.24,62.62,10703,5351.5,20.2342,10.1171,,,
3,"B2",4,431.159,107.79,112694,28173.5,117.597,29.3992,,,
3,"C1",1,2353.22,2353.22,696552,696552,35.2314,35.2314,,,
3,"D1",1,1834.33,1834.33,458582,458582,29.7563,29.7563,,,
3,"D2",9,13169.5,1463.28,2661190,295688,208.77,23.1966,,,
3,"F1",5,335.325,67.0649,66434,13286.8,116.645,23.3289,,,
3,"E1",,,,,,,,,,
3,"G1",,,,,,,,,,
3,"H1",,,,,,,,,,
3,"C2",,,,,,,,,,
4,"A1",8,7214.91,901.864,1505600,188200,160.803,20.1003,,,
4,"A2",2,3810.6,1905.3,922820,461410,57.7271,28.8636,,,
4,"B1",1,73.5,73.5,6321,6321,10.2361,10.2361,,,
4,"B2",4,425.94,106.485,108892,27223,115.335,28.8338,,,
4,"C1",2,2532.26,1266.13,925553,462777,134.498,67.2491,,,
4,"D1",1,1791.41,1791.41,447853,447853,29.7563,29.7563,,,
4,"D2",9,13342.4,1482.49,2656430,295159,204.247,22.6941,,,
4,"E1",1,1654.88,1654.88,483224,483224,34.7553,34.7553,,,
4,"F1",6,2131.69,355.282,429441,71573.5,140.688,23.4479,,,
4,"G1",,,,,,,,,,
4,"H1",,,,,,,,,,
4,"C2",,,,,,,,,,
5,"A1",11,10665.6,969.604,2423550,220323,236.027,21.457,,,
5,"A2",2,3980,1990,933377,466689,55.8227,27.9114,,,
5,"B1",1,70.6742,70.6742,6290,6290,10.5932,10.5932,,,
5,"B2",4,428.956,107.239,111997,27999.3,117.597,29.3992,,,
5,"C1",2,4130.44,2065.22,1030930,515463,59.6315,29.8158,,,
