"T Id","Well Name","Cell Count","Cell Total Intensity","Cell Average Intensity","Cell Total Integrated Intensity","Cell Average Integrated Intensity","Total Area","Average Area","Concentration","Group","Compound"
1,"A9",120,75031.6,625.263,2356480,19637.3,410.636,3.42197,,,
1,"B9",90,54159.7,601.774,2110820,23453.6,364.574,4.05082,,,
1,"C9",72,46362,643.917,1315210,18266.8,229.123,3.18227,,,
1,"D9",73,51709.3,708.346,1881900,25779.4,289.945,3.97185,,,
1,"E8",273,204994,750.893,7728590,28309.8,1126.33,4.12576,,,
1,"E9",113,70813.7,626.67,2443430,21623.3,412.898,3.65396,,,
1,"F8",535,360076,673.038,1.26423E+07,23630.4,2018.66,3.7732,,,
1,"F9",129,87561.2,678.769,2843020,22038.9,463.245,3.59105,,,
1,"G8",549,381224,694.396,1.32251E+07,24089.4,2063.77,3.75915,,,
1,"G9",182,131791,724.124,4928350,27078.8,710.579,3.90428,,,
1,"H8",493,320280,649.655,1.13406E+07,23003.3,1867.38,3.7878,,,
1,"H9",317,207389,654.224,7423180,23417,1198.82,3.78177,,,
2,"A9",155,89618.9,578.187,2827300,18240.7,540.135,3.48474,,,
2,"B9",155,107222,691.757,3823020,24664.6,589.531,3.80342,,,
2,"C9",94,66130.3,703.514,2371270,25226.2,361.717,3.84805,,,
2,"D9",123,84368.8,685.925,3099060,25195.6,487.169,3.96073,,,
2,"E8",804,593756,738.502,2.20676E+07,27447.2,3263.07,4.05855,,,
2,"E9",169,124071,734.148,4810050,28461.9,694.511,4.10953,,,
2,"F8",1297,866128,667.793,2.892E+07,22297.6,4730.29,3.6471,,,
2,"F9",258,177508,688.016,5914470,22924.3,937.441,3.63349,,,
2,"G8",1133,775776,684.709,2.61194E+07,23053.3,4160.88,3.67244,,,
2,"G9",532,375275,705.405,1.3905E+07,26137.3,2142.69,4.02761,,,
2,"H8",1094,673605,615.727,2.30552E+07,21074.3,4055.3,3.70686,,,
2,"H9",372,242691,652.394,8043530,21622.4,1328.2,3.57043,,,
3,"A9",145,86078.2,593.643,2915910,20109.7,512.522,3.53463,,,
3,"B9",332,242216,729.566,9019820,27168.1,1331.77,4.01136,,,
3,"C9",210,142622,679.152,5252520,25012,836.032,3.9811,,,
3,"D9",178,134301,754.497,4963460,27884.6,698.201,3.92248,,,
3,"E8",1278,885827,693.135,3.15046E+07,24651.5,4959.89,3.88098,,,
