"T Id","Well Name","# Cells","# Positive Cells","% Positive Cells","# Negative Cells","% Negative Cells","Positive Cell Average Intensities","All Cell Average Intensities","Positive Cell Integrated Intensities","Positive Cell Total Integrated Intensity","Positive Cell Total Intensity","Positive Cell Total Area","Positive Cell Average Area","Concentration","Group","Compound"
1,"B1",3,2,66.6667,1,33.3333,67.5891,48.0922,13313,26626,135.178,46.8959,23.4479,,,
1,"B2",3,1,33.3333,2,66.6667,299.047,109.573,6389730,6389730,299.047,2543.21,2543.21,,,
1,"B3",1,1,100,0,0,71.3909,71.3909,7853,7853,71.3909,13.0927,13.0927,,,
1,"B4",3,1,33.3333,2,66.6667,49.1264,25.8627,17489,17489,49.1264,42.3729,42.3729,,,
1,"B6",2,2,100,0,0,59.7316,59.7316,11550,23100,119.463,45.8246,22.9123,,,
1,"B11",1,1,100,0,0,61.8696,61.8696,9961,9961,61.8696,19.163,19.163,,,
1,"B12",3,0,0,3,100,0,10.391,0,0,0,0,0,,,
1,"B5",,,,,,,,,,,,,,,
1,"B7",,,,,,,,,,,,,,,
1,"B8",,,,,,,,,,,,,,,
1,"B9",,,,,,,,,,,,,,,
1,"B10",,,,,,,,,,,,,,,
2,"B1",4,2,50,2,50,52.417,32.6517,9109,18218,104.834,41.3017,20.6508,,,
2,"B2",11,2,18.1818,9,81.8182,172.222,44.2938,3204880,6409750,344.443,2512.97,1256.49,,,
2,"B3",3,0,0,3,100,0,12.3731,0,0,0,0,0,,,
2,"B4",3,1,33.3333,2,66.6667,50.8603,26.4057,18564,18564,50.8603,43.4441,43.4441,,,
2,"B6",13,3,23.0769,10,76.9231,45.5451,22.2106,14654.7,43964,136.635,193.892,64.6306,,,
2,"B11",1,1,100,0,0,63.7658,63.7658,10075,10075,63.7658,18.806,18.806,,,
2,"B12",3,0,0,3,100,0,10.0637,0,0,0,0,0,,,
2,"B5",,,,,,,,,,,,,,,
2,"B7",,,,,,,,,,,,,,,
2,"B8",,,,,,,,,,,,,,,
2,"B9",,,,,,,,,,,,,,,
2,"B10",,,,,,,,,,,,,,,
3,"B1",5,2,40,3,60,58.5987,30.7528,10062,20124,117.197,40.8256,20.4128,,,
3,"B2",10,1,10,9,90,34.4848,14.8632,7966,7966,34.4848,27.4948,27.4948,,,
3,"B3",4,0,0,4,100,0,12.5807,0,0,0,0,0,,,
3,"B4",3,1,33.3333,2,66.6667,51,26.4353,18207,18207,51,42.4919,42.4919,,,
3,"B6",14,3,21.4286,11,78.5714,38.3429,19.276,13166.3,39499,115.029,165.683,55.2276,,,
3,"B11",1,1,100,0,0,64.1146,64.1146,10066,10066,64.1146,18.6869,18.6869,,,
3,"B12",4,0,0,4,100,0,9.75869,0,0,0,0,0,,,
3,"B5",,,,,,,,,,,,,,,
3,"B7",,,,,,,,,,,,,,,
3,"B8",,,,,,,,,,,,,,,
3,"B9",,,,,,,,,,,,,,,
3,"B10",,,,,,,,,,,,,,,
4,"B1",4,2,50,2,50,55.9063,35.0828,10191.5,20383,111.813,43.3251,21.6625,,,
4,"B2",12,1,8.33333,11,91.6667,261.774,33.5435,5917930,5917930,261.774,2690.8,2690.8,,,
4,"B3",5,0,0,5,100,0,12.5401,0,0,0,0,0,,,
