"T Id","Well Name","# Cells","# Positive Cells","% Positive Cells","# Negative Cells","% Negative Cells","Positive Cell Average Intensities","All Cell Average Intensities","Positive Cell Integrated Intensities","Positive Cell Total Integrated Intensity","Positive Cell Total Intensity","Positive Cell Total Area","Positive Cell Average Area","Concentration","Group","Compound"
1,"C1",42,1,2.38095,41,97.619,11.105,6.84059,7085,7085,11.105,75.938,75.938,,,
1,"C2",5,1,20,4,80,19.4636,10.3376,15240,15240,19.4636,93.1966,93.1966,,,
1,"C3",2,2,100,0,0,96.7652,96.7652,179443,358886,193.53,448.962,224.481,,,
1,"C11",4,0,0,4,100,0,7.99235,0,0,0,0,0,,,
1,"C4",,,,,,,,,,,,,,,
1,"C5",,,,,,,,,,,,,,,
1,"C6",,,,,,,,,,,,,,,
1,"C7",,,,,,,,,,,,,,,
1,"C8",,,,,,,,,,,,,,,
1,"C9",,,,,,,,,,,,,,,
1,"C10",,,,,,,,,,,,,,,
1,"C12",,,,,,,,,,,,,,,
2,"C1",83,0,0,83,100,0,6.85687,0,0,0,0,0,,,
2,"C2",4,1,25,3,75,21.2298,11.5123,123982,123982,21.2298,695.106,695.106,,,
2,"C3",2,2,100,0,0,95.8328,95.8328,175581,351162,191.666,444.915,222.458,,,
2,"C4",6,1,16.6667,5,83.3333,13.1203,10.8187,12110,12110,13.1203,109.86,109.86,,,
2,"C11",6,0,0,6,100,0,7.5722,0,0,0,0,0,,,
2,"C5",,,,,,,,,,,,,,,
2,"C6",,,,,,,,,,,,,,,
2,"C7",,,,,,,,,,,,,,,
2,"C8",,,,,,,,,,,,,,,
2,"C9",,,,,,,,,,,,,,,
2,"C10",,,,,,,,,,,,,,,
2,"C12",,,,,,,,,,,,,,,
3,"C1",95,0,0,95,100,0,6.68126,0,0,0,0,0,,,
3,"C2",4,1,25,3,75,19.3565,10.9989,15311,15311,19.3565,94.1488,94.1488,,,
3,"C3",2,2,100,0,0,94.9465,94.9465,173075,346149,189.893,442.654,221.327,,,
3,"C4",20,3,15,17,85,15.6678,10.3116,9868.33,29605,47.0033,233.646,77.882,,,
3,"C5",2,0,0,2,100,0,8.91406,0,0,0,0,0,,,
3,"C6",2,0,0,2,100,0,8.35036,0,0,0,0,0,,,
3,"C7",5,0,0,5,100,0,8.65843,0,0,0,0,0,,,
3,"C11",5,0,0,5,100,0,7.4552,0,0,0,0,0,,,
3,"C12",1,0,0,1,100,0,15.1961,0,0,0,0,0,,,
3,"C8",,,,,,,,,,,,,,,
3,"C9",,,,,,,,,,,,,,,
3,"C10",,,,,,,,,,,,,,,
4,"C1",103,1,0.970874,102,99.0291,11.9518,6.69141,13649,13649,11.9518,135.927,135.927,,,
4,"C2",7,1,14.2857,6,85.7143,21.2844,10.5725,110445,110445,21.2844,617.621,617.621,,,
4,"C3",2,2,100,0,0,94.5476,94.5476,171932,343863,189.095,441.107,220.553,,,
4,"C4",24,5,20.8333,19,79.1667,16.2549,10.8101,8749.6,43748,81.2746,340.888,68.1775,,,
4,"C5",2,0,0,2,100,0,9.42118,0,0,0,0,0,,,
4,"C6",2,0,0,2,100,0,8.55455,0,0,0,0,0,,,
4,"C7",10,0,0,10,100,0,8.85551,0,0,0,0,0,,,
4,"C10",1,0,0,1,100,0,8.40918,0,0,0,0,0,,,
4,"C11",5,0,0,5,100,0,7.71896,0,0,0,0,0,,,
4,"C12",1,0,0,1,100,0,9.98724,0,0,0,0,0,,,
4,"C8",,,,,,,,,,,,,,,
4,"C9",,,,,,,,,,,,,,,
5,"C1",103,2,1.94175,101,98.0583,11.5733,6.64617,10061.5,20123,23.1465,203.652,101.826,,,
5,"C2",9,1,11.1111,8,88.8889,19.2935,10.3328,14856,14856,19.2935,91.6492,91.6492,,,
5,"C3",2,2,100,0,0,94.6083,94.6083,172776,345552,189.217,441.464,220.732,,,
5,"C4",32,5,15.625,27,84.375,15.996,10.2733,9719,48595,79.9802,380.999,76.1998,,,
5,"C5",3,0,0,3,100,0,9.40317,0,0,0,0,0,,,
5,"C6",2,0,0,2,100,0,8.61208,0,0,0,0,0,,,
5,"C7",10,0,0,10,100,0,8.80696,0,0,0,0,0,,,
5,"C8",2,0,0,2,100,0,7.88204,0,0,0,0,0,,,
5,"C10",3,0,0,3,100,0,8.52081,0,0,0,0,0,,,
5,"C11",5,0,0,5,100,0,7.60202,0,0,0,0,0,,,
5,"C12",1,0,0,1,100,0,11.3194,0,0,0,0,0,,,
5,"C9",,,,,,,,,,,,,,,
6,"C1",101,3,2.9703,98,97.0297,9.51256,6.44717,11115,33345,28.5377,427.895,142.632,,,
6,"C2",12,1,8.33333,11,91.6667,21.4119,10.5012,111556,111556,21.4119,620.12,620.12,,,
6,"C3",2,2,100,0,0,95.1798,95.1798,174112,348224,190.36,443.13,221.565,,,
6,"C4",32,7,21.875,25,78.125,15.8892,10.8501,11127.3,77891,111.224,634.879,90.6971,,,
6,"C5",3,0,0,3,100,0,9.55001,0,0,0,0,0,,,
6,"C6",3,0,0,3,100,0,8.1781,0,0,0,0,0,,,
6,"C7",10,0,0,10,100,0,8.61222,0,0,0,0,0,,,
6,"C8",2,0,0,2,100,0,8.29885,0,0,0,0,0,,,
6,"C10",5,0,0,5,100,0,8.66129,0,0,0,0,0,,,
6,"C11",6,1,16.6667,5,83.3333,10.4797,8.92867,16516,16516,10.4797,187.583,187.583,,,
6,"C12",1,0,0,1,100,0,10.8421,0,0,0,0,0,,,
6,"C9",,,,,,,,,,,,,,,
7,"C1",103,2,1.94175,101,98.0583,11.4764,6.52966,11765.5,23531,22.9527,249.357,124.679,,,
7,"C2",14,3,21.4286,11,78.5714,16.0683,10.2544,46581.3,139744,48.2049,858.884,286.295,,,
7,"C3",3,2,66.6667,1,33.3333,97.1585,67.8976,176328,352655,194.317,440.988,220.494,,,
7,"C4",34,5,14.7059,29,85.2941,16.6274,10.3896,10617.8,53089,83.1368,407.661,81.5321,,,
7,"C5",5,0,0,5,100,0,8.99568,0,0,0,0,0,,,
7,"C6",4,0,0,4,100,0,8.06049,0,0,0,0,0,,,
