"T Id","Well Name","# Cells","# Positive Cells","% Positive Cells","# Negative Cells","% Negative Cells","Positive Cell Average Intensities","All Cell Average Intensities","Positive Cell Integrated Intensities","Positive Cell Total Integrated Intensity","Positive Cell Total Intensity","Positive Cell Total Area","Positive Cell Average Area","Concentration","Group","Compound"
1,"C4",1,0,0,1,100,0,8.4654,0,0,0,0,0,,,
1,"C5",2,0,0,2,100,0,9.69016,0,0,0,0,0,,,
1,"C9",2,0,0,2,100,0,7.93005,0,0,0,0,0,,,
1,"C10",1,0,0,1,100,0,11.3574,0,0,0,0,0,,,
1,"C11",7,3,42.8571,4,57.1429,14.4636,13.3613,14560.7,43682,43.3909,355.885,118.628,,,
1,"C12",1,0,0,1,100,0,14.2531,0,0,0,0,0,,,
1,"C1",,,,,,,,,,,,,,,
1,"C2",,,,,,,,,,,,,,,
1,"C3",,,,,,,,,,,,,,,
1,"C6",,,,,,,,,,,,,,,
1,"C7",,,,,,,,,,,,,,,
1,"C8",,,,,,,,,,,,,,,
2,"C4",2,0,0,2,100,0,9.27954,0,0,0,0,0,,,
2,"C5",10,3,30,7,70,14.7535,12.6951,13128.3,39385,44.2605,317.916,105.972,,,
2,"C7",1,0,0,1,100,0,18.6521,0,0,0,0,0,,,
2,"C8",3,0,0,3,100,0,8.34014,0,0,0,0,0,,,
2,"C9",2,0,0,2,100,0,8.49344,0,0,0,0,0,,,
2,"C10",1,1,100,0,0,12.5038,12.5038,19656,19656,12.5038,187.107,187.107,,,
2,"C11",6,3,50,3,50,13.6293,13.1835,12923,38769,40.8879,338.864,112.955,,,
2,"C12",3,0,0,3,100,0,11.0224,0,0,0,0,0,,,
2,"C1",,,,,,,,,,,,,,,
2,"C2",,,,,,,,,,,,,,,
2,"C3",,,,,,,,,,,,,,,
2,"C6",,,,,,,,,,,,,,,
3,"C2",3,1,33.3333,2,66.6667,13.8973,10.6892,6629,6629,13.8973,56.7749,56.7749,,,
3,"C4",4,1,25,3,75,12.4813,9.79772,21705,21705,12.4813,206.984,206.984,,,
3,"C5",17,3,17.6471,14,82.3529,15.8393,12.785,13759.3,41278,47.5179,303.752,101.251,,,
3,"C7",10,2,20,8,80,64.128,23.8482,2069840,4139680,128.256,4330.61,2165.3,,,
3,"C8",4,0,0,4,100,0,8.48712,0,0,0,0,0,,,
3,"C9",3,0,0,3,100,0,9.32693,0,0,0,0,0,,,
