"T Id","Well Name","# Cells","# Positive Cells","% Positive Cells","# Negative Cells","% Negative Cells","Positive Cell Average Intensities","All Cell Average Intensities","Positive Cell Integrated Intensities","Positive Cell Total Integrated Intensity","Positive Cell Total Intensity","Positive Cell Total Area","Positive Cell Average Area","Concentration","Group","Compound"
1,"A10",549,82,14.9362,467,85.0638,45.9908,26.2939,4105.15,336622,3771.25,678.8,8.27804,,,
1,"A11",2,2,100,0,0,33.8411,33.8411,2574.5,5149,67.6823,18.0918,9.0459,,,
1,"B10",516,82,15.8915,434,84.1085,49.616,28.5412,6714.27,550570,4068.51,1044.68,12.74,,,
1,"B11",82,13,15.8537,69,84.1463,27.7136,10.6705,1034.54,13449,360.276,54.6325,4.2025,,,
1,"C10",340,46,13.5294,294,86.4706,39.2157,19.5332,9911.28,455919,1803.92,814.131,17.6985,,,
1,"C11",1,1,100,0,0,28.7045,28.7045,1263,1263,28.7045,5.2371,5.2371,,,
1,"D10",392,56,14.2857,336,85.7143,42.5923,22.1067,4605.89,257930,2385.17,555.252,9.91521,,,
1,"D11",15,1,6.66667,14,93.3333,34.3108,9.19034,2539,2539,34.3108,8.80785,8.80785,,,
1,"E10",305,37,12.1311,268,87.8689,36.2888,18.9598,6363.11,235435,1342.69,471.458,12.7421,,,
1,"F10",120,41,34.1667,79,65.8333,62.9901,37.1675,27324.7,1120310,2582.59,1328.32,32.398,,,
1,"G10",251,50,19.9203,201,80.0797,63.0264,33.6874,11886.9,594343,3151.32,853.171,17.0634,,,
1,"H10",437,51,11.6705,386,88.3295,43.2832,23.4794,3341.75,170429,2207.44,390.283,7.65261,,,
2,"A10",1001,149,14.8851,852,85.1149,46.6592,25.4501,2921.13,435249,6952.23,978.266,6.56555,,,
2,"A11",4,4,100,0,0,33.7131,33.7131,3500.25,14001,134.852,48.0861,12.0215,,,
2,"B10",1087,220,20.2392,867,79.7608,48.4833,28.3233,5148.01,1132560,10666.3,2135.78,9.70811,,,
2,"B11",108,15,13.8889,93,86.1111,28.3675,11.2353,916.8,13752,425.513,56.1798,3.74532,,,
2,"C10",825,115,13.9394,710,86.0606,36.8869,19.143,4650.1,534762,4241.99,1149.78,9.9981,,,
2,"C11",1,1,100,0,0,27.3617,27.3617,1286,1286,27.3617,5.59417,5.59417,,,
2,"D10",789,122,15.4626,667,84.5374,41.4372,21.4449,3540.89,431989,5055.34,969.816,7.94931,,,
2,"D11",15,1,6.66667,14,93.3333,33.7391,9.13333,2328,2328,33.7391,8.21272,8.21272,,,
2,"E10",731,104,14.2271,627,85.7729,37.929,19.0053,3443.35,358108,3944.61,871.62,8.38096,,,
2,"F10",454,105,23.1278,349,76.8722,56.2778,31.4143,14718.9,1545480,5909.17,2152.09,20.4961,,,
2,"G10",603,114,18.9055,489,81.0945,52.2098,31.0807,5596.65,638018,5951.91,1176.56,10.3207,,,
2,"H10",857,112,13.0688,745,86.9312,41.6141,22.8183,2688.45,301106,4660.78,647.972,5.78547,,,
3,"A10",1329,182,13.6945,1147,86.3055,44.961,24.4672,2383.63,433821,8182.9,1030.4,5.66154,,,
3,"A11",1,1,100,0,0,34.9296,34.9296,2480,2480,34.9296,8.45078,8.45078,,,
3,"B10",1583,328,20.7202,1255,79.2798,46.1447,27.6616,3672.7,1204650,15135.5,2526.78,7.7036,,,
3,"B11",113,14,12.3894,99,87.6106,28.6092,11.275,999.857,13998,400.529,56.894,4.06385,,,
3,"C10",1116,135,12.0968,981,87.9032,35.7531,18.5064,3828.67,516870,4826.67,1149.9,8.51778,,,
3,"C11",1,1,100,0,0,28.8974,28.8974,1127,1127,28.8974,4.64197,4.64197,,,
3,"D10",1143,191,16.7104,952,83.2896,38.2832,20.9787,2801.04,534998,7312.09,1314.87,6.88413,,,
3,"D11",15,1,6.66667,14,93.3333,33.9429,9.15018,2376,2376,33.9429,8.33175,8.33175,,,
3,"E10",1054,154,14.611,900,85.389,35.6421,18.559,2920.9,449818,5488.89,1097.53,7.12682,,,
3,"F10",604,122,20.1987,482,79.8013,51.8412,29.1954,11420,1393250,6324.62,2085.68,17.0957,,,
3,"G10",885,227,25.6497,658,74.3503,50.3135,30.9465,4725.56,1072700,11421.2,2009.98,8.85452,,,
3,"H10",1180,166,14.0678,1014,85.9322,41.2023,22.4298,2546.78,422766,6839.58,851.505,5.12955,,,
4,"A10",1545,193,12.4919,1352,87.5081,43.4056,23.6337,2716.01,524190,8377.28,1245.95,6.45572,,,
4,"A11",3,3,100,0,0,34.5521,34.5521,4066.67,12200,103.656,41.5397,13.8466,,,
4,"B10",1963,459,23.3826,1504,76.6174,44.7608,27.4587,3021.27,1386760,20545.2,3083.22,6.71726,,,
4,"B11",112,16,14.2857,96,85.7143,29.6005,12.1087,1075.31,17205,473.607,66.416,4.151,,,
4,"C10",1316,203,15.4255,1113,84.5745,35.3196,18.6304,2925.17,593809,7169.87,1405.21,6.92221,,,
4,"C11",1,1,100,0,0,28.5833,28.5833,1029,1029,28.5833,4.2849,4.2849,,,
4,"D10",1448,149,10.2901,1299,89.7099,36.9679,19.6287,2667.23,397418,5508.22,1038.61,6.97055,,,
4,"D11",14,1,7.14286,13,92.8571,32.8533,8.6038,2464,2464,32.8533,8.92688,8.92688,,,
4,"E10",1297,155,11.9507,1142,88.0493,34.8069,18.0472,2203.3,341512,5395.07,998.025,6.43887,,,
