"T Id","Well Name","# Cells","# Positive Cells","% Positive Cells","# Negative Cells","% Negative Cells","Positive Cell Average Intensities","All Cell Average Intensities","Positive Cell Integrated Intensities","Positive Cell Total Integrated Intensity","Positive Cell Total Intensity","Positive Cell Total Area","Positive Cell Average Area","Concentration","Group","Compound"
1,"B3",1,0,0,1,100,0,6.28261,0,0,0,0,0,,,
1,"F2",2,2,100,0,0,50.2859,50.2859,54426,108852,100.572,257.689,128.845,,,
1,"G3",1,0,0,1,100,0,10.8251,0,0,0,0,0,,,
1,"E2",,,,,,,,,,,,,,,
1,"G2",,,,,,,,,,,,,,,
1,"H2",,,,,,,,,,,,,,,
1,"A3",,,,,,,,,,,,,,,
1,"C3",,,,,,,,,,,,,,,
1,"D3",,,,,,,,,,,,,,,
1,"E3",,,,,,,,,,,,,,,
1,"F3",,,,,,,,,,,,,,,
1,"H3",,,,,,,,,,,,,,,
2,"F2",2,2,100,0,0,50.5238,50.5238,52292.5,104585,101.048,246.382,123.191,,,
2,"G3",1,0,0,1,100,0,15.2358,0,0,0,0,0,,,
2,"E2",,,,,,,,,,,,,,,
2,"G2",,,,,,,,,,,,,,,
2,"H2",,,,,,,,,,,,,,,
2,"A3",,,,,,,,,,,,,,,
2,"B3",,,,,,,,,,,,,,,
2,"C3",,,,,,,,,,,,,,,
2,"D3",,,,,,,,,,,,,,,
2,"E3",,,,,,,,,,,,,,,
2,"F3",,,,,,,,,,,,,,,
2,"H3",,,,,,,,,,,,,,,
3,"F2",2,2,100,0,0,49.561,49.561,51459.5,102919,99.1221,247.215,123.607,,,
3,"G3",1,0,0,1,100,0,14.6375,0,0,0,0,0,,,
3,"E2",,,,,,,,,,,,,,,
3,"G2",,,,,,,,,,,,,,,
3,"H2",,,,,,,,,,,,,,,
3,"A3",,,,,,,,,,,,,,,
3,"B3",,,,,,,,,,,,,,,
3,"C3",,,,,,,,,,,,,,,
3,"D3",,,,,,,,,,,,,,,
3,"E3",,,,,,,,,,,,,,,
3,"F3",,,,,,,,,,,,,,,
3,"H3",,,,,,,,,,,,,,,
4,"F2",2,2,100,0,0,49.7297,49.7297,51086.5,102173,99.4594,244.596,122.298,,,
4,"G3",1,0,0,1,100,0,12.1552,0,0,0,0,0,,,
4,"E2",,,,,,,,,,,,,,,
4,"G2",,,,,,,,,,,,,,,
4,"H2",,,,,,,,,,,,,,,
4,"A3",,,,,,,,,,,,,,,
4,"B3",,,,,,,,,,,,,,,
4,"C3",,,,,,,,,,,,,,,
4,"D3",,,,,,,,,,,,,,,
4,"E3",,,,,,,,,,,,,,,
4,"F3",,,,,,,,,,,,,,,
4,"H3",,,,,,,,,,,,,,,
5,"F2",2,2,100,0,0,49.2413,49.2413,50784,101568,98.4825,245.549,122.774,,,
5,"G3",2,0,0,2,100,0,12.3972,0,0,0,0,0,,,
5,"E2",,,,,,,,,,,,,,,
5,"G2",,,,,,,,,,,,,,,
5,"H2",,,,,,,,,,,,,,,
5,"A3",,,,,,,,,,,,,,,
5,"B3",,,,,,,,,,,,,,,
5,"C3",,,,,,,,,,,,,,,
5,"D3",,,,,,,,,,,,,,,
5,"E3",,,,,,,,,,,,,,,
5,"F3",,,,,,,,,,,,,,,
5,"H3",,,,,,,,,,,,,,,
6,"C3",1,0,0,1,100,0,8.30455,0,0,0,0,0,,,
6,"F2",2,2,100,0,0,49.4828,49.4828,50468,100936,98.9655,242.811,121.406,,,
6,"G3",3,0,0,3,100,0,12.6074,0,0,0,0,0,,,
6,"E2",,,,,,,,,,,,,,,
6,"G2",,,,,,,,,,,,,,,
6,"H2",,,,,,,,,,,,,,,
6,"A3",,,,,,,,,,,,,,,
6,"B3",,,,,,,,,,,,,,,
6,"D3",,,,,,,,,,,,,,,
6,"E3",,,,,,,,,,,,,,,
6,"F3",,,,,,,,,,,,,,,
6,"H3",,,,,,,,,,,,,,,
7,"C3",1,0,0,1,100,0,8.74714,0,0,0,0,0,,,
7,"F2",2,2,100,0,0,47.0003,47.0003,51207.5,102415,94.0007,259.355,129.678,,,
7,"G3",3,0,0,3,100,0,11.6751,0,0,0,0,0,,,
7,"E2",,,,,,,,,,,,,,,
7,"G2",,,,,,,,,,,,,,,
7,"H2",,,,,,,,,,,,,,,
7,"A3",,,,,,,,,,,,,,,
7,"B3",,,,,,,,,,,,,,,
7,"D3",,,,,,,,,,,,,,,
7,"E3",,,,,,,,,,,,,,,
7,"F3",,,,,,,,,,,,,,,
7,"H3",,,,,,,,,,,,,,,
8,"B3",1,0,0,1,100,0,8.25752,0,0,0,0,0,,,
8,"C3",1,0,0,1,100,0,8.95315,0,0,0,0,0,,,
8,"F2",2,2,100,0,0,49.6452,49.6452,50782.5,101565,99.2905,243.644,121.822,,,
8,"G3",4,0,0,4,100,0,11.5391,0,0,0,0,0,,,
8,"H2",1,0,0,1,100,0,11.6923,0,0,0,0,0,,,
8,"E2",,,,,,,,,,,,,,,
8,"G2",,,,,,,,,,,,,,,
8,"A3",,,,,,,,,,,,,,,
8,"D3",,,,,,,,,,,,,,,
8,"E3",,,,,,,,,,,,,,,
8,"F3",,,,,,,,,,,,,,,
8,"H3",,,,,,,,,,,,,,,
9,"B3",1,0,0,1,100,0,9.07857,0,0,0,0,0,,,
9,"C3",1,0,0,1,100,0,9.24889,0,0,0,0,0,,,
9,"E3",1,0,0,1,100,0,7.54479,0,0,0,0,0,,,
9,"F2",3,2,66.6667,1,33.3333,48.6479,35.3063,50678.5,101357,97.2958,248.048,124.024,,,
