"T Id","Well Name","# Cells","# Positive Cells","% Positive Cells","# Negative Cells","% Negative Cells","Positive Cell Average Intensities","All Cell Average Intensities","Positive Cell Integrated Intensities","Positive Cell Total Integrated Intensity","Positive Cell Total Intensity","Positive Cell Total Area","Positive Cell Average Area","Concentration","Group","Compound"
54,"F7",1354,115,8.49335,1239,91.5066,67.5437,32.4409,5969.35,686475,7767.52,1042.3,9.06349,,,
54,"G7",1253,55,4.38947,1198,95.6105,82.9118,29.2291,8142.96,447863,4560.15,584.294,10.6235,,,
54,"H7",1037,2,0.192864,1035,99.8071,109.878,16.8499,5282.5,10565,219.756,11.6644,5.83222,,,
55,"A7",1256,22,1.75159,1234,98.2484,85.2665,22.1154,13517.4,297382,1875.86,287.564,13.0711,,,
55,"A8",1264,26,2.05696,1238,97.943,86.3904,20.0483,7893.5,205231,2246.15,253.88,9.76463,,,
55,"B7",1909,101,5.29073,1808,94.7093,75.034,24.1955,6335.93,639929,7578.43,919.825,9.10718,,,
55,"B8",1590,106,6.66667,1484,93.3333,85.4462,24.9079,15282.7,1619960,9057.3,1464.96,13.8204,,,
55,"C7",1268,66,5.20505,1202,94.795,72.7726,24.796,6210.58,409898,4802.99,610.836,9.2551,,,
55,"C8",1773,84,4.73773,1689,95.2623,125.204,25.7875,20023,1681930,10517.1,1241.91,14.7846,,,
55,"D7",1850,82,4.43243,1768,95.5676,69.2741,21.5091,5429.61,445228,5680.48,694.987,8.47545,,,
55,"D8",1821,76,4.17353,1745,95.8265,83.613,23.1602,10680.1,811689,6354.59,910.303,11.9777,,,
55,"E7",967,38,3.92968,929,96.0703,62.8062,20.6855,4538.32,172456,2386.63,301.014,7.92143,,,
55,"F7",1361,112,8.22924,1249,91.7708,70.6078,32.6561,6823.29,764208,7908.08,1089.32,9.72604,,,
55,"G7",1267,111,8.76085,1156,91.2392,76.7979,30.1686,7704.04,855148,8524.57,1144.78,10.3134,,,
55,"H7",1030,2,0.194175,1028,99.8058,63.2785,16.5442,4438,8876,126.557,16.6635,8.33175,,,
56,"A7",1245,42,3.37349,1203,96.6265,76.0809,22.3742,6984.17,293335,3195.4,383.141,9.12242,,,
56,"A8",1237,30,2.42522,1207,97.5748,72.6431,19.6166,5798.03,173941,2179.29,270.663,9.02209,,,
56,"B7",1903,108,5.67525,1795,94.3248,75.7879,24.4256,6557.11,708168,8185.1,996.358,9.22554,,,
56,"B8",1597,120,7.51409,1477,92.4859,81.6293,24.8431,9949.02,1193880,9795.52,1342.13,11.1844,,,
56,"C7",1261,136,10.7851,1125,89.2149,61.6171,24.7417,5154.23,700975,8379.92,1227.03,9.02227,,,
56,"C8",1788,79,4.41834,1709,95.5817,133.648,25.7891,23012.8,1818010,10558.2,1266.78,16.0352,,,
56,"D7",1849,48,2.596,1801,97.404,80.9769,21.3032,7021.1,337013,3886.89,451.7,9.41041,,,
56,"D8",1815,88,4.84848,1727,95.1515,81.2403,23.4338,11217.9,987178,7149.15,1073.96,12.2041,,,
56,"E7",966,42,4.34783,924,95.6522,67.3155,21.0127,6035.55,253493,2827.25,386.712,9.20743,,,
56,"F7",1354,91,6.72083,1263,93.2792,73.7418,32.5141,6508.81,592302,6710.51,854.123,9.38597,,,
56,"G7",1270,96,7.55906,1174,92.4409,78.5103,29.5579,8025.14,770413,7536.99,1022.9,10.6552,,,
56,"H7",1033,3,0.290416,1030,99.7096,91.5226,16.8967,4635,13905,274.568,20.1152,6.70508,,,
57,"A7",1233,31,2.51419,1202,97.4858,79.7527,22.211,8021.94,248680,2472.33,299.467,9.66022,,,
57,"A8",1236,19,1.53722,1217,98.4628,81.2663,19.755,7760.26,147445,1544.06,185.56,9.76631,,,
57,"B7",1923,147,7.64431,1776,92.3557,75.2135,25.2466,6551.71,963101,11056.4,1359.98,9.25156,,,
57,"B8",1585,111,7.00315,1474,92.9968,72.408,23.7131,14291.8,1586390,8037.29,1478.77,13.3222,,,
57,"C7",1264,78,6.17089,1186,93.8291,74.4174,25.4872,6312.58,492381,5804.56,713.555,9.14814,,,
57,"C8",1793,89,4.96375,1704,95.0362,130.437,25.9124,23118.1,2057510,11608.9,1430.56,16.0737,,,
57,"D7",1827,106,5.80186,1721,94.1981,65.4058,21.6617,5021.46,532275,6933.02,864.598,8.15658,,,
57,"D8",1792,92,5.13393,1700,94.8661,85.4318,23.9245,10951.9,1007580,7859.72,1139.43,12.3851,,,
57,"E7",967,48,4.96381,919,95.0362,68.6268,21.376,5146.19,247017,3294.09,405.161,8.44086,,,
57,"F7",1360,106,7.79412,1254,92.2059,74.5639,33.5057,6668.53,706864,7903.77,975.886,9.20647,,,
57,"G7",1280,137,10.7031,1143,89.2969,72.7106,29.1816,6479.09,887635,9961.35,1301.06,9.49681,,,
57,"H7",1020,0,0,1020,100,0,16.601,0,0,0,0,0,,,
58,"A7",1214,27,2.22405,1187,97.7759,94.5533,22.2709,12531.6,338353,2552.94,341.483,12.6475,,,
58,"A8",1220,18,1.47541,1202,98.5246,81.3202,19.5512,16090.3,289625,1463.76,236.741,13.1523,,,
58,"B7",1913,122,6.37742,1791,93.6226,77.6538,24.6196,7150.28,872334,9473.76,1176.32,9.642,,,
58,"B8",1573,140,8.90019,1433,91.0998,84.6801,26.4427,14721.7,2061040,11855.2,1917.97,13.6998,,,
58,"C7",1273,81,6.36292,1192,93.6371,78.6201,25.4904,7569.27,613111,6368.23,816.035,10.0745,,,
58,"C8",1808,82,4.5354,1726,95.4646,129.267,25.4421,24066.6,1973460,10599.9,1367.95,16.6824,,,
58,"D7",1829,53,2.89776,1776,97.1022,79.7541,21.4043,6570.83,348254,4226.97,489.788,9.24128,,,
