"T Id","Well Name","# Cells","# Positive Cells","% Positive Cells","# Negative Cells","% Negative Cells","Positive Cell Average Intensities","All Cell Average Intensities","Positive Cell Integrated Intensities","Positive Cell Total Integrated Intensity","Positive Cell Total Intensity","Positive Cell Total Area","Positive Cell Average Area","Concentration","Group","Compound"
1,"A9",127,25,19.685,102,80.315,55.6408,20.1301,4925.12,123128,1391.02,253.88,10.1552,,,
1,"B9",99,12,12.1212,87,87.8788,32.2713,15.4492,2002.42,24029,387.255,92.1254,7.67711,,,
1,"C9",72,10,13.8889,62,86.1111,48.008,28.2792,4658.1,46581,480.08,75.5809,7.55809,,,
1,"D9",84,19,22.619,65,77.381,42.087,26.5254,2198.74,41776,799.653,120.215,6.32712,,,
1,"E8",305,85,27.8689,220,72.1311,68.1102,37.9775,10396.2,883681,5789.36,1211.91,14.2578,,,
1,"E9",115,6,5.21739,109,94.7826,46.5089,19.5475,4409.67,26458,279.053,52.252,8.70866,,,
1,"F8",577,114,19.7574,463,80.2426,68.3339,35.2756,11859.1,1351940,7790.06,1956.65,17.1636,,,
1,"F9",133,9,6.76692,124,93.2331,38.1548,17.0544,2768.44,24916,343.393,73.7955,8.1995,,,
1,"G8",597,158,26.4657,439,73.5343,68.5266,40.8245,7277.91,1149910,10827.2,1831.56,11.5921,,,
1,"G9",195,22,11.2821,173,88.7179,42.5148,17.7678,16447.2,361839,935.326,532.161,24.1891,,,
1,"H8",558,117,20.9677,441,79.0323,74.4967,35.8328,22266.6,2605190,8716.12,3109.77,26.5792,,,
1,"H9",324,21,6.48148,303,93.5185,29.0636,10.9732,1418.9,29797,610.336,125.571,5.97959,,,
2,"A9",161,28,17.3913,133,82.6087,62.1872,22.2396,6589.36,184502,1741.24,336.127,12.0045,,,
2,"B9",156,20,12.8205,136,87.1795,31.934,18.8406,1845.05,36901,638.68,141.283,7.06413,,,
2,"C9",97,6,6.18557,91,93.8144,40.0569,23.9165,2267.67,13606,240.342,40.8256,6.80426,,,
2,"D9",128,24,18.75,104,81.25,39.1907,25.2799,2672.21,64133,940.577,183.298,7.63744,,,
2,"E8",834,218,26.1391,616,73.8609,64.293,35.7199,9266.4,2020080,14015.9,3049.66,13.9893,,,
2,"E9",176,16,9.09091,160,90.9091,33.5722,15.9076,2920.31,46725,537.156,155.447,9.71542,,,
2,"F8",1337,289,21.6156,1048,78.3844,64.7552,34.6617,9572.47,2766450,18714.3,4098.63,14.1821,,,
2,"F9",263,17,6.46388,246,93.5361,31.2556,16.4667,1726.47,29350,531.345,111.05,6.53237,,,
2,"G8",1149,297,25.8486,852,74.1514,71.0295,40.9708,14509.2,4309220,21095.8,5232.34,17.6173,,,
2,"G9",572,45,7.86713,527,92.1329,34.7303,16.3479,2449.11,110210,1562.86,341.126,7.58057,,,
2,"H8",1114,221,19.8384,893,80.1616,69.3107,33.6121,19530.3,4316190,15317.7,5595.72,25.32,,,
2,"H9",361,11,3.04709,350,96.9529,24.2403,10.5251,1786.09,19647,266.643,99.1478,9.01344,,,
3,"A9",153,33,21.5686,120,78.4314,57.4873,23.9278,6196.06,204470,1897.08,383.975,11.6356,,,
3,"B9",354,35,9.88701,319,90.113,32.1898,18.4632,1980.66,69323,1126.64,266.735,7.621,,,
3,"C9",217,15,6.91244,202,93.0876,36.585,26.0016,2411.2,36168,548.775,117.24,7.81598,,,
3,"D9",183,35,19.1257,148,80.8743,37.9207,23.5288,2546.77,89137,1327.22,279.59,7.98828,,,
3,"E8",1286,353,27.4495,933,72.5505,67.0057,36.3686,9521.67,3361150,23653,4713.03,13.3514,,,
3,"E9",262,22,8.39695,240,91.6031,35.6392,17.9247,2583.68,56841,784.062,172.943,7.86106,,,
3,"F8",1851,393,21.2318,1458,78.7682,65.6892,34.0537,9258.65,3638650,25815.9,5341.48,13.5916,,,
3,"F9",367,26,7.08447,341,92.9155,38.2045,17.1281,2780.69,72298,993.318,196.629,7.56267,,,
3,"G8",1524,415,27.231,1109,72.769,69.2989,39.8774,10485.4,4351450,28759,5663.45,13.6469,,,
3,"G9",1048,76,7.25191,972,92.7481,34.4165,15.4244,3943.17,299681,2615.65,717.007,9.4343,,,
3,"H8",1460,273,18.6986,1187,81.3014,70.606,32.4737,21061.9,5749900,19275.4,7190.42,26.3385,,,
3,"H9",364,9,2.47253,355,97.5275,23.5015,10.6543,1177.44,10597,211.514,65.8208,7.31343,,,
4,"A9",146,28,19.1781,118,80.8219,61.2605,24.1173,7153.54,200299,1715.29,375.286,13.4031,,,
4,"B9",652,64,9.81595,588,90.1841,32.1954,18.0787,1839.38,117720,2060.51,424.919,6.63936,,,
4,"C9",314,33,10.5096,281,89.4904,38.0896,26.0038,2150.67,70972,1256.96,217.459,6.58966,,,
4,"D9",507,45,8.87574,462,91.1243,37.8478,21.4227,2741.4,123363,1703.15,355.052,7.89004,,,
4,"E8",1736,437,25.1728,1299,74.8272,64.2589,34.4961,9130.08,3989850,28081.1,6012.07,13.7576,,,
4,"E9",384,38,9.89583,346,90.1042,36.8216,20.1184,2235.24,84939,1399.22,255.19,6.71552,,,
4,"F8",2292,480,20.9424,1812,79.0576,65.2536,33.3955,8974.95,4307980,31321.7,6334.03,13.1959,,,
4,"F9",457,31,6.78337,426,93.2166,35.3788,17.7804,1728.45,53582,1096.74,174.015,5.61337,,,
4,"G8",1809,456,25.2073,1353,74.7927,73.4456,39.0056,11656.1,5315180,33491.2,6369.86,13.969,,,
4,"G9",1502,94,6.25832,1408,93.7417,32.7433,15.2233,2397.18,225335,3077.87,699.51,7.4416,,,
4,"H8",1727,344,19.9189,1383,80.0811,68.5053,32.175,18305.2,6296980,23565.8,8132.15,23.64,,,
4,"H9",395,6,1.51899,389,98.481,19.4879,10.7057,1233.33,7400,116.927,47.372,7.89533,,,
5,"A9",169,30,17.7515,139,82.2485,59.8348,23.3239,7060.13,211804,1795.04,386.355,12.8785,,,
5,"B9",864,61,7.06018,803,92.9398,31.5767,16.7756,1892.72,115456,1926.18,430.394,7.05565,,,
5,"C9",425,27,6.35294,398,93.6471,37.0553,26.2201,2565.41,69266,1000.49,216.387,8.01435,,,
5,"D9",1007,98,9.73188,909,90.2681,39.0958,21.6,3553.84,348276,3831.39,882.332,9.00339,,,
5,"E8",2032,476,23.4252,1556,76.5748,64.2184,33.4042,10730.8,5107850,30568,6959.63,14.6211,,,
5,"E9",631,53,8.39937,578,91.6006,38.0817,20.3193,2279.85,120832,2018.33,349.576,6.59578,,,
5,"F8",2596,525,20.2234,2071,79.7766,66.2385,32.7511,8953.85,4700770,34775.2,6843.22,13.0347,,,
5,"F9",536,46,8.58209,490,91.4179,38.4682,18.6902,2348.8,108045,1769.54,316.249,6.87499,,,
5,"G8",2042,532,26.0529,1510,73.9471,70.1295,38.4247,12355.2,6572940,37308.9,8331.99,15.6616,,,
5,"G9",1865,131,7.02413,1734,92.9759,34.9416,15.3194,3039.58,398185,4577.35,1057.3,8.07098,,,
5,"H8",1949,380,19.4972,1569,80.5028,66.5055,31.127,17656.4,6709430,25272.1,8826.06,23.2265,,,
5,"H9",409,3,0.733496,406,99.2665,21.6282,10.826,1331.33,3994,64.8845,25.9474,8.64915,,,
6,"A9",179,30,16.7598,149,83.2402,59.4502,23.2523,6741,202230,1783.51,366.597,12.2199,,,
6,"B9",986,58,5.88235,928,94.1176,30.0658,16.3601,1562.83,90644,1743.82,363.74,6.27139,,,
6,"C9",550,55,10,495,90,37.4622,26.5305,2222.35,122229,2060.42,381.475,6.93591,,,
6,"D9",1347,133,9.87379,1214,90.1262,40.1734,21.877,3391.94,451128,5343.07,1113.95,8.3756,,,
6,"E8",2323,555,23.8915,1768,76.1085,63.1098,33.0849,10785,5985650,35026,8406.5,15.1468,,,
6,"E9",913,49,5.36692,864,94.6331,37.4611,19.7146,2555.45,125217,1835.59,372.429,7.6006,,,
6,"F8",2819,603,21.3906,2216,78.6094,64.4671,32.5953,9101.57,5488250,38873.7,8035.14,13.3253,,,
6,"F9",727,66,9.0784,661,90.9216,36.2418,18.2597,2873.02,189619,2391.96,552.633,8.37323,,,
6,"G8",2223,569,25.596,1654,74.404,68.5568,37.5989,11099.9,6315820,39008.8,8154.64,14.3315,,,
6,"G9",2011,133,6.61363,1878,93.3864,30.6922,14.5222,2191.16,291424,4082.06,951.01,7.15045,,,
6,"H8",2069,390,18.8497,1679,81.1503,63.7583,30.1735,15219.3,5935520,24865.7,8223.32,21.0854,,,
6,"H9",438,1,0.22831,437,99.7717,15.0317,10.9204,947,947,15.0317,7.49858,7.49858,,,
7,"A9",194,31,15.9794,163,84.0206,62.0278,23.6321,7412.61,229791,1922.86,412.541,13.3078,,,
7,"B9",1085,68,6.26728,1017,93.7327,31.2749,16.5833,1522.87,103555,2126.69,395.877,5.82172,,,
7,"C9",659,41,6.22155,618,93.7785,36.6804,26.218,2101.44,86159,1503.9,270.663,6.60153,,,
7,"D9",1578,103,6.52725,1475,93.4727,38.9671,20.8467,3125.91,321969,4013.61,823.296,7.99316,,,
7,"E8",2555,612,23.953,1943,76.047,64.7457,33.2178,11383.6,6966750,39624.3,8981.51,14.6757,,,
7,"E9",1077,86,7.98514,991,92.0149,37.0894,20.0152,3177.93,273302,3189.69,678.681,7.89163,,,
7,"F8",2957,589,19.9188,2368,80.0812,63.3759,31.7178,9989.36,5883730,37328.4,8668.83,14.7179,,,
7,"F9",961,104,10.8221,857,89.1779,35.1775,18.7278,2690.62,279824,3658.46,785.922,7.55694,,,
7,"G8",2327,594,25.5264,1733,74.4736,67.4853,37.0616,11468.8,6812480,40086.2,8955.44,15.0765,,,
7,"G9",2059,86,4.17678,1973,95.8232,32.0273,14.3733,2058.1,176997,2754.34,562.631,6.54222,,,
7,"H8",2169,387,17.8423,1782,82.1577,64.2764,29.6024,16088.7,6226310,24875,8543.26,22.0756,,,
7,"H9",476,4,0.840336,472,99.1597,25.6778,11.2015,767,3068,102.711,14.283,3.57075,,,
8,"A9",207,42,20.2899,165,79.7101,54.6582,23.8592,5771.69,242411,2295.65,459.675,10.9446,,,
8,"B9",256,0,0,256,100,0,16.1381,0,0,0,0,0,,,
8,"C9",714,53,7.42297,661,92.577,36.6493,25.3532,1912.85,101381,1942.41,327.914,6.18705,,,
8,"D9",1759,142,8.07277,1617,91.9272,36.4683,19.7953,2344.6,332933,5178.5,1008.38,7.10127,,,
8,"E8",2677,592,22.1143,2085,77.8857,63.8816,31.9986,11888.2,7037790,37817.9,9159.45,15.472,,,
8,"E9",1165,127,10.9013,1038,89.0987,37.7943,20.1283,3100.38,393748,4799.88,965.888,7.60542,,,
8,"F8",3078,657,21.345,2421,78.655,63.489,32.0244,8823.73,5797190,41712.3,8765.48,13.3417,,,
8,"F9",1162,92,7.91738,1070,92.0826,36.8556,18.2703,2312.93,212790,3390.71,634.284,6.89439,,,
8,"G8",2388,621,26.005,1767,73.995,69.1067,37.1956,11287.7,7009630,42915.2,9237.65,14.8754,,,
8,"G9",10,0,0,10,100,0,13.5778,0,0,0,0,0,,,
8,"H8",2250,404,17.9556,1846,82.0444,64.3222,29.3821,17268.2,6976370,25986.2,9479.15,23.4632,,,
8,"H9",512,1,0.195313,511,99.8047,14.049,11.0953,2009,2009,14.049,17.0206,17.0206,,,
9,"A9",232,34,14.6552,198,85.3448,59.4533,22.5559,6729.71,228810,2021.41,418.135,12.2981,,,
9,"B9",1174,69,5.87734,1105,94.1227,30.5402,16.7249,1559.99,107639,2107.27,418.373,6.06337,,,
9,"C9",745,47,6.30872,698,93.6913,35.6956,23.9712,1893.89,89013,1677.7,308.394,6.56157,,,
9,"D9",1956,206,10.5317,1750,89.4683,34.4259,18.9028,2012.81,414639,7091.73,1392.59,6.76016,,,
9,"E8",2795,667,23.864,2128,76.136,65.3392,32.911,11697.8,7802460,43581.3,10159.9,15.2322,,,
9,"E9",1217,64,5.25883,1153,94.7412,35.4413,18.4136,2024.84,129590,2268.25,405.637,6.33808,,,
9,"F8",3158,674,21.3426,2484,78.6574,65.1651,31.9705,8199.05,5526160,43921.3,8115.12,12.0402,,,
9,"F9",1456,120,8.24176,1336,91.7582,38.0213,18.625,2725.43,327052,4562.55,917.564,7.64636,,,
9,"G8",2449,626,25.5615,1823,74.4385,67.1473,36.7411,10409.7,6516450,42034.2,8731.2,13.9476,,,
9,"G9",2162,96,4.44033,2066,95.5597,31.5046,13.9309,2011.77,193130,3024.44,646.306,6.73235,,,
9,"H8",2289,420,18.3486,1869,81.6514,64.7008,29.3763,14487.8,6084880,27174.3,8166.19,19.4433,,,
9,"H9",565,7,1.23894,558,98.7611,23.5758,11.3962,1226,8582,165.031,52.6091,7.51558,,,
10,"A9",244,31,12.7049,213,87.2951,57.4529,21.1858,6269.81,194364,1781.04,358.622,11.5685,,,
10,"B9",1201,59,4.91257,1142,95.0874,31.0749,16.8175,1468.39,86635,1833.42,334.936,5.67689,,,
10,"C9",814,47,5.77396,767,94.226,33.9831,23.9399,1861.02,87468,1597.2,301.49,6.41469,,,
10,"D9",2157,129,5.98053,2028,94.0195,35.3199,18.5114,2507.93,323523,4556.27,937.917,7.27067,,,
10,"E8",2857,681,23.8362,2176,76.1638,65.0364,32.629,11045.4,7521910,44289.8,9714.23,14.2646,,,
10,"E9",1246,68,5.45746,1178,94.5425,32.9366,17.1606,1974.99,134299,2239.69,442.059,6.50087,,,
10,"F8",3207,667,20.7983,2540,79.2017,62.1551,31.1502,8406.12,5606890,41457.4,8879.62,13.3128,,,
10,"F9",1716,109,6.35198,1607,93.648,39.0083,18.5603,2840.9,309658,4251.91,842.816,7.73226,,,
10,"G8",2484,621,25,1863,75,67.7614,36.275,12012.4,7459710,42079.8,9824.44,15.8204,,,
10,"G9",2202,106,4.81381,2096,95.1862,30.8068,13.3047,2231.25,236512,3265.52,768.187,7.24705,,,
10,"H8",2361,419,17.7467,1942,82.2533,62.0566,28.6986,15068.6,6313740,26001.7,8836.89,21.0904,,,
