"T Id","Well Name","# Cells","# Positive Cells","% Positive Cells","# Negative Cells","% Negative Cells","Positive Cell Average Intensities","All Cell Average Intensities","Positive Cell Integrated Intensities","Positive Cell Total Integrated Intensity","Positive Cell Total Intensity","Positive Cell Total Area","Positive Cell Average Area","Concentration","Group","Compound"
1,"D6",1,0,0,1,100,0,9.09086,0,0,0,0,0,,,
1,"D1",,,,,,,,,,,,,,,
1,"D2",,,,,,,,,,,,,,,
1,"D3",,,,,,,,,,,,,,,
1,"D4",,,,,,,,,,,,,,,
1,"D5",,,,,,,,,,,,,,,
1,"D7",,,,,,,,,,,,,,,
1,"D8",,,,,,,,,,,,,,,
1,"D9",,,,,,,,,,,,,,,
1,"D10",,,,,,,,,,,,,,,
1,"D11",,,,,,,,,,,,,,,
1,"D12",,,,,,,,,,,,,,,
2,"D1",1,0,0,1,100,0,7.4381,0,0,0,0,0,,,
2,"D5",2,0,0,2,100,0,7.42836,0,0,0,0,0,,,
2,"D6",1,0,0,1,100,0,8.71617,0,0,0,0,0,,,
2,"D7",2,0,0,2,100,0,7.00398,0,0,0,0,0,,,
2,"D8",1,0,0,1,100,0,6.83569,0,0,0,0,0,,,
2,"D2",,,,,,,,,,,,,,,
2,"D3",,,,,,,,,,,,,,,
2,"D4",,,,,,,,,,,,,,,
2,"D9",,,,,,,,,,,,,,,
2,"D10",,,,,,,,,,,,,,,
2,"D11",,,,,,,,,,,,,,,
2,"D12",,,,,,,,,,,,,,,
3,"D1",5,0,0,5,100,0,7.31622,0,0,0,0,0,,,
3,"D2",1,0,0,1,100,0,7.46006,0,0,0,0,0,,,
3,"D4",1,0,0,1,100,0,6.95287,0,0,0,0,0,,,
3,"D5",3,0,0,3,100,0,8.45436,0,0,0,0,0,,,
3,"D6",1,0,0,1,100,0,10.3452,0,0,0,0,0,,,
3,"D7",2,0,0,2,100,0,7.04739,0,0,0,0,0,,,
3,"D8",1,0,0,1,100,0,6.72222,0,0,0,0,0,,,
3,"D10",1,0,0,1,100,0,9.67751,0,0,0,0,0,,,
3,"D11",1,0,0,1,100,0,6.7614,0,0,0,0,0,,,
3,"D3",,,,,,,,,,,,,,,
3,"D9",,,,,,,,,,,,,,,
3,"D12",,,,,,,,,,,,,,,
4,"D2",2,0,0,2,100,0,8.24792,0,0,0,0,0,,,
4,"D3",3,0,0,3,100,0,7.01968,0,0,0,0,0,,,
4,"D4",2,0,0,2,100,0,6.12478,0,0,0,0,0,,,
4,"D5",5,0,0,5,100,0,7.82467,0,0,0,0,0,,,
4,"D6",3,0,0,3,100,0,7.92542,0,0,0,0,0,,,
4,"D7",2,0,0,2,100,0,7.12545,0,0,0,0,0,,,
4,"D8",3,0,0,3,100,0,6.53116,0,0,0,0,0,,,
4,"D9",2,0,0,2,100,0,6.94859,0,0,0,0,0,,,
4,"D10",1,0,0,1,100,0,9.86094,0,0,0,0,0,,,
4,"D11",3,0,0,3,100,0,7.08378,0,0,0,0,0,,,
4,"D12",2,0,0,2,100,0,10.0426,0,0,0,0,0,,,
4,"D1",,,,,,,,,,,,,,,
5,"D2",3,0,0,3,100,0,7.82015,0,0,0,0,0,,,
5,"D3",5,0,0,5,100,0,7.65367,0,0,0,0,0,,,
5,"D4",3,0,0,3,100,0,9.67823,0,0,0,0,0,,,
5,"D5",5,0,0,5,100,0,8.22984,0,0,0,0,0,,,
5,"D6",3,0,0,3,100,0,7.36706,0,0,0,0,0,,,
5,"D7",5,0,0,5,100,0,7.58721,0,0,0,0,0,,,
5,"D8",3,0,0,3,100,0,6.63371,0,0,0,0,0,,,
5,"D9",3,0,0,3,100,0,7.51783,0,0,0,0,0,,,
5,"D10",2,0,0,2,100,0,8.13678,0,0,0,0,0,,,
