"T Id","Well Name","# Cells","# Positive Cells","% Positive Cells","# Negative Cells","% Negative Cells","Positive Cell Average Intensities","All Cell Average Intensities","Positive Cell Integrated Intensities","Positive Cell Total Integrated Intensity","Positive Cell Total Intensity","Positive Cell Total Area","Positive Cell Average Area","Concentration","Group","Compound"
1,"B2",22,22,100,0,0,69.2694,69.2694,31255.7,687625,1523.93,1087.77,49.4441,,,
1,"B3",17,8,47.0588,9,52.9412,115.916,59.4431,113571,908567,927.325,706.77,88.3463,,,
1,"B5",7,1,14.2857,6,85.7143,29.3858,12.6013,3732,3732,29.3858,15.1162,15.1162,,,
1,"B6",3,1,33.3333,2,66.6667,59.9216,25.2138,9168,9168,59.9216,18.2108,18.2108,,,
1,"B8",11,0,0,11,100,0,10.0698,0,0,0,0,0,,,
1,"B10",1,0,0,1,100,0,7.30114,0,0,0,0,0,,,
1,"B12",1,1,100,0,0,41.8261,41.8261,4810,4810,41.8261,13.6879,13.6879,,,
1,"B1",,,,,,,,,,,,,,,
1,"B4",,,,,,,,,,,,,,,
1,"B7",,,,,,,,,,,,,,,
1,"B9",,,,,,,,,,,,,,,
1,"B11",,,,,,,,,,,,,,,
2,"B1",5,0,0,5,100,0,9.51574,0,0,0,0,0,,,
2,"B2",26,20,76.9231,6,23.0769,71.5943,57.2419,31789.5,635790,1431.89,993.859,49.6929,,,
2,"B3",29,8,27.5862,21,72.4138,113.979,38.722,106442,851537,911.835,673.086,84.1358,,,
2,"B4",5,0,0,5,100,0,11.655,0,0,0,0,0,,,
2,"B5",10,1,10,9,90,28.1345,11.0477,3348,3348,28.1345,14.164,14.164,,,
2,"B6",3,1,33.3333,2,66.6667,58.298,24.7682,8803,8803,58.298,17.9728,17.9728,,,
2,"B8",10,0,0,10,100,0,10.3128,0,0,0,0,0,,,
2,"B10",1,0,0,1,100,0,8.25648,0,0,0,0,0,,,
2,"B12",1,1,100,0,0,42.1983,42.1983,4895,4895,42.1983,13.8069,13.8069,,,
2,"B7",,,,,,,,,,,,,,,
2,"B9",,,,,,,,,,,,,,,
2,"B11",,,,,,,,,,,,,,,
3,"B1",5,0,0,5,100,0,9.52685,0,0,0,0,0,,,
3,"B2",36,20,55.5556,16,44.4444,70.034,43.3906,32453.9,649079,1400.68,1046.71,52.3353,,,
3,"B3",32,8,25,24,75,110.546,34.9995,107794,862348,884.372,700.224,87.528,,,
3,"B4",4,0,0,4,100,0,9.90874,0,0,0,0,0,,,
3,"B5",11,1,9.09091,10,90.9091,29.75,11.642,3927,3927,29.75,15.7113,15.7113,,,
3,"B6",3,1,33.3333,2,66.6667,60.5267,25.5658,9079,9079,60.5267,17.8538,17.8538,,,
3,"B7",3,0,0,3,100,0,12.6086,0,0,0,0,0,,,
3,"B8",19,0,0,19,100,0,10.4519,0,0,0,0,0,,,
3,"B10",1,0,0,1,100,0,8.25978,0,0,0,0,0,,,
3,"B12",1,1,100,0,0,45.025,45.025,5403,5403,45.025,14.283,14.283,,,
3,"B9",,,,,,,,,,,,,,,
3,"B11",,,,,,,,,,,,,,,
4,"B1",6,0,0,6,100,0,9.33606,0,0,0,0,0,,,
4,"B2",36,20,55.5556,16,44.4444,72.3814,44.9139,30101.3,602027,1447.63,929.466,46.4733,,,
4,"B3",35,8,22.8571,27,77.1429,108.043,32.5701,95094.8,760758,864.345,630.833,78.8541,,,
4,"B4",4,0,0,4,100,0,9.96236,0,0,0,0,0,,,
4,"B5",13,1,7.69231,12,92.3077,29.128,11.1889,3641,3641,29.128,14.8781,14.8781,,,
