"T Id","Well Name","# Cells","# Positive Cells","% Positive Cells","# Negative Cells","% Negative Cells","Positive Cell Average Intensities","All Cell Average Intensities","Positive Cell Integrated Intensities","Positive Cell Total Integrated Intensity","Positive Cell Total Intensity","Positive Cell Total Area","Positive Cell Average Area","Concentration","Group","Compound"
5,"F9",3221,56,1.73859,3165,98.2614,33.6912,14.7204,2404.68,134662,1886.71,432.894,7.73025,,,
5,"F10",495,3,0.606061,492,99.3939,28.613,13.0137,1886,5658,85.8391,22.4957,7.49858,,,
5,"F11",1122,5,0.445633,1117,99.5544,30.7368,12.6528,1801,9005,153.684,34.2792,6.85584,,,
5,"F12",1336,7,0.523952,1329,99.476,52.5456,14.0892,29700.6,207904,367.819,300.062,42.866,,,
6,"F1",896,0,0,896,100,0,7.25127,0,0,0,0,0,,,
6,"F2",604,4,0.662252,600,99.3378,40.5894,11.9862,7141.5,28566,162.357,67.4872,16.8718,,,
6,"F3",3669,38,1.0357,3631,98.9643,44.2225,17.8216,4110.87,156213,1680.45,276.852,7.28558,,,
6,"F4",3575,14,0.391608,3561,99.6084,49.5348,12.0261,21262.6,297676,693.488,392.902,28.0644,,,
6,"F5",1724,5,0.290023,1719,99.71,41.6979,13.1552,2635.4,13177,208.49,34.2792,6.85584,,,
6,"F6",2289,4,0.174749,2285,99.8252,35.0728,13.036,1135.5,4542,140.291,15.1162,3.77904,,,
6,"F7",925,3,0.324324,922,99.6757,23.8215,12.5001,1090.67,3272,71.4644,18.925,6.30833,,,
6,"F8",2575,8,0.31068,2567,99.6893,27.5574,12.9217,1908.63,15269,220.459,68.6774,8.58468,,,
6,"F9",3821,55,1.43941,3766,98.5606,35.5267,14.5813,4067.09,223690,1953.97,584.77,10.6322,,,
6,"F10",708,0,0,708,100,0,12.9652,0,0,0,0,0,,,
6,"F11",1171,4,0.341588,1167,99.6584,36.4657,12.7342,2200.75,8803,145.863,26.5426,6.63564,,,
6,"F12",1383,7,0.506146,1376,99.4939,43.3268,14.1047,19766.6,138366,303.288,199.605,28.515,,,
7,"F1",1293,0,0,1293,100,0,7.29483,0,0,0,0,0,,,
7,"F2",708,5,0.706215,703,99.2938,47.037,12.1567,4055,20275,235.185,49.3954,9.87908,,,
7,"F3",3977,28,0.704048,3949,99.296,46.5416,17.5736,4421.36,123798,1303.16,215.197,7.68561,,,
7,"F4",3768,11,0.291932,3757,99.7081,42.4958,12.0665,6332.55,69658,467.454,143.901,13.0819,,,
7,"F5",2058,4,0.194363,2054,99.8056,35.2568,12.913,2921,11684,141.027,31.4226,7.85565,,,
7,"F6",2417,4,0.165494,2413,99.8345,28.5038,13.0284,933.5,3734,114.015,17.1396,4.2849,,,
7,"F7",1154,4,0.34662,1150,99.6534,26.7035,12.4169,1402.5,5610,106.814,26.1855,6.54638,,,
7,"F8",2805,17,0.606061,2788,99.3939,32.4812,12.7747,5396.47,91740,552.181,218.53,12.8547,,,
7,"F9",4302,62,1.44119,4240,98.5588,34.1838,14.4236,3579.5,221929,2119.39,612.741,9.88291,,,
7,"F10",857,12,1.40023,845,98.5998,28.6812,13.5668,1510.92,18131,344.175,73.3194,6.10995,,,
7,"F11",1224,8,0.653595,1216,99.3464,29.5695,12.8811,1926.5,15412,236.556,59.1554,7.39443,,,
7,"F12",1453,8,0.550585,1445,99.4494,37.3935,14.2978,6908.38,55267,299.148,102.481,12.8101,,,
8,"F1",1649,2,0.121286,1647,99.8787,22.3958,7.41383,644.5,1289,44.7917,6.6654,3.3327,,,
8,"F2",802,4,0.498753,798,99.5012,33.3067,11.8872,4279.25,17117,133.227,44.7534,11.1883,,,
8,"F3",4248,36,0.847458,4212,99.1525,36.9597,17.3987,1878.72,67634,1330.55,197.701,5.49168,,,
8,"F4",3854,17,0.4411,3837,99.5589,51.1217,12.3032,18645.3,316970,869.069,437.774,25.7514,,,
8,"F5",2105,4,0.190024,2101,99.81,44.2408,12.9531,2663.5,10654,176.963,26.3045,6.57613,,,
8,"F6",2506,4,0.159617,2502,99.8404,36.9481,13.1265,1713,6852,147.792,21.6625,5.41564,,,
8,"F7",1388,5,0.360231,1383,99.6398,25.7097,12.3234,1203.6,6018,128.548,28.566,5.7132,,,
8,"F8",2949,9,0.305188,2940,99.6948,29.559,12.6765,1623.11,14608,266.031,61.4169,6.8241,,,
