"T Id","Well Name","# Cells","# Positive Cells","% Positive Cells","# Negative Cells","% Negative Cells","Positive Cell Average Intensities","All Cell Average Intensities","Positive Cell Integrated Intensities","Positive Cell Total Integrated Intensity","Positive Cell Total Intensity","Positive Cell Total Area","Positive Cell Average Area","Concentration","Group","Compound"
1,"E1",100,8,8,92,92,210.358,40.1712,14174.8,113398,1682.86,54.6325,6.82906,,,
1,"E3",99,5,5.05051,94,94.9495,76.8002,26.2243,6240,31200,384.001,41.3017,8.26033,,,
1,"E4",529,24,4.53686,505,95.4631,227.846,30.2751,24630.7,591137,5468.31,303.395,12.6414,,,
1,"E5",4,1,25,3,75,142.923,66.5287,28013,28013,142.923,23.3289,23.3289,,,
1,"E6",93,8,8.60215,85,91.3979,82.0563,23.8274,5986.88,47895,656.45,62.1311,7.76638,,,
1,"E7",233,7,3.00429,226,96.9957,194.851,23.0921,19921.6,139451,1363.96,90.8161,12.9737,,,
1,"E8",870,40,4.5977,830,95.4023,101.811,20.4216,39506.8,1580270,4072.42,1152.04,28.8011,,,
1,"E9",951,51,5.36278,900,94.6372,130.914,27.2126,12623,643775,6676.63,545.968,10.7052,,,
1,"E10",1341,92,6.86055,1249,93.1394,132.329,27.3214,11335.1,1042830,12174.2,873.643,9.49613,,,
1,"E11",1432,148,10.3352,1284,89.6648,117.28,31.23,10081.8,1492100,17357.4,1464.84,9.89757,,,
1,"E12",483,34,7.03934,449,92.9607,132.245,27.478,11138,378693,4496.32,309.108,9.09141,,,
1,"E2",,,,,,,,,,,,,,,
2,"E1",786,47,5.97964,739,94.0204,186.33,33.8662,14385.4,676115,8757.5,387.069,8.23552,,,
2,"E3",1065,84,7.88732,981,92.1127,187.157,35.72,14951.5,1255930,15721.2,712.008,8.47628,,,
2,"E4",1782,98,5.49944,1684,94.5006,192.286,28.2746,20895,2047710,18844,1169.3,11.9316,,,
2,"E5",387,42,10.8527,345,89.1473,139.628,33.4471,10340.8,434315,5864.39,350.648,8.34875,,,
2,"E6",888,69,7.77027,819,92.2297,202.598,32.8282,17800.4,1228230,13979.3,653.566,9.47198,,,
2,"E7",1383,131,9.47216,1252,90.5278,201.788,36.0536,16351.2,2142010,26434.2,1152.76,8.79967,,,
2,"E8",1705,62,3.63636,1643,96.3636,113.874,20.6112,28494.5,1766660,7060.17,1310.7,21.1404,,,
2,"E9",1682,137,8.14507,1545,91.8549,148.959,31.2742,12845.2,1759790,20407.4,1345.82,9.82347,,,
2,"E10",2950,204,6.91525,2746,93.0847,143.915,28.2588,12226.4,2494190,29358.7,1926.9,9.44557,,,
2,"E11",2032,196,9.64567,1836,90.3543,122.453,30.8215,10749.1,2106820,24000.8,1919.87,9.79527,,,
2,"E12",1416,102,7.20339,1314,92.7966,146.957,28.9207,12187.8,1243160,14989.6,917.683,8.99689,,,
2,"E2",,,,,,,,,,,,,,,
3,"E1",1487,105,7.0612,1382,92.9388,193.406,35.2246,13137.2,1379400,20307.6,778.424,7.41356,,,
3,"E3",1895,160,8.44327,1735,91.5567,191.08,35.762,14842.3,2374760,30572.8,1335.7,8.34812,,,
3,"E4",2397,128,5.34001,2269,94.66,193.855,26.5875,22790,2917120,24813.4,1666.11,13.0165,,,
3,"E5",966,115,11.9048,851,88.0952,165.587,37.4732,12456.9,1432540,19042.5,910.66,7.91879,,,
3,"E6",1571,142,9.03883,1429,90.9612,183.136,33.1318,14123.1,2005480,26005.3,1163.23,8.19177,,,
3,"E7",2142,208,9.71055,1934,90.2895,192.712,35.3773,14684.7,3054430,40084.1,1673.49,8.04563,,,
3,"E8",1927,78,4.04774,1849,95.9523,104.967,20.3632,22866.4,1783580,8187.42,1338.67,17.1625,,,
3,"E9",2209,171,7.74106,2038,92.2589,153.109,30.8528,12969.2,2217740,26181.7,1663.61,9.72873,,,
3,"E10",3929,278,7.07559,3651,92.9244,148.484,28.5824,12499.2,3474780,41278.4,2534.88,9.11826,,,
3,"E11",2701,251,9.29285,2450,90.7071,127.012,30.6023,10665,2676900,31880,2415.49,9.62348,,,
3,"E12",1982,171,8.62765,1811,91.3724,151.05,30.993,12759.9,2181940,25829.5,1562.2,9.13569,,,
3,"E2",,,,,,,,,,,,,,,
4,"E1",1938,139,7.17234,1799,92.8277,189.373,34.4529,13116.7,1823220,26322.9,1014.57,7.29906,,,
4,"E3",2518,211,8.37967,2307,91.6203,186.169,34.3803,14447.1,3048330,39281.7,1758,8.33175,,,
4,"E4",2721,164,6.0272,2557,93.9728,201.783,27.9042,20290.3,3327610,33092.4,1805.97,11.012,,,
4,"E5",1392,169,12.1408,1223,87.8592,176.206,39.0823,14453.7,2442680,29778.8,1464.96,8.6684,,,
4,"E6",2035,191,9.38575,1844,90.6143,178.742,33.1312,14086.5,2690510,34139.8,1586.01,8.30371,,,
4,"E7",2601,269,10.3422,2332,89.6578,189.319,35.8723,13923.4,3745410,50926.7,2105.91,7.82866,,,
4,"E8",2080,89,4.27885,1991,95.7212,107.687,20.5994,24459,2176850,9584.14,1595.65,17.9286,,,
4,"E9",2648,198,7.47734,2450,92.5227,155.111,30.228,12389.1,2453050,30712,1827.63,9.23045,,,
4,"E10",4564,312,6.83611,4252,93.1639,151.816,28.2894,12732.1,3972420,47366.7,2861.48,9.17141,,,
4,"E11",3186,302,9.47897,2884,90.521,125.625,30.45,10563.1,3190040,37938.8,2895.52,9.58782,,,
4,"E12",2357,206,8.73992,2151,91.2601,149.346,30.6229,12522,2579520,30765.4,1861.55,9.03666,,,
4,"E2",,,,,,,,,,,,,,,
5,"E1",2275,176,7.73626,2099,92.2637,183.08,34.3368,12573.9,2213010,32222.2,1292.37,7.34303,,,
5,"E3",2948,254,8.61601,2694,91.384,182.265,33.6445,13263.3,3368890,46295.4,1976.29,7.78067,,,
5,"E4",2893,199,6.87867,2694,93.1213,201.982,29.2428,19078.6,3796640,40194.4,2081.15,10.4581,,,
5,"E5",1733,198,11.4253,1535,88.5747,173.205,37.467,13443.2,2661750,34294.6,1626.36,8.21393,,,
5,"E6",2342,215,9.18019,2127,90.8198,182.954,32.9352,13950.9,2999450,39335.2,1747.17,8.12636,,,
5,"E7",2887,309,10.7032,2578,89.2968,186.799,36.0476,13863.7,4283890,57720.8,2445.25,7.91343,,,
5,"E8",2161,93,4.30356,2068,95.6964,105.385,20.6067,22067.2,2052250,9800.8,1548.52,16.6507,,,
5,"E9",2999,217,7.23575,2782,92.7643,149.156,29.2261,12033.3,2611220,32366.8,1973.43,9.09417,,,
5,"E10",4908,318,6.47922,4590,93.5208,150.648,27.5697,12821,4077090,47906,2947.42,9.2686,,,
5,"E11",3552,334,9.40315,3218,90.5968,124.982,30.1678,10833.2,3618290,41744,3242.36,9.70766,,,
5,"E12",2631,253,9.61612,2378,90.3839,152.594,31.8762,11835.3,2994340,38606.2,2134.71,8.4376,,,
5,"E2",,,,,,,,,,,,,,,
6,"E1",2540,196,7.71654,2344,92.2835,181.698,33.874,11990.3,2350110,35612.8,1387.12,7.07713,,,
6,"E3",3309,288,8.70354,3021,91.2965,187.604,33.6025,13758.2,3962360,54030.1,2297.06,7.97591,,,
6,"E4",2986,208,6.96584,2778,93.0342,210.112,29.64,19113,3975500,43703.3,2111.62,10.152,,,
6,"E5",2025,225,11.1111,1800,88.8889,175.82,37.2344,14341.1,3226750,39559.4,1969.86,8.75495,,,
6,"E6",2566,237,9.23617,2329,90.7638,176.069,32.1309,12774.3,3027520,41728.4,1846.43,7.79086,,,
6,"E7",3150,338,10.7302,2812,89.2698,180.938,35.2532,13778.5,4657150,61157,2741.15,8.1099,,,
