"T Id","Well Name","# Cells","# Positive Cells","% Positive Cells","# Negative Cells","% Negative Cells","Positive Cell Average Intensities","All Cell Average Intensities","Positive Cell Integrated Intensities","Positive Cell Total Integrated Intensity","Positive Cell Total Intensity","Positive Cell Total Area","Positive Cell Average Area","Concentration","Group","Compound"
1,"G1",136,1,0.735294,135,99.2647,26.1892,8.47814,969,969,26.1892,4.40392,4.40392,,,
1,"G2",16,1,6.25,15,93.75,51.4175,11.7459,5296,5296,51.4175,12.2596,12.2596,,,
1,"G3",75,3,4,72,96,45.994,11.0139,7073.67,21221,137.982,51.4188,17.1396,,,
1,"G4",129,3,2.32558,126,97.6744,53.3281,9.528,8751.67,26255,159.984,58.6793,19.5598,,,
1,"G5",92,9,9.78261,83,90.2174,45.612,12.268,16869.1,151822,410.508,294.825,32.7583,,,
1,"G6",60,0,0,60,100,0,6.97079,0,0,0,0,0,,,
1,"G7",120,1,0.833333,119,99.1667,25.6471,7.92492,872,872,25.6471,4.04685,4.04685,,,
1,"G8",12,0,0,12,100,0,8.24586,0,0,0,0,0,,,
1,"G9",46,0,0,46,100,0,8.64427,0,0,0,0,0,,,
1,"G10",22,1,4.54545,21,95.4545,24.4068,9.92878,1440,1440,24.4068,7.02247,7.02247,,,
1,"G11",21,0,0,21,100,0,6.68927,0,0,0,0,0,,,
1,"G12",30,1,3.33333,29,96.6667,22.9189,7.3274,848,848,22.9189,4.40392,4.40392,,,
2,"G1",152,6,3.94737,146,96.0526,26.7057,10.6924,680,4080,160.234,17.9728,2.99546,,,
2,"G2",67,4,5.97015,63,94.0298,34.782,10.564,2984.5,11938,139.128,36.0646,9.01614,,,
2,"G3",72,5,6.94444,67,93.0556,46.7979,12.2845,4233.4,21167,233.99,50.8237,10.1647,,,
2,"G4",158,4,2.53165,154,97.4684,49.9075,9.55223,6477.5,25910,199.63,57.7271,14.4318,,,
2,"G5",101,9,8.91089,92,91.0891,57.56,12.9042,17648.1,158833,518.04,294.23,32.6922,,,
2,"G6",67,0,0,67,100,0,7.42083,0,0,0,0,0,,,
2,"G7",235,2,0.851064,233,99.1489,29.9948,8.6896,1457.5,2915,59.9895,10.8313,5.41564,,,
2,"G8",72,0,0,72,100,0,8.49605,0,0,0,0,0,,,
2,"G9",47,1,2.12766,46,97.8723,18.4474,9.52966,701,701,18.4474,4.52295,4.52295,,,
2,"G10",39,1,2.5641,38,97.4359,19.7568,9.92788,731,731,19.7568,4.40392,4.40392,,,
2,"G11",22,0,0,22,100,0,7.51312,0,0,0,0,0,,,
2,"G12",31,1,3.22581,30,96.7742,22.0645,8.05031,684,684,22.0645,3.68977,3.68977,,,
3,"G1",156,5,3.20513,151,96.7949,27.4279,10.5937,571.8,2859,137.14,12.6167,2.52333,,,
3,"G2",81,3,3.7037,78,96.2963,36.8332,10.7784,3133,9399,110.5,26.7806,8.92688,,,
3,"G3",65,4,6.15385,61,93.8462,46.9733,12.1026,7124,28496,187.893,69.2726,17.3181,,,
3,"G4",156,5,3.20513,151,96.7949,43.5845,9.55003,4958.6,24793,217.922,57.013,11.4026,,,
3,"G5",98,4,4.08163,94,95.9184,51.3383,10.1895,25911,103644,205.353,190.321,47.5802,,,
3,"G6",66,0,0,66,100,0,7.19654,0,0,0,0,0,,,
3,"G7",295,2,0.677966,293,99.322,31.5904,8.68195,1437.5,2875,63.1807,10.3552,5.17759,,,
3,"G8",189,0,0,189,100,0,8.66123,0,0,0,0,0,,,
3,"G9",58,0,0,58,100,0,9.63597,0,0,0,0,0,,,
3,"G10",57,1,1.75439,56,98.2456,17.9,9.81218,716,716,17.9,4.761,4.761,,,
3,"G11",25,0,0,25,100,0,8.57862,0,0,0,0,0,,,
3,"G12",33,1,3.0303,32,96.9697,20.4194,8.66444,633,633,20.4194,3.68977,3.68977,,,
4,"G1",191,3,1.57068,188,98.4293,25.7788,10.1826,561,1683,77.3364,8.21272,2.73758,,,
4,"G2",160,1,0.625,159,99.375,34.141,9.88014,2663,2663,34.141,9.28395,9.28395,,,
4,"G3",63,3,4.7619,60,95.2381,46.1064,11.5549,6581.67,19745,138.319,48.0861,16.0287,,,
4,"G4",166,5,3.01205,161,96.988,42.0524,9.44857,5072.4,25362,210.262,59.8696,11.9739,,,
4,"G5",99,6,6.06061,93,93.9394,49.6872,10.9742,22480.3,134882,298.123,261.141,43.5235,,,
4,"G6",67,0,0,67,100,0,7.60426,0,0,0,0,0,,,
4,"G7",363,2,0.550964,361,99.449,28.1418,8.75672,1308.5,2617,56.2836,10.5932,5.29661,,,
4,"G8",281,2,0.711744,279,99.2883,17.5154,9.02781,650.5,1301,35.0307,8.80785,4.40392,,,
4,"G9",71,0,0,71,100,0,10.055,0,0,0,0,0,,,
4,"G10",74,1,1.35135,73,98.6487,17.9524,10.6093,754,754,17.9524,4.99905,4.99905,,,
4,"G11",75,0,0,75,100,0,8.49687,0,0,0,0,0,,,
4,"G12",39,1,2.5641,38,97.4359,19.1765,8.74185,652,652,19.1765,4.04685,4.04685,,,
5,"G1",231,2,0.865801,229,99.1342,22.8246,10.223,631,1262,45.6492,6.54638,3.27319,,,
5,"G2",194,1,0.515464,193,99.4845,33.1463,10.5088,2718,2718,33.1463,9.76005,9.76005,,,
5,"G3",72,0,0,72,100,0,9.81642,0,0,0,0,0,,,
5,"G4",165,3,1.81818,162,98.1818,51.3324,9.11885,7301,21903,153.997,51.0617,17.0206,,,
5,"G5",120,6,5,114,95,55.4978,11.3982,20377.3,122264,332.987,228.528,38.088,,,
5,"G6",71,0,0,71,100,0,8.35346,0,0,0,0,0,,,
5,"G7",445,4,0.898876,441,99.1011,26.3203,9.09009,976.25,3905,105.281,16.5445,4.13612,,,
5,"G8",320,0,0,320,100,0,9.17465,0,0,0,0,0,,,
5,"G9",144,0,0,144,100,0,9.90083,0,0,0,0,0,,,
5,"G10",92,0,0,92,100,0,10.3964,0,0,0,0,0,,,
5,"G11",141,0,0,141,100,0,8.46578,0,0,0,0,0,,,
5,"G12",100,1,1,99,99,16.3714,8.72132,573,573,16.3714,4.16587,4.16587,,,
6,"G1",281,1,0.355872,280,99.6441,26,10.3426,780,780,26,3.57075,3.57075,,,
6,"G2",242,2,0.826446,240,99.1736,30.07,10.5069,1904.5,3809,60.14,14.8781,7.43906,,,
6,"G3",82,1,1.21951,81,98.7805,47.8617,11.053,4499,4499,47.8617,11.1883,11.1883,,,
6,"G4",170,3,1.76471,167,98.2353,52.4487,9.65853,7089.33,21268,157.346,48.2051,16.0684,,,
6,"G5",114,10,8.77193,104,91.2281,49.8675,12.8018,15346.2,153462,498.675,291.135,29.1135,,,
6,"G6",78,0,0,78,100,0,8.46203,0,0,0,0,0,,,
6,"G7",531,3,0.564972,528,99.435,23.7356,8.94874,1052,3156,71.2068,14.521,4.84035,,,
6,"G8",338,0,0,338,100,0,9.20728,0,0,0,0,0,,,
6,"G9",206,0,0,206,100,0,9.97218,0,0,0,0,0,,,
6,"G10",131,1,0.763359,130,99.2366,18.0638,10.3025,849,849,18.0638,5.59417,5.59417,,,
6,"G11",179,0,0,179,100,0,8.82241,0,0,0,0,0,,,
6,"G12",156,1,0.641026,155,99.359,18,9.07089,576,576,18,3.8088,3.8088,,,
7,"G1",321,2,0.623053,319,99.3769,24.8448,10.4623,684.5,1369,49.6897,6.54638,3.27319,,,
7,"G2",286,1,0.34965,285,99.6503,32.209,10.3717,2158,2158,32.209,7.97468,7.97468,,,
7,"G3",97,1,1.03093,96,98.9691,49.4082,11.9172,4842,4842,49.4082,11.6644,11.6644,,,
7,"G4",180,3,1.66667,177,98.3333,52.8732,9.9072,7155.33,21466,158.62,48.4432,16.1477,,,
7,"G5",111,8,7.20721,103,92.7928,48.9288,12.3074,16967.4,135739,391.43,262.212,32.7765,,,
7,"G6",84,0,0,84,100,0,9.42164,0,0,0,0,0,,,
7,"G7",604,3,0.496689,601,99.5033,24.6227,8.90977,1089,3267,73.8682,14.6401,4.88002,,,
7,"G8",343,0,0,343,100,0,9.553,0,0,0,0,0,,,
7,"G9",236,0,0,236,100,0,10.0408,0,0,0,0,0,,,
7,"G10",192,1,0.520833,191,99.4792,19.3902,10.284,795,795,19.3902,4.88002,4.88002,,,
7,"G11",235,0,0,235,100,0,8.80336,0,0,0,0,0,,,
7,"G12",178,0,0,178,100,0,9.13368,0,0,0,0,0,,,
