"T Id","Well Name","# Cells","# Positive Cells","% Positive Cells","# Negative Cells","% Negative Cells","Positive Cell Average Intensities","All Cell Average Intensities","Positive Cell Integrated Intensities","Positive Cell Total Integrated Intensity","Positive Cell Total Intensity","Positive Cell Total Area","Positive Cell Average Area","Concentration","Group","Compound"
1,"B1",2,2,100,0,0,65.8956,65.8956,11670.5,23341,131.791,42.1348,21.0674,,,
1,"B2",9,7,77.7778,2,22.2222,127.445,102.334,1112910,7790390,892.115,2818.39,402.628,,,
1,"B3",14,5,35.7143,9,64.2857,24.1798,19.1563,10385.4,51927,120.899,264.831,52.9661,,,
1,"B4",5,1,20,4,80,49.1,19.6965,17185,17185,49.1,41.6587,41.6587,,,
1,"B5",6,0,0,6,100,0,17.3267,0,0,0,0,0,,,
1,"B6",2,2,100,0,0,73.9769,73.9769,16897.5,33795,147.954,54.2754,27.1377,,,
1,"B8",4,0,0,4,100,0,15.3168,0,0,0,0,0,,,
1,"B11",1,1,100,0,0,62.9338,62.9338,8559,8559,62.9338,16.1874,16.1874,,,
1,"B12",2,0,0,2,100,0,10.4683,0,0,0,0,0,,,
1,"B7",,,,,,,,,,,,,,,
1,"B9",,,,,,,,,,,,,,,
1,"B10",,,,,,,,,,,,,,,
2,"B1",2,2,100,0,0,58.5594,58.5594,11217,22434,117.119,45.5866,22.7933,,,
2,"B2",9,6,66.6667,3,33.3333,139.013,97.9484,1238520,7431140,834.078,2800.54,466.757,,,
2,"B3",21,1,4.7619,20,95.2381,37.7664,17.6813,9215,9215,37.7664,29.0421,29.0421,,,
2,"B4",7,1,14.2857,6,85.7143,46.2709,16.696,16056,16056,46.2709,41.3017,41.3017,,,
2,"B5",7,1,14.2857,6,85.7143,25.7,16.5102,3341,3341,25.7,15.4733,15.4733,,,
2,"B6",4,2,50,2,50,74.9696,43.8469,17223.5,34447,149.939,54.6325,27.3162,,,
2,"B8",4,0,0,4,100,0,16.2024,0,0,0,0,0,,,
2,"B11",1,1,100,0,0,60.9014,60.9014,8648,8648,60.9014,16.9016,16.9016,,,
2,"B12",2,0,0,2,100,0,11.5074,0,0,0,0,0,,,
2,"B7",,,,,,,,,,,,,,,
2,"B9",,,,,,,,,,,,,,,
2,"B10",,,,,,,,,,,,,,,
3,"B1",3,3,100,0,0,60.8491,60.8491,10255.7,30767,182.547,59.6315,19.8772,,,
3,"B2",11,3,27.2727,8,72.7273,204.627,69.7016,2254800,6764400,613.882,2635.57,878.523,,,
3,"B3",20,3,15,17,85,22.6348,17.0805,11616.7,34850,67.9045,196.986,65.6621,,,
3,"B4",7,1,14.2857,6,85.7143,48.5241,19.1596,18148,18148,48.5241,44.5154,44.5154,,,
3,"B5",8,0,0,8,100,0,14.8843,0,0,0,0,0,,,
3,"B6",3,1,33.3333,2,66.6667,78.6351,34.7615,16592,16592,78.6351,25.1143,25.1143,,,
3,"B8",4,2,50,2,50,27.8244,20.4196,3867,7734,55.6488,33.208,16.604,,,
3,"B11",1,1,100,0,0,60.7063,60.7063,8681,8681,60.7063,17.0206,17.0206,,,
3,"B12",2,0,0,2,100,0,12.4414,0,0,0,0,0,,,
3,"B7",,,,,,,,,,,,,,,
3,"B9",,,,,,,,,,,,,,,
3,"B10",,,,,,,,,,,,,,,
4,"B1",2,2,100,0,0,59.5829,59.5829,10854,21708,119.166,43.3251,21.6625,,,
4,"B2",11,4,36.3636,7,63.6364,155.056,67.6289,1602390,6409560,620.226,2730.08,682.519,,,
4,"B3",23,2,8.69565,21,91.3044,28.5353,16.5158,5146.5,10293,57.0706,42.968,21.484,,,
4,"B4",7,1,14.2857,6,85.7143,53.6981,20.1731,19385,19385,53.6981,42.968,42.968,,,
4,"B5",9,0,0,9,100,0,14.5302,0,0,0,0,0,,,
4,"B6",5,2,40,3,60,71.785,36.1573,15997,31994,143.57,52.9661,26.4831,,,
4,"B8",4,2,50,2,50,29.0015,21.0988,3865,7730,58.0031,31.7797,15.8898,,,
4,"B11",1,1,100,0,0,58.3636,58.3636,8988,8988,58.3636,18.3298,18.3298,,,
4,"B12",2,1,50,1,50,28.0737,19.7148,5334,5334,28.0737,22.6147,22.6147,,,
4,"B7",,,,,,,,,,,,,,,
4,"B9",,,,,,,,,,,,,,,
4,"B10",,,,,,,,,,,,,,,
5,"B1",2,2,100,0,0,58.3842,58.3842,10747.5,21495,116.768,43.8012,21.9006,,,
5,"B2",10,3,30,7,70,186.522,67.0295,1997800,5993390,559.566,2634.86,878.285,,,
5,"B3",22,1,4.54545,21,95.4545,15.3243,14.5131,12382,12382,15.3243,96.1722,96.1722,,,
5,"B4",5,1,20,4,80,52.7112,22.0393,19345,19345,52.7112,43.6822,43.6822,,,
5,"B5",8,0,0,8,100,0,15.4457,0,0,0,0,0,,,
5,"B6",6,2,33.3333,4,66.6667,71.782,32.5755,15746,31492,143.564,52.1329,26.0665,,,
5,"B8",4,2,50,2,50,29.3451,21.3599,4055.5,8111,58.6902,33.089,16.5445,,,
5,"B9",2,0,0,2,100,0,12.3859,0,0,0,0,0,,,
5,"B12",3,1,33.3333,2,66.6667,26.8,16.5794,4824,4824,26.8,21.4245,21.4245,,,
5,"B7",,,,,,,,,,,,,,,
5,"B10",,,,,,,,,,,,,,,
5,"B11",,,,,,,,,,,,,,,
6,"B1",2,2,100,0,0,58.3144,58.3144,10617.5,21235,116.629,43.3251,21.6625,,,
6,"B2",10,4,40,6,60,164.189,73.716,1290630,5162520,656.757,2522.73,630.684,,,
6,"B3",23,1,4.34783,22,95.6522,19.1522,13.8487,4405,4405,19.1522,27.3757,27.3757,,,
6,"B4",5,1,20,4,80,53.2661,21.7688,19016,19016,53.2661,42.4919,42.4919,,,
6,"B5",8,0,0,8,100,0,15.1495,0,0,0,0,0,,,
6,"B6",8,2,25,6,75,72.6789,27.4131,16333.5,32667,145.358,53.3232,26.6616,,,
6,"B7",1,0,0,1,100,0,10.9826,0,0,0,0,0,,,
6,"B8",5,2,40,3,60,28.7287,18.8086,3838.5,7677,57.4574,31.8987,15.9494,,,
6,"B9",3,0,0,3,100,0,11.5787,0,0,0,0,0,,,
6,"B12",4,1,25,3,75,28.75,16.6243,5060,5060,28.75,20.9484,20.9484,,,
6,"B10",,,,,,,,,,,,,,,
6,"B11",,,,,,,,,,,,,,,
7,"B1",2,2,100,0,0,57.9653,57.9653,10467,20934,115.931,42.968,21.484,,,
7,"B2",10,3,30,7,70,151.517,55.1229,1478670,4436020,454.55,2468.58,822.859,,,
7,"B3",25,1,4,24,96,25.8519,14.7589,5584,5584,25.8519,25.7094,25.7094,,,
7,"B4",7,1,14.2857,6,85.7143,51.9104,18.848,18532,18532,51.9104,42.4919,42.4919,,,
7,"B5",10,0,0,10,100,0,14.2725,0,0,0,0,0,,,
7,"B6",10,2,20,8,80,69.9075,24.6715,15912,31824,139.815,54.0373,27.0187,,,
7,"B7",1,0,0,1,100,0,11.3201,0,0,0,0,0,,,
7,"B8",5,2,40,3,60,28.1808,18.8597,3617,7234,56.3615,30.7085,15.3542,,,
7,"B9",3,0,0,3,100,0,11.6089,0,0,0,0,0,,,
7,"B11",3,1,33.3333,2,66.6667,70.5263,32.4463,12060,12060,70.5263,20.3533,20.3533,,,
7,"B12",4,1,25,3,75,26.2303,16.0458,4328,4328,26.2303,19.6391,19.6391,,,
