"T Id","Well Name","# Cells","# Positive Cells","% Positive Cells","# Negative Cells","% Negative Cells","Positive Cell Average Intensities","All Cell Average Intensities","Positive Cell Integrated Intensities","Positive Cell Total Integrated Intensity","Positive Cell Total Intensity","Positive Cell Total Area","Positive Cell Average Area","Concentration","Group","Compound"
1,"C2",3,2,66.6667,1,33.3333,38.2454,28.8838,75568,151136,76.4908,751.881,375.94,,,
1,"C3",7,4,57.1429,3,42.8571,65.6071,41.4638,169521,678083,262.428,1379.38,344.845,,,
1,"C4",1,0,0,1,100,0,11.7944,0,0,0,0,0,,,
1,"C5",1,0,0,1,100,0,8.25828,0,0,0,0,0,,,
1,"C11",3,0,0,3,100,0,7.93526,0,0,0,0,0,,,
1,"C1",,,,,,,,,,,,,,,
1,"C6",,,,,,,,,,,,,,,
1,"C7",,,,,,,,,,,,,,,
1,"C8",,,,,,,,,,,,,,,
1,"C9",,,,,,,,,,,,,,,
1,"C10",,,,,,,,,,,,,,,
1,"C12",,,,,,,,,,,,,,,
2,"C1",7,1,14.2857,6,85.7143,18.2404,12.0142,6676,6676,18.2404,43.5631,43.5631,,,
2,"C2",2,1,50,1,50,21.5425,16.2972,124257,124257,21.5425,686.536,686.536,,,
2,"C3",6,2,33.3333,4,66.6667,104.36,40.4227,213772,427544,208.72,496.096,248.048,,,
2,"C4",1,0,0,1,100,0,10.9495,0,0,0,0,0,,,
2,"C5",1,0,0,1,100,0,8.41509,0,0,0,0,0,,,
2,"C6",2,0,0,2,100,0,8.39715,0,0,0,0,0,,,
2,"C11",3,0,0,3,100,0,8.26535,0,0,0,0,0,,,
2,"C7",,,,,,,,,,,,,,,
2,"C8",,,,,,,,,,,,,,,
2,"C9",,,,,,,,,,,,,,,
2,"C10",,,,,,,,,,,,,,,
2,"C12",,,,,,,,,,,,,,,
3,"C1",14,1,7.14286,13,92.8571,16.6293,11.5148,4889,4889,16.6293,34.9934,34.9934,,,
3,"C2",2,1,50,1,50,19.1294,14.6724,15227,15227,19.1294,94.7439,94.7439,,,
3,"C3",11,4,36.3636,7,63.6364,62.9136,29.0367,122004,488016,251.655,857.099,214.275,,,
3,"C4",4,0,0,4,100,0,9.3146,0,0,0,0,0,,,
3,"C5",1,0,0,1,100,0,8.536,0,0,0,0,0,,,
3,"C6",4,1,25,3,75,20.4364,11.3134,15593,15593,20.4364,90.8161,90.8161,,,
3,"C7",1,0,0,1,100,0,6.85109,0,0,0,0,0,,,
3,"C10",3,0,0,3,100,0,7.95545,0,0,0,0,0,,,
3,"C11",4,0,0,4,100,0,9.60539,0,0,0,0,0,,,
3,"C8",,,,,,,,,,,,,,,
3,"C9",,,,,,,,,,,,,,,
3,"C12",,,,,,,,,,,,,,,
4,"C1",15,2,13.3333,13,86.6667,15.5573,11.6569,11557,23114,31.1146,204.009,102.004,,,
4,"C2",4,1,25,3,75,19.4164,11.6224,15436,15436,19.4164,94.6249,94.6249,,,
4,"C3",14,4,28.5714,10,71.4286,60.1803,23.4446,111958,447831,240.721,719.506,179.877,,,
4,"C4",4,0,0,4,100,0,8.81238,0,0,0,0,0,,,
4,"C5",3,0,0,3,100,0,8.16202,0,0,0,0,0,,,
4,"C6",4,1,25,3,75,20.0724,11.241,15536,15536,20.0724,92.1254,92.1254,,,
4,"C7",2,0,0,2,100,0,7.75866,0,0,0,0,0,,,
4,"C9",2,0,0,2,100,0,11.7985,0,0,0,0,0,,,
4,"C10",3,0,0,3,100,0,8.27198,0,0,0,0,0,,,
4,"C11",3,0,0,3,100,0,9.75374,0,0,0,0,0,,,
4,"C8",,,,,,,,,,,,,,,
4,"C12",,,,,,,,,,,,,,,
5,"C1",13,0,0,13,100,0,11.2001,0,0,0,0,0,,,
5,"C2",4,1,25,3,75,19.7083,11.3587,14052,14052,19.7083,84.8648,84.8648,,,
5,"C3",12,2,16.6667,10,83.3333,101.753,24.7395,199540,399080,203.505,474.791,237.395,,,
5,"C4",3,0,0,3,100,0,8.92178,0,0,0,0,0,,,
5,"C5",3,0,0,3,100,0,8.07874,0,0,0,0,0,,,
5,"C6",4,1,25,3,75,20.5079,11.5095,15586,15586,20.5079,90.459,90.459,,,
5,"C7",3,0,0,3,100,0,7.22197,0,0,0,0,0,,,
5,"C9",6,3,50,3,50,39.8496,33.1036,789800,2369400,119.549,7368.84,2456.28,,,
5,"C10",3,0,0,3,100,0,8.40657,0,0,0,0,0,,,
5,"C11",6,0,0,6,100,0,9.08719,0,0,0,0,0,,,
5,"C8",,,,,,,,,,,,,,,
5,"C12",,,,,,,,,,,,,,,
6,"C1",16,1,6.25,15,93.75,13.7448,11.32,8618,8618,13.7448,74.6287,74.6287,,,
6,"C2",5,1,20,4,80,19.0928,10.7341,14816,14816,19.0928,92.3634,92.3634,,,
6,"C3",13,4,30.7692,9,69.2308,58.4417,24.1948,109214,436856,233.767,759.618,189.904,,,
6,"C4",3,0,0,3,100,0,9.42146,0,0,0,0,0,,,
6,"C5",7,0,0,7,100,0,8.48144,0,0,0,0,0,,,
6,"C6",7,1,14.2857,6,85.7143,20.6,10.207,15553,15553,20.6,89.8639,89.8639,,,
6,"C7",4,0,0,4,100,0,7.74374,0,0,0,0,0,,,
6,"C8",2,0,0,2,100,0,9.61591,0,0,0,0,0,,,
6,"C9",5,3,60,2,40,40.5148,28.9705,745019,2235060,121.544,7125.43,2375.14,,,
6,"C10",4,0,0,4,100,0,8.38254,0,0,0,0,0,,,
6,"C11",6,1,16.6667,5,83.3333,13.1804,10.0347,9424,9424,13.1804,85.1029,85.1029,,,
6,"C12",,,,,,,,,,,,,,,
7,"C1",16,0,0,16,100,0,11.1726,0,0,0,0,0,,,
7,"C2",5,1,20,4,80,21.6432,11.2117,120358,120358,21.6432,661.898,661.898,,,
7,"C3",13,4,30.7692,9,69.2308,58.9559,24.6072,108931,435722,235.824,767.83,191.958,,,
7,"C4",5,0,0,5,100,0,8.72552,0,0,0,0,0,,,
7,"C5",7,0,0,7,100,0,9.15695,0,0,0,0,0,,,
7,"C6",9,1,11.1111,8,88.8889,20.918,9.98616,15814,15814,20.918,89.9829,89.9829,,,
7,"C7",5,0,0,5,100,0,7.8305,0,0,0,0,0,,,
7,"C8",4,0,0,4,100,0,8.55056,0,0,0,0,0,,,
7,"C9",4,2,50,2,50,36.5909,24.3048,1102240,2204480,73.1818,7112.58,3556.29,,,
7,"C10",6,0,0,6,100,0,8.42956,0,0,0,0,0,,,
7,"C11",6,0,0,6,100,0,9.57172,0,0,0,0,0,,,
7,"C12",,,,,,,,,,,,,,,
8,"C1",18,1,5.55556,17,94.4444,15.7674,11.0531,6575,6575,15.7674,49.6334,49.6334,,,
8,"C2",7,1,14.2857,6,85.7143,19.7833,10.8495,15609,15609,19.7833,93.9107,93.9107,,,
8,"C3",14,3,21.4286,11,78.5714,75.4559,23.5859,138746,416238,226.368,581.437,193.812,,,
8,"C4",7,0,0,7,100,0,8.80672,0,0,0,0,0,,,
8,"C5",8,0,0,8,100,0,9.13206,0,0,0,0,0,,,
8,"C6",13,0,0,13,100,0,9.1248,0,0,0,0,0,,,
8,"C7",5,0,0,5,100,0,8.46273,0,0,0,0,0,,,
8,"C8",4,0,0,4,100,0,9.1799,0,0,0,0,0,,,
8,"C9",6,3,50,3,50,37.8071,24.1799,802171,2406510,113.421,7332.06,2444.02,,,
8,"C10",5,0,0,5,100,0,8.09033,0,0,0,0,0,,,
8,"C11",6,0,0,6,100,0,9.55854,0,0,0,0,0,,,
8,"C12",,,,,,,,,,,,,,,
9,"C1",20,1,5,19,95,15.4219,11.007,5629,5629,15.4219,43.4441,43.4441,,,
9,"C2",15,2,13.3333,13,86.6667,17.7092,9.95905,64690.5,129381,35.4184,713.317,356.658,,,
9,"C3",10,3,30,7,70,74.4928,29.0227,139338,418015,223.478,612.384,204.128,,,
9,"C4",8,0,0,8,100,0,8.75442,0,0,0,0,0,,,
9,"C5",10,0,0,10,100,0,8.92915,0,0,0,0,0,,,
9,"C6",20,0,0,20,100,0,9.11734,0,0,0,0,0,,,
9,"C7",6,1,16.6667,5,83.3333,11.8631,8.69859,8577,8577,11.8631,86.0551,86.0551,,,
9,"C8",4,0,0,4,100,0,9.44166,0,0,0,0,0,,,
9,"C9",7,2,28.5714,5,71.4286,36.7096,23.8869,1112940,2225880,73.4191,7116.62,3558.31,,,
9,"C10",6,0,0,6,100,0,8.43869,0,0,0,0,0,,,
9,"C11",8,1,12.5,7,87.5,13.9159,9.80952,7445,7445,13.9159,63.6784,63.6784,,,
9,"C12",4,0,0,4,100,0,10.1107,0,0,0,0,0,,,
10,"C1",25,0,0,25,100,0,10.695,0,0,0,0,0,,,
10,"C2",14,2,14.2857,12,85.7143,17.6522,10.6598,11236,22472,35.3044,142.949,71.4745,,,
