"T Id","Well Name","# Cells","# Positive Cells","% Positive Cells","# Negative Cells","% Negative Cells","Positive Cell Average Intensities","All Cell Average Intensities","Positive Cell Integrated Intensities","Positive Cell Total Integrated Intensity","Positive Cell Total Intensity","Positive Cell Total Area","Positive Cell Average Area","Concentration","Group","Compound"
1,"G1",57,3,5.26316,54,94.7368,22.4366,8.18453,667.667,2003,67.3098,10.4742,3.4914,,,
1,"G3",40,0,0,40,100,0,6.95307,0,0,0,0,0,,,
1,"G6",46,2,4.34783,44,95.6522,18.2608,7.58594,490.5,981,36.5216,6.30832,3.15416,,,
1,"G7",136,2,1.47059,134,98.5294,21.5286,7.69803,706.5,1413,43.0571,7.73662,3.86831,,,
1,"G2",,,,,,,,,,,,,,,
1,"G4",,,,,,,,,,,,,,,
1,"G5",,,,,,,,,,,,,,,
1,"G8",,,,,,,,,,,,,,,
1,"G9",,,,,,,,,,,,,,,
1,"G10",,,,,,,,,,,,,,,
1,"G11",,,,,,,,,,,,,,,
1,"G12",,,,,,,,,,,,,,,
2,"G1",95,3,3.15789,92,96.8421,22.8506,7.92952,654.333,1963,68.5517,10.2361,3.41205,,,
2,"G3",47,0,0,47,100,0,6.87498,0,0,0,0,0,,,
2,"G4",2,2,100,0,0,42.8067,42.8067,3535,7070,85.6134,20.1152,10.0576,,,
2,"G6",80,2,2.5,78,97.5,23.5805,6.98123,720.5,1441,47.1609,7.37955,3.68977,,,
2,"G7",157,1,0.636943,156,99.3631,20.7778,7.99353,561,561,20.7778,3.21368,3.21368,,,
2,"G9",3,1,33.3333,2,66.6667,29.7143,21.7995,416,416,29.7143,1.66635,1.66635,,,
2,"G2",,,,,,,,,,,,,,,
2,"G5",,,,,,,,,,,,,,,
2,"G8",,,,,,,,,,,,,,,
2,"G10",,,,,,,,,,,,,,,
2,"G11",,,,,,,,,,,,,,,
2,"G12",,,,,,,,,,,,,,,
3,"G1",95,2,2.10526,93,97.8947,23.6156,8.09697,613.5,1227,47.2311,6.1893,3.09465,,,
3,"G3",47,0,0,47,100,0,7.52486,0,0,0,0,0,,,
3,"G4",1,1,100,0,0,39.0755,39.0755,4142,4142,39.0755,12.6166,12.6166,,,
3,"G6",84,2,2.38095,82,97.619,22.5024,7.4345,558,1116,45.0048,6.1893,3.09465,,,
3,"G7",159,2,1.25786,157,98.7421,21.2848,8.72699,494.5,989,42.5695,5.47515,2.73758,,,
3,"G9",4,1,25,3,75,31,16.7681,465,465,31,1.78537,1.78537,,,
3,"G11",10,0,0,10,100,0,17.4837,0,0,0,0,0,,,
3,"G2",,,,,,,,,,,,,,,
3,"G5",,,,,,,,,,,,,,,
3,"G8",,,,,,,,,,,,,,,
3,"G10",,,,,,,,,,,,,,,
3,"G12",,,,,,,,,,,,,,,
4,"G1",96,2,2.08333,94,97.9167,20.1827,8.11747,503.5,1007,40.3654,5.95125,2.97563,,,
4,"G3",49,0,0,49,100,0,7.66621,0,0,0,0,0,,,
4,"G4",2,2,100,0,0,43.3811,43.3811,3306,6612,86.7622,18.5679,9.28395,,,
4,"G6",84,1,1.19048,83,98.8095,17.9032,7.5317,555,555,17.9032,3.68977,3.68977,,,
4,"G7",162,0,0,162,100,0,8.62927,0,0,0,0,0,,,
4,"G8",3,0,0,3,100,0,12.9228,0,0,0,0,0,,,
4,"G9",101,2,1.9802,99,98.0198,29.5526,9.55585,1056.5,2113,59.1051,7.97467,3.98734,,,
4,"G11",11,0,0,11,100,0,17.2689,0,0,0,0,0,,,
4,"G2",,,,,,,,,,,,,,,
4,"G5",,,,,,,,,,,,,,,
4,"G10",,,,,,,,,,,,,,,
4,"G12",,,,,,,,,,,,,,,
5,"G1",97,2,2.06186,95,97.9381,20.7281,8.38084,512.5,1025,41.4561,6.07028,3.03514,,,
5,"G3",48,0,0,48,100,0,7.6152,0,0,0,0,0,,,
5,"G4",1,1,100,0,0,38.4854,38.4854,3964,3964,38.4854,12.2596,12.2596,,,
5,"G6",85,2,2.35294,83,97.6471,21.2634,7.89147,507.5,1015,42.5269,5.83222,2.91611,,,
5,"G7",170,1,0.588235,169,99.4118,20.4762,9.66141,430,430,20.4762,2.49953,2.49953,,,
5,"G8",5,0,0,5,100,0,10.2186,0,0,0,0,0,,,
5,"G9",400,13,3.25,387,96.75,23.2427,9.3329,669.077,8698,302.155,42.611,3.27777,,,
5,"G10",2,0,0,2,100,0,7.70952,0,0,0,0,0,,,
5,"G11",10,1,10,9,90,30.4,16.9436,304,304,30.4,1.19025,1.19025,,,
5,"G2",,,,,,,,,,,,,,,
5,"G5",,,,,,,,,,,,,,,
5,"G12",,,,,,,,,,,,,,,
6,"G1",94,0,0,94,100,0,8.25333,0,0,0,0,0,,,
6,"G3",53,0,0,53,100,0,7.82647,0,0,0,0,0,,,
6,"G5",6,1,16.6667,5,83.3333,29.6111,13.1595,1066,1066,29.6111,4.2849,4.2849,,,
6,"G6",85,2,2.35294,83,97.6471,22.1198,8.28491,489,978,44.2396,5.35612,2.67806,,,
6,"G7",196,0,0,196,100,0,9.60544,0,0,0,0,0,,,
6,"G8",6,0,0,6,100,0,10.2325,0,0,0,0,0,,,
6,"G9",873,10,1.14548,863,98.8545,21.8965,9.2782,693.1,6931,218.965,39.3973,3.93973,,,
6,"G10",2,0,0,2,100,0,8.16366,0,0,0,0,0,,,
6,"G11",11,0,0,11,100,0,16.8102,0,0,0,0,0,,,
6,"G2",,,,,,,,,,,,,,,
6,"G4",,,,,,,,,,,,,,,
6,"G12",,,,,,,,,,,,,,,
7,"G1",100,0,0,100,100,0,9.1536,0,0,0,0,0,,,
7,"G2",1,0,0,1,100,0,8.45455,0,0,0,0,0,,,
7,"G3",50,0,0,50,100,0,8.45507,0,0,0,0,0,,,
7,"G4",4,3,75,1,25,35.4307,28.1937,2577.33,7732,106.292,22.8528,7.6176,,,
7,"G5",48,1,2.08333,47,97.9167,30.2647,10.1967,1029,1029,30.2647,4.04685,4.04685,,,
7,"G6",89,2,2.24719,87,97.7528,25.3872,9.8384,736,1472,50.7743,7.02248,3.51124,,,
7,"G7",242,0,0,242,100,0,9.62152,0,0,0,0,0,,,
7,"G8",7,0,0,7,100,0,10.9886,0,0,0,0,0,,,
7,"G9",1271,7,0.550747,1264,99.4492,23.1686,9.70664,684.714,4793,162.18,25.8284,3.68977,,,
7,"G10",2,0,0,2,100,0,8.24208,0,0,0,0,0,,,
