"T Id","Well Name","# Cells","# Positive Cells","% Positive Cells","# Negative Cells","% Negative Cells","Positive Cell Average Intensities","All Cell Average Intensities","Positive Cell Integrated Intensities","Positive Cell Total Integrated Intensity","Positive Cell Total Intensity","Positive Cell Total Area","Positive Cell Average Area","Concentration","Group","Compound"
1,"C2",2,1,50,1,50,20.3352,13.7717,103486,103486,20.3352,605.718,605.718,,,
1,"C3",4,2,50,2,50,101.885,55.0753,186840,373679,203.771,445.154,222.577,,,
1,"C7",2,0,0,2,100,0,9.33981,0,0,0,0,0,,,
1,"C1",,,,,,,,,,,,,,,
1,"C4",,,,,,,,,,,,,,,
1,"C5",,,,,,,,,,,,,,,
1,"C6",,,,,,,,,,,,,,,
1,"C8",,,,,,,,,,,,,,,
1,"C9",,,,,,,,,,,,,,,
1,"C10",,,,,,,,,,,,,,,
1,"C11",,,,,,,,,,,,,,,
1,"C12",,,,,,,,,,,,,,,
2,"C2",2,1,50,1,50,18.4471,12.9241,13946,13946,18.4471,89.9829,89.9829,,,
2,"C3",4,2,50,2,50,94.8739,51.5403,177621,355241,189.748,453.485,226.743,,,
2,"C5",1,0,0,1,100,0,9.82143,0,0,0,0,0,,,
2,"C7",3,0,0,3,100,0,10.8949,0,0,0,0,0,,,
2,"C8",1,0,0,1,100,0,7.59877,0,0,0,0,0,,,
2,"C9",1,0,0,1,100,0,7.98673,0,0,0,0,0,,,
2,"C1",,,,,,,,,,,,,,,
2,"C4",,,,,,,,,,,,,,,
2,"C6",,,,,,,,,,,,,,,
2,"C10",,,,,,,,,,,,,,,
2,"C11",,,,,,,,,,,,,,,
2,"C12",,,,,,,,,,,,,,,
3,"C2",2,1,50,1,50,18.8389,13.0162,13564,13564,18.8389,85.698,85.698,,,
3,"C3",4,2,50,2,50,97.359,52.5801,175204,350408,194.718,437.417,218.708,,,
3,"C5",3,0,0,3,100,0,9.60559,0,0,0,0,0,,,
3,"C7",3,0,0,3,100,0,11.277,0,0,0,0,0,,,
3,"C8",1,0,0,1,100,0,7.8,0,0,0,0,0,,,
3,"C9",3,1,33.3333,2,66.6667,20.6249,11.9525,22048,22048,20.6249,127.238,127.238,,,
3,"C1",,,,,,,,,,,,,,,
3,"C4",,,,,,,,,,,,,,,
