"T Id","Well Name","# Cells","# Positive Cells","% Positive Cells","# Negative Cells","% Negative Cells","Positive Cell Average Intensities","All Cell Average Intensities","Positive Cell Integrated Intensities","Positive Cell Total Integrated Intensity","Positive Cell Total Intensity","Positive Cell Total Area","Positive Cell Average Area","Concentration","Group","Compound"
1,"G3",17,1,5.88235,16,94.1176,18.5,7.72876,407,407,18.5,2.61855,2.61855,,,
1,"G5",5,0,0,5,100,0,7.25673,0,0,0,0,0,,,
1,"G6",403,4,0.992556,399,99.0074,23.3208,6.83319,622.25,2489,93.2832,12.3786,3.09465,,,
1,"G7",7,0,0,7,100,0,6.13773,0,0,0,0,0,,,
1,"G8",107,4,3.73832,103,96.2617,27.8774,8.69307,1318,5272,111.51,19.9962,4.99905,,,
1,"G9",272,5,1.83824,267,98.1618,30.7345,10.1187,1039.2,5196,153.673,20.4723,4.09446,,,
1,"G10",163,1,0.613497,162,99.3865,34.48,9.62792,862,862,34.48,2.97563,2.97563,,,
1,"G11",76,0,0,76,100,0,7.28165,0,0,0,0,0,,,
1,"G12",84,3,3.57143,81,96.4286,24.2437,7.89309,758.333,2275,72.7311,11.1883,3.72945,,,
1,"G1",,,,,,,,,,,,,,,
1,"G2",,,,,,,,,,,,,,,
1,"G4",,,,,,,,,,,,,,,
2,"G3",17,0,0,17,100,0,7.27179,0,0,0,0,0,,,
2,"G5",6,0,0,6,100,0,9.29855,0,0,0,0,0,,,
2,"G6",470,3,0.638298,467,99.3617,21.546,7.96837,565.333,1696,64.6379,9.87908,3.29303,,,
2,"G7",25,15,60,10,40,61.292,46.1341,4836.07,72541,919.38,137.236,9.14905,,,
2,"G8",129,9,6.97674,120,93.0233,32.6416,10.3731,1335.11,12016,293.775,40.8256,4.53617,,,
2,"G9",275,4,1.45455,271,98.5455,33.9853,9.73607,1021.25,4085,135.941,14.045,3.51124,,,
2,"G10",189,1,0.529101,188,99.4709,20.6034,9.76351,1195,1195,20.6034,6.90345,6.90345,,,
2,"G11",84,1,1.19048,83,98.8095,23.75,8.01954,285,285,23.75,1.4283,1.4283,,,
2,"G12",87,6,6.89655,81,93.1034,22.717,8.91564,576.5,3459,136.302,17.7347,2.95579,,,
2,"G1",,,,,,,,,,,,,,,
2,"G2",,,,,,,,,,,,,,,
2,"G4",,,,,,,,,,,,,,,
3,"G3",22,0,0,22,100,0,7.60562,0,0,0,0,0,,,
3,"G5",31,1,3.22581,30,96.7742,25,9.47617,900,900,25,4.2849,4.2849,,,
3,"G6",480,5,1.04167,475,98.9583,32.5394,8.9781,868.4,4342,162.697,15.7113,3.14226,,,
3,"G7",26,16,61.5385,10,38.4615,51.8859,38.1643,3942.19,63075,830.175,135.212,8.45078,,,
3,"G8",131,6,4.58015,125,95.4198,33.9469,10.4737,1924.83,11549,203.682,36.6597,6.10995,,,
3,"G9",299,8,2.67559,291,97.3244,28.8825,10.0448,837.125,6697,231.06,28.3279,3.54099,,,
3,"G10",193,0,0,193,100,0,9.67323,0,0,0,0,0,,,
3,"G11",103,8,7.76699,95,92.233,40.8641,12.6341,2225,17800,326.912,46.1817,5.77271,,,
3,"G12",88,3,3.40909,85,96.5909,25.3014,8.82733,537.667,1613,75.9043,7.1415,2.3805,,,
3,"G1",,,,,,,,,,,,,,,
3,"G2",,,,,,,,,,,,,,,
3,"G4",,,,,,,,,,,,,,,
4,"G3",23,0,0,23,100,0,7.45388,0,0,0,0,0,,,
4,"G5",182,1,0.549451,181,99.4505,23.08,9.06233,577,577,23.08,2.97563,2.97563,,,
4,"G6",473,6,1.2685,467,98.7315,39.0182,9.67224,1619,9714,234.109,29.1611,4.86019,,,
4,"G7",27,16,59.2593,11,40.7407,46.8689,33.6542,2725.06,43601,749.902,109.027,6.81418,,,
4,"G8",113,5,4.42478,108,95.5752,40.1542,12.5652,1615.4,8077,200.771,22.7338,4.54676,,,
4,"G9",382,8,2.09424,374,97.9058,26.9861,10.0487,735.25,5882,215.889,26.5426,3.31782,,,
4,"G10",205,1,0.487805,204,99.5122,24.85,10.2746,497,497,24.85,2.3805,2.3805,,,
4,"G11",109,14,12.844,95,87.156,46.4835,14.4203,2386,33404,650.77,85.2219,6.08728,,,
4,"G12",88,1,1.13636,87,98.8636,26.25,8.6099,840,840,26.25,3.8088,3.8088,,,
4,"G1",,,,,,,,,,,,,,,
4,"G2",,,,,,,,,,,,,,,
4,"G4",,,,,,,,,,,,,,,
5,"G1",3,0,0,3,100,0,9.43056,0,0,0,0,0,,,
5,"G3",25,0,0,25,100,0,7.78473,0,0,0,0,0,,,
5,"G5",292,3,1.0274,289,98.9726,18.3515,8.94822,594.667,1784,55.0545,11.5454,3.84847,,,
5,"G6",484,7,1.44628,477,98.5537,37.1224,10.2772,2208,15456,259.857,47.9671,6.85244,,,
5,"G7",30,15,50,15,50,46.0058,30.8238,1835.07,27526,690.086,68.9155,4.59437,,,
5,"G8",143,3,2.0979,140,97.9021,43.0076,12.0302,2142.33,6427,129.023,17.2586,5.75287,,,
5,"G9",483,5,1.0352,478,98.9648,33.2125,9.828,1117.8,5589,166.063,20.5913,4.11827,,,
5,"G10",210,7,3.33333,203,96.6667,33.9264,11.2172,1584.71,11093,237.485,36.8978,5.27111,,,
5,"G11",111,14,12.6126,97,87.3874,38.4565,13.7678,1937.71,27128,538.391,77.8423,5.56017,,,
5,"G12",86,1,1.16279,85,98.8372,21.6364,9.15816,476,476,21.6364,2.61855,2.61855,,,
5,"G2",,,,,,,,,,,,,,,
5,"G4",,,,,,,,,,,,,,,
6,"G1",40,1,2.5,39,97.5,20.3704,9.68601,550,550,20.3704,3.21368,3.21368,,,
6,"G2",23,0,0,23,100,0,8.09116,0,0,0,0,0,,,
6,"G3",26,0,0,26,100,0,8.18656,0,0,0,0,0,,,
6,"G5",363,3,0.826446,360,99.1736,21.6473,9.01879,666,1998,64.9419,10.8313,3.61042,,,
6,"G6",543,6,1.10497,537,98.895,30.3219,10.2739,1388.67,8332,181.932,29.2801,4.88002,,,
6,"G7",29,12,41.3793,17,58.6207,44.8149,28.1128,1878.75,22545,537.779,57.9652,4.83043,,,
6,"G8",237,5,2.1097,232,97.8903,32.6291,11.5071,1273.6,6368,163.146,21.4245,4.2849,,,
6,"G9",536,6,1.1194,530,98.8806,26.0212,9.74151,702,4212,156.127,20.2343,3.37238,,,
6,"G10",216,5,2.31481,211,97.6852,35.0803,11.3361,1985.4,9927,175.401,33.089,6.61779,,,
