"T Id","Well Name","# Cells","# Positive Cells","% Positive Cells","# Negative Cells","% Negative Cells","Positive Cell Average Intensities","All Cell Average Intensities","Positive Cell Integrated Intensities","Positive Cell Total Integrated Intensity","Positive Cell Total Intensity","Positive Cell Total Area","Positive Cell Average Area","Concentration","Group","Compound"
1,"D1",39,1,2.5641,38,97.4359,8.00035,5.522,115333,115333,8.00035,1715.86,1715.86,,,
1,"D5",2,0,0,2,100,0,9.25786,0,0,0,0,0,,,
1,"D10",1,0,0,1,100,0,7.21449,0,0,0,0,0,,,
1,"D11",1,0,0,1,100,0,6.76902,0,0,0,0,0,,,
1,"D12",1,0,0,1,100,0,9.21693,0,0,0,0,0,,,
1,"D2",,,,,,,,,,,,,,,
1,"D3",,,,,,,,,,,,,,,
1,"D4",,,,,,,,,,,,,,,
1,"D6",,,,,,,,,,,,,,,
1,"D7",,,,,,,,,,,,,,,
1,"D8",,,,,,,,,,,,,,,
1,"D9",,,,,,,,,,,,,,,
2,"D1",23,0,0,23,100,0,5.92269,0,0,0,0,0,,,
2,"D2",12,0,0,12,100,0,9.67769,0,0,0,0,0,,,
2,"D3",1,0,0,1,100,0,8.6681,0,0,0,0,0,,,
2,"D5",3,0,0,3,100,0,8.83394,0,0,0,0,0,,,
2,"D9",1,0,0,1,100,0,7.67127,0,0,0,0,0,,,
2,"D10",1,0,0,1,100,0,6.91411,0,0,0,0,0,,,
2,"D11",1,0,0,1,100,0,6.75494,0,0,0,0,0,,,
2,"D12",1,0,0,1,100,0,9.20785,0,0,0,0,0,,,
2,"D4",,,,,,,,,,,,,,,
2,"D6",,,,,,,,,,,,,,,
2,"D7",,,,,,,,,,,,,,,
2,"D8",,,,,,,,,,,,,,,
3,"D1",26,0,0,26,100,0,5.82401,0,0,0,0,0,,,
3,"D2",6,0,0,6,100,0,10.8692,0,0,0,0,0,,,
3,"D3",1,1,100,0,0,27.1128,27.1128,1578020,1578020,27.1128,6927.49,6927.49,,,
3,"D5",4,0,0,4,100,0,8.58697,0,0,0,0,0,,,
3,"D7",2,0,0,2,100,0,6.92346,0,0,0,0,0,,,
3,"D9",6,0,0,6,100,0,6.97628,0,0,0,0,0,,,
3,"D10",1,0,0,1,100,0,7.09383,0,0,0,0,0,,,
3,"D11",3,0,0,3,100,0,7.44801,0,0,0,0,0,,,
3,"D12",1,0,0,1,100,0,9.20767,0,0,0,0,0,,,
3,"D4",,,,,,,,,,,,,,,
