"T Id","Well Name","# Cells","# Positive Cells","% Positive Cells","# Negative Cells","% Negative Cells","Positive Cell Average Intensities","All Cell Average Intensities","Positive Cell Integrated Intensities","Positive Cell Total Integrated Intensity","Positive Cell Total Intensity","Positive Cell Total Area","Positive Cell Average Area","Concentration","Group","Compound"
8,"F10",1185,16,1.35021,1169,98.6498,29.6667,14.9534,1846.5,29544,474.668,118.311,7.39443,,,
8,"F11",487,4,0.821355,483,99.1786,27.8797,13.4656,1220,4880,111.519,20.4723,5.11807,,,
8,"F12",570,3,0.526316,567,99.4737,75.3945,16.1308,48607.7,145823,226.184,199.486,66.4953,,,
9,"F1",494,0,0,494,100,0,12.0761,0,0,0,0,0,,,
9,"F2",2867,53,1.84862,2814,98.1514,39.3158,15.499,4599.23,243759,2083.74,547.991,10.3395,,,
9,"F3",1601,6,0.374766,1595,99.6252,36.9526,11.2083,2326,13956,221.716,38.9212,6.48686,,,
9,"F4",241,1,0.414938,240,99.5851,68.36,9.36643,13672,13672,68.36,23.805,23.805,,,
9,"F5",3903,4,0.102485,3899,99.8975,31.8586,12.4259,3511.5,14046,127.435,44.2773,11.0693,,,
9,"F6",899,0,0,899,100,0,13.2547,0,0,0,0,0,,,
9,"F7",2247,24,1.06809,2223,98.9319,34.4371,13.2406,9290.63,222975,826.49,337.674,14.0697,,,
9,"F8",4644,20,0.430663,4624,99.5693,29.507,14.4878,1721.5,34430,590.14,142.473,7.12365,,,
9,"F9",2329,15,0.644053,2314,99.3559,34.8063,14.1745,4813.93,72209,522.094,167.944,11.1963,,,
9,"F10",1366,20,1.46413,1346,98.5359,28.203,14.9296,1849.95,36999,564.059,148.9,7.44501,,,
9,"F11",642,3,0.46729,639,99.5327,24.0913,13.4434,959,2877,72.2739,14.164,4.72132,,,
9,"F12",583,1,0.171527,582,99.8285,93.5152,16.595,6172,6172,93.5152,7.85565,7.85565,,,
10,"F1",533,0,0,533,100,0,12.1963,0,0,0,0,0,,,
10,"F2",3170,19,0.599369,3151,99.4006,40.6948,15.2664,6552.95,124506,773.201,261.141,13.7443,,,
10,"F3",1865,0,0,1865,100,0,11.0905,0,0,0,0,0,,,
10,"F4",247,1,0.404858,246,99.5951,70.8477,9.75485,13957,13957,70.8477,23.4479,23.4479,,,
10,"F5",4137,3,0.0725163,4134,99.9275,37.5098,12.4462,4402,13206,112.53,34.5173,11.5057,,,
10,"F6",930,0,0,930,100,0,13.3938,0,0,0,0,0,,,
10,"F7",2424,17,0.70132,2407,99.2987,37.0986,13.3529,11869.5,201781,630.676,281.613,16.5655,,,
10,"F8",4831,20,0.413993,4811,99.586,30.9898,14.4061,2050.15,41003,619.797,133.427,6.67135,,,
10,"F9",2727,14,0.513385,2713,99.4866,34.7885,13.9971,3776.14,52866,487.039,160.922,11.4944,,,
10,"F10",1488,10,0.672043,1478,99.328,29.5232,14.7931,3286.1,32861,295.232,99.743,9.97429,,,
10,"F11",843,5,0.59312,838,99.4069,24.2992,13.4078,1293.2,6466,121.496,31.6607,6.33213,,,
10,"F12",629,2,0.317965,627,99.682,55.4617,16.5336,28514,57028,110.923,84.6268,42.3134,,,
11,"F1",596,1,0.167785,595,99.8322,27.8667,12.28,836,836,27.8667,3.57075,3.57075,,,
11,"F2",3399,28,0.823772,3371,99.1762,47.5917,15.3596,8195.54,229475,1332.57,461.817,16.4935,,,
11,"F3",2085,1,0.0479616,2084,99.952,37.7778,11.1713,1700,1700,37.7778,5.35612,5.35612,,,
11,"F4",256,1,0.390625,255,99.6094,69.4384,9.69685,14096,14096,69.4384,24.1621,24.1621,,,
11,"F5",4204,4,0.0951475,4200,99.9049,28.5507,12.5722,1536.25,6145,114.203,27.8519,6.96296,,,
11,"F6",988,0,0,988,100,0,13.4258,0,0,0,0,0,,,
11,"F7",2487,10,0.402091,2477,99.5979,57.0464,13.4473,18298.9,182989,570.464,225.195,22.5195,,,
11,"F8",4983,15,0.301023,4968,99.699,32.0089,14.1352,1420,21300,480.134,83.6746,5.57831,,,
11,"F9",3056,22,0.719895,3034,99.2801,33.339,13.9867,2345.41,51599,733.457,165.564,7.52563,,,
11,"F10",1576,10,0.634518,1566,99.3655,30.9198,14.7364,1755.2,17552,309.198,61.893,6.1893,,,
11,"F11",1008,4,0.396825,1004,99.6032,27.0744,13.5367,1286,5144,108.297,22.3767,5.59417,,,
11,"F12",663,2,0.301659,661,99.6983,26.7167,16.1999,801.5,1603,53.4333,7.1415,3.57075,,,
12,"F1",625,1,0.16,624,99.84,31.1515,12.3529,1028,1028,31.1515,3.92782,3.92782,,,
12,"F2",3606,30,0.831947,3576,99.1681,41.8846,15.1898,7036.73,211102,1256.54,435.989,14.533,,,
12,"F3",2241,2,0.0892459,2239,99.9108,26.0449,11.2328,1007.5,2015,52.0897,9.16492,4.58246,,,
12,"F4",267,1,0.374532,266,99.6255,70.8647,9.92136,14669,14669,70.8647,24.6382,24.6382,,,
12,"F5",4217,3,0.0711406,4214,99.9289,43.9385,12.5875,3837.33,11512,131.815,25.5904,8.53012,,,
12,"F6",1037,2,0.192864,1035,99.8071,47.5383,13.6208,5267.5,10535,95.0767,23.4479,11.724,,,
12,"F7",2515,5,0.198807,2510,99.8012,50.0801,13.4301,38647.6,193238,250.4,229.599,45.9198,,,
12,"F8",5106,12,0.235018,5094,99.765,32.719,13.9181,4261.92,51143,392.628,134.617,11.2181,,,
12,"F9",3348,31,0.925926,3317,99.0741,32.4906,13.982,3402.52,105478,1007.21,294.825,9.51048,,,
12,"F10",1621,9,0.555213,1612,99.4448,28.5663,14.3832,1966.33,17697,257.096,72.7243,8.08047,,,
12,"F11",1105,5,0.452489,1100,99.5475,30.9866,13.4982,1464.2,7321,154.933,27.8519,5.57037,,,
12,"F12",705,1,0.141844,704,99.8582,105.892,16.4346,3918,3918,105.892,4.40392,4.40392,,,
13,"F1",686,0,0,686,100,0,12.2768,0,0,0,0,0,,,
13,"F2",3779,27,0.714475,3752,99.2855,42.5527,14.6219,6190.22,167136,1148.92,353.385,13.0883,,,
13,"F3",2287,2,0.0874508,2285,99.9126,29.0357,11.1863,951,1902,58.0714,7.49858,3.74929,,,
13,"F4",297,5,1.6835,292,98.3165,47.158,10.2004,6997.8,34989,235.79,73.0814,14.6163,,,
13,"F5",4268,3,0.0702905,4265,99.9297,27.1932,12.6023,1631,4893,81.5795,21.5435,7.18117,,,
13,"F6",1128,2,0.177305,1126,99.8227,34.473,13.5891,4069,8138,68.946,26.0665,13.0332,,,
13,"F7",2540,5,0.19685,2535,99.8031,49.0593,13.4704,37429.6,187148,245.296,225.433,45.0867,,,
13,"F8",5258,10,0.190186,5248,99.8098,34.1475,13.8183,4099.5,40995,341.475,98.6717,9.86717,,,
13,"F9",3577,26,0.726866,3551,99.2731,31.0087,13.9166,2353.35,61187,806.227,209.484,8.05708,,,
13,"F10",1737,6,0.345423,1731,99.6546,34.1366,14.603,1842.17,11053,204.819,38.326,6.38767,,,
13,"F11",1122,2,0.178253,1120,99.8217,27.379,13.4427,863,1726,54.7581,7.49858,3.74929,,,
13,"F12",761,2,0.262812,759,99.7372,53.0363,16.5785,8625.5,17251,106.073,37.85,18.925,,,
14,"F1",740,1,0.135135,739,99.8649,39.2025,12.3681,3097,3097,39.2025,9.40298,9.40298,,,
14,"F2",3906,24,0.614439,3882,99.3856,42.8557,14.2736,7553.75,181290,1028.54,385.284,16.0535,,,
14,"F3",2309,5,0.216544,2304,99.7835,33.0717,11.2103,2435.6,12178,165.359,45.9436,9.18873,,,
14,"F4",306,3,0.980392,303,99.0196,50.7215,10.0548,6184,18552,152.165,35.9455,11.9818,,,
14,"F5",4270,5,0.117096,4265,99.8829,32.6536,12.6085,1973.6,9868,163.268,35.2314,7.04628,,,
14,"F6",1195,1,0.083682,1194,99.9163,25.3188,13.5774,1747,1747,25.3188,8.21272,8.21272,,,
14,"F7",2588,5,0.193199,2583,99.8068,59.0542,13.5092,36792.6,183963,295.271,207.223,41.4445,,,
14,"F8",5399,11,0.203741,5388,99.7963,40.3748,13.918,4326.18,47588,444.123,112.717,10.247,,,
14,"F9",3690,37,1.00271,3653,98.9973,34.1254,14.0623,3792.49,140322,1262.64,395.163,10.6801,,,
14,"F10",1801,7,0.388673,1794,99.6113,30.3204,14.6345,1565,10955,212.243,45.4675,6.49536,,,
14,"F11",1162,9,0.774527,1153,99.2255,29.5096,13.6509,1384.11,12457,265.586,52.49,5.83222,,,
14,"F12",826,1,0.121065,825,99.8789,71.4407,16.2672,8430,8430,71.4407,14.0449,14.0449,,,
15,"F1",823,0,0,823,100,0,12.3702,0,0,0,0,0,,,
15,"F2",3984,17,0.426707,3967,99.5733,43.7833,14.2178,6808.06,115737,744.317,256.38,15.0812,,,
15,"F3",2293,2,0.087222,2291,99.9128,39.1344,11.3054,3354.5,6709,78.2688,21.9006,10.9503,,,
15,"F4",318,3,0.943396,315,99.0566,51.2341,10.0068,6509.33,19528,153.702,38.326,12.7753,,,
15,"F5",4299,4,0.0930449,4295,99.907,35.7153,12.6768,4254,17016,142.861,46.7768,11.6942,,,
15,"F6",1228,2,0.162866,1226,99.8371,32.3816,13.6695,2598,5196,64.7632,18.4489,9.22444,,,
15,"F7",2639,6,0.227359,2633,99.7726,41.0996,13.5887,30453.3,182720,246.598,205.794,34.299,,,
15,"F8",5496,17,0.309316,5479,99.6907,32.3288,13.9597,3677.47,62517,549.589,170.325,10.0191,,,
15,"F9",3764,25,0.664187,3739,99.3358,36.637,14.0828,3650.6,91265,915.926,235.908,9.4363,,,
15,"F10",1848,11,0.595238,1837,99.4048,28.7216,14.6784,1696,18656,315.938,76.5331,6.95755,,,
15,"F11",1194,2,0.167504,1192,99.8325,23.7563,13.5683,942.5,1885,47.5126,9.522,4.761,,,
15,"F12",870,2,0.229885,868,99.7701,41.0529,16.4928,4933,9866,82.1057,28.0899,14.045,,,
16,"F1",887,0,0,887,100,0,12.4309,0,0,0,0,0,,,
16,"F2",4030,28,0.694789,4002,99.3052,42.3161,14.3913,6597.14,184720,1184.85,401.114,14.3255,,,
16,"F3",2309,3,0.129926,2306,99.8701,43.2133,11.2816,4515,13545,129.64,34.5173,11.5058,,,
16,"F4",351,2,0.569801,349,99.4302,89.7646,10.1016,113634,227268,179.529,257.332,128.666,,,
16,"F5",4275,0,0,4275,100,0,12.6643,0,0,0,0,0,,,
16,"F6",1262,3,0.237718,1259,99.7623,28.6214,13.7327,2316,6948,85.8641,28.3279,9.44265,,,
16,"F7",2642,6,0.227101,2636,99.7729,51.142,13.7006,30029.2,180175,306.852,202.462,33.7436,,,
16,"F8",5492,7,0.127458,5485,99.8725,31.8967,13.9505,6151.86,43063,223.277,109.265,15.6093,,,
16,"F9",3855,21,0.544747,3834,99.4553,37.8622,14.0992,2990.38,62798,795.107,183.179,8.72283,,,
16,"F10",1855,9,0.485175,1846,99.5148,29.0484,14.7311,1773.11,15958,261.436,64.1545,7.12827,,,
16,"F11",1217,5,0.410846,1212,99.5891,28.6111,13.6324,1011.4,5057,143.055,21.6625,4.33251,,,
16,"F12",906,3,0.331126,903,99.6689,60.2728,16.3758,25153.3,75460,180.818,105.932,35.3107,,,
17,"F1",991,0,0,991,100,0,12.4185,0,0,0,0,0,,,
17,"F2",4085,25,0.611995,4060,99.388,43.7998,14.4887,4926.76,123169,1095,288.279,11.5311,,,
17,"F3",2302,2,0.086881,2300,99.9131,32.9118,11.3792,3295.5,6591,65.8236,22.1386,11.0693,,,
17,"F4",387,4,1.03359,383,98.9664,48.8021,10.0611,5958.75,23835,195.208,49.8715,12.4679,,,
17,"F5",4248,0,0,4248,100,0,12.6308,0,0,0,0,0,,,
17,"F6",1298,1,0.0770416,1297,99.923,32.3103,13.6422,1874,1874,32.3103,6.90345,6.90345,,,
17,"F7",2674,5,0.186986,2669,99.813,50.269,13.6796,38196.8,190984,251.345,223.886,44.7772,,,
17,"F8",5586,10,0.179019,5576,99.821,37.2475,14.0019,5575.1,55751,372.475,127.119,12.7119,,,
17,"F9",3901,23,0.589592,3878,99.4104,37.1781,14.132,3299.22,75882,855.096,217.697,9.46507,,,
17,"F10",1921,6,0.312337,1915,99.6877,34.0584,14.7451,2054.17,12325,204.35,43.3251,7.22085,,,
17,"F11",1264,8,0.632911,1256,99.3671,31.2876,13.7894,3052.5,24420,250.301,76.6521,9.58151,,,
17,"F12",962,3,0.31185,959,99.6881,104.337,17.0412,70444.7,211334,313.011,260.189,86.7295,,,
18,"F1",1111,0,0,1111,100,0,12.4684,0,0,0,0,0,,,
18,"F2",4143,29,0.699976,4114,99.3,44.9132,14.4999,6768,196272,1302.48,391.354,13.495,,,
18,"F3",2331,2,0.0858001,2329,99.9142,28.3862,11.3602,2898.5,5797,56.7724,21.1865,10.5932,,,
18,"F4",407,1,0.2457,406,99.7543,70.2039,9.86772,14462,14462,70.2039,24.5191,24.5191,,,
18,"F5",4277,2,0.0467618,4275,99.9532,22.0042,12.7256,680.5,1361,44.0083,7.6176,3.8088,,,
18,"F6",1337,2,0.149589,1335,99.8504,30.2886,13.8619,2339.5,4679,60.5772,17.3777,8.68883,,,
18,"F7",2707,22,0.812708,2685,99.1873,33.3436,13.7679,9880.18,217364,733.559,306.965,13.953,,,
18,"F8",5614,12,0.213751,5602,99.7862,35.5084,14.0837,4339.33,52072,426.101,128.309,10.6924,,,
18,"F9",3947,21,0.53205,3926,99.4679,36.2898,14.1302,3390.33,71197,762.086,212.936,10.1398,,,
18,"F10",1955,3,0.153453,1952,99.8465,27.3769,14.7557,1697.67,5093,82.1306,25.2333,8.4111,,,
18,"F11",1299,3,0.230947,1296,99.7691,25.9745,13.7723,1232.67,3698,77.9235,17.8538,5.95125,,,
18,"F12",987,2,0.202634,985,99.7974,70.0443,16.7238,33670.5,67341,140.089,103.79,51.8949,,,
19,"F1",1197,0,0,1197,100,0,12.5233,0,0,0,0,0,,,
19,"F2",4201,31,0.73792,4170,99.2621,39.1648,14.5537,4229.87,131126,1214.11,329.223,10.6201,,,
19,"F3",2354,2,0.0849618,2352,99.915,53.8423,11.4667,6159.5,12319,107.685,27.2567,13.6284,,,
19,"F4",445,1,0.224719,444,99.7753,68.9268,9.73166,14130,14130,68.9268,24.4001,24.4001,,,
19,"F5",4300,3,0.0697674,4297,99.9302,36.5081,12.7619,4311.67,12935,109.524,36.7787,12.2596,,,
19,"F6",1360,1,0.0735294,1359,99.9265,31,13.7969,713,713,31,2.73758,2.73758,,,
19,"F7",2712,4,0.147493,2708,99.8525,52.632,13.7622,25171.8,100687,210.528,128.19,32.0475,,,
19,"F8",5680,12,0.211268,5668,99.7887,36.7267,14.0783,4357.17,52286,440.72,127.476,10.623,,,
19,"F9",3988,20,0.501504,3968,99.4985,36.5431,14.1227,2725.3,54506,730.862,163.302,8.16512,,,
19,"F10",1953,7,0.358423,1946,99.6416,30.3173,14.8466,1400.71,9805,212.221,38.207,5.45815,,,
19,"F11",1329,9,0.677201,1320,99.3228,30.1755,13.8967,2411.33,21702,271.579,70.8199,7.86888,,,
19,"F12",1036,3,0.289575,1033,99.7104,75.844,16.9009,40125.3,120376,227.532,148.305,49.435,,,
20,"F1",1332,2,0.15015,1330,99.8499,46.7292,12.5622,5121,10242,93.4583,25.5904,12.7952,,,
20,"F2",4231,16,0.378161,4215,99.6218,47.3386,14.5102,7906.06,126497,757.418,273.758,17.1098,,,
20,"F3",2400,2,0.0833333,2398,99.9167,37.581,11.418,3139.5,6279,75.1621,19.2821,9.64103,,,
20,"F4",471,4,0.849257,467,99.1507,48.2205,10.0521,4660.75,18643,192.882,36.1836,9.0459,,,
20,"F5",4343,8,0.184204,4335,99.8158,34.8467,12.8633,3033.88,24271,278.774,67.8443,8.48053,,,
20,"F6",1432,3,0.209497,1429,99.7905,31.5906,13.8644,1623.67,4871,94.7719,16.0684,5.35612,,,
20,"F7",2726,20,0.733676,2706,99.2663,39.3253,13.8873,10154.7,203093,786.507,285.303,14.2651,,,
20,"F8",5718,16,0.279818,5702,99.7202,35.1778,14.1132,2672.63,42762,562.844,124.143,7.75894,,,
20,"F9",4053,44,1.08562,4009,98.9144,36.261,14.2865,3137.39,138045,1595.48,406.589,9.24067,,,
20,"F10",2009,5,0.24888,2004,99.7511,32.3622,14.8213,1131.4,5657,161.811,20.8294,4.16587,,,
20,"F11",1335,7,0.524345,1328,99.4757,30.1889,13.8556,1526.57,10686,211.322,42.0158,6.00226,,,
20,"F12",1083,2,0.184672,1081,99.8153,46.0221,16.8037,6945,13890,92.0443,30.9465,15.4733,,,
21,"F1",1454,0,0,1454,100,0,12.5596,0,0,0,0,0,,,
21,"F2",4314,22,0.509968,4292,99.49,45.8146,14.58,7450.32,163907,1007.92,337.079,15.3218,,,
21,"F3",2439,1,0.0410004,2438,99.959,38.9924,11.4061,5108,5108,38.9924,15.5923,15.5923,,,
21,"F4",485,1,0.206186,484,99.7938,69.7108,9.75579,14221,14221,69.7108,24.2811,24.2811,,,
21,"F5",4333,3,0.0692361,4330,99.9308,21.7617,12.7648,962.333,2887,65.2852,15.4732,5.15775,,,
21,"F6",1486,0,0,1486,100,0,13.8754,0,0,0,0,0,,,
21,"F7",2765,7,0.253165,2758,99.7468,44.2873,13.8541,27948.1,195637,310.011,239.24,34.1772,,,
21,"F8",5791,14,0.241754,5777,99.7582,31.0725,14.1596,1960.29,27444,435.015,96.7673,6.91195,,,
21,"F9",4116,34,0.826045,4082,99.174,32.2577,14.2342,3453.47,117418,1096.76,329.58,9.69354,,,
21,"F10",2047,5,0.24426,2042,99.7557,37.7702,14.8391,1924.6,9623,188.851,28.685,5.73701,,,
21,"F11",1394,8,0.573888,1386,99.4261,26.4816,13.8593,1439.63,11517,211.853,51.1807,6.39759,,,
21,"F12",1121,4,0.356824,1117,99.6432,52.813,16.7591,28095.5,112382,211.252,145.33,36.3324,,,
22,"F1",1575,3,0.190476,1572,99.8095,28.65,12.5937,2100,6300,85.9501,27.1377,9.0459,,,
