"T Id","Well Name","# Cells","# Positive Cells","% Positive Cells","# Negative Cells","% Negative Cells","Positive Cell Average Intensities","All Cell Average Intensities","Positive Cell Integrated Intensities","Positive Cell Total Integrated Intensity","Positive Cell Total Intensity","Positive Cell Total Area","Positive Cell Average Area","Concentration","Group","Compound"
1,"D1",1,0,0,1,100,0,7.52556,0,0,0,0,0,,,
1,"D5",1,0,0,1,100,0,8.27248,0,0,0,0,0,,,
1,"D9",1,0,0,1,100,0,11.805,0,0,0,0,0,,,
1,"D10",7,0,0,7,100,0,10.0346,0,0,0,0,0,,,
1,"D11",1,0,0,1,100,0,10.3468,0,0,0,0,0,,,
1,"D2",,,,,,,,,,,,,,,
1,"D3",,,,,,,,,,,,,,,
1,"D4",,,,,,,,,,,,,,,
1,"D6",,,,,,,,,,,,,,,
1,"D7",,,,,,,,,,,,,,,
1,"D8",,,,,,,,,,,,,,,
1,"D12",,,,,,,,,,,,,,,
2,"D1",5,0,0,5,100,0,9.56883,0,0,0,0,0,,,
2,"D5",6,0,0,6,100,0,10.3307,0,0,0,0,0,,,
2,"D9",5,1,20,4,80,12.0887,11.1446,137437,137437,12.0887,1353.2,1353.2,,,
2,"D10",3,0,0,3,100,0,11.7363,0,0,0,0,0,,,
2,"D11",1,0,0,1,100,0,9.9174,0,0,0,0,0,,,
2,"D12",1,0,0,1,100,0,14.5658,0,0,0,0,0,,,
2,"D2",,,,,,,,,,,,,,,
2,"D3",,,,,,,,,,,,,,,
2,"D4",,,,,,,,,,,,,,,
2,"D6",,,,,,,,,,,,,,,
2,"D7",,,,,,,,,,,,,,,
2,"D8",,,,,,,,,,,,,,,
3,"D1",5,0,0,5,100,0,9.75714,0,0,0,0,0,,,
3,"D3",2,0,0,2,100,0,7.98536,0,0,0,0,0,,,
3,"D5",10,0,0,10,100,0,10.0891,0,0,0,0,0,,,
3,"D6",1,0,0,1,100,0,12.343,0,0,0,0,0,,,
