"T Id","Well Name","# Cells","# Positive Cells","% Positive Cells","# Negative Cells","% Negative Cells","Positive Cell Average Intensities","All Cell Average Intensities","Positive Cell Integrated Intensities","Positive Cell Total Integrated Intensity","Positive Cell Total Intensity","Positive Cell Total Area","Positive Cell Average Area","Concentration","Group","Compound"
1,"G2",104,3,2.88462,101,97.1154,21.6996,9.75302,1362.33,4087,65.0988,19.6391,6.54638,,,
1,"G3",35,2,5.71429,33,94.2857,29.858,9.13016,1811,3622,59.7159,12.4976,6.24881,,,
1,"G4",2,2,100,0,0,49.6386,49.6386,7359,14718,99.2773,35.3504,17.6752,,,
1,"G5",138,7,5.07246,131,94.9275,43.7954,10.0398,5535.71,38750,306.568,83.4365,11.9195,,,
1,"G6",6,0,0,6,100,0,6.3742,0,0,0,0,0,,,
1,"G7",57,2,3.50877,55,96.4912,17.1407,8.11935,568,1136,34.2815,7.85565,3.92782,,,
1,"G8",155,2,1.29032,153,98.7097,20.5042,8.48757,446,892,41.0084,5.35612,2.67806,,,
1,"G9",162,1,0.617284,161,99.3827,23.9706,7.19359,815,815,23.9706,4.04685,4.04685,,,
1,"G12",76,5,6.57895,71,93.4211,26.0963,8.7982,916.2,4581,130.482,20.4723,4.09446,,,
1,"G1",,,,,,,,,,,,,,,
1,"G10",,,,,,,,,,,,,,,
1,"G11",,,,,,,,,,,,,,,
2,"G2",143,1,0.699301,142,99.3007,22.7143,9.88957,795,795,22.7143,4.16587,4.16587,,,
2,"G3",35,2,5.71429,33,94.2857,28.1073,9.7494,1900,3800,56.2146,12.9737,6.48686,,,
2,"G4",7,6,85.7143,1,14.2857,50.2812,44.1074,7344,44064,301.687,106.051,17.6752,,,
2,"G5",144,6,4.16667,138,95.8333,44.1832,9.92484,5996.5,35979,265.099,76.295,12.7158,,,
2,"G6",8,0,0,8,100,0,6.22004,0,0,0,0,0,,,
2,"G7",68,3,4.41176,65,95.5882,18.1062,8.4139,480.667,1442,54.3185,9.40298,3.13433,,,
2,"G8",207,2,0.966184,205,99.0338,20.9333,8.75226,624,1248,41.8667,7.37955,3.68977,,,
2,"G9",169,1,0.591716,168,99.4083,18.1724,7.05948,527,527,18.1724,3.45173,3.45173,,,
2,"G12",80,4,5,76,95,22.5283,8.56761,858.5,3434,90.1131,18.0918,4.52295,,,
2,"G1",,,,,,,,,,,,,,,
2,"G10",,,,,,,,,,,,,,,
2,"G11",,,,,,,,,,,,,,,
3,"G2",170,4,2.35294,166,97.6471,22.2917,10.149,601,2404,89.1667,13.4498,3.36246,,,
3,"G3",44,1,2.27273,43,97.7273,21.4865,9.8097,795,795,21.4865,4.40392,4.40392,,,
3,"G4",16,7,43.75,9,56.25,47.4058,24.6896,6185,43295,331.84,105.218,15.0312,,,
3,"G5",155,5,3.22581,150,96.7742,50.9428,10.5112,7245.4,36227,254.714,73.6765,14.7353,,,
3,"G6",8,0,0,8,100,0,6.75734,0,0,0,0,0,,,
