"T Id","Well Name","# Cells","# Positive Cells","% Positive Cells","# Negative Cells","% Negative Cells","Positive Cell Average Intensities","All Cell Average Intensities","Positive Cell Integrated Intensities","Positive Cell Total Integrated Intensity","Positive Cell Total Intensity","Positive Cell Total Area","Positive Cell Average Area","Concentration","Group","Compound"
1,"A4",1,0,0,1,100,0,7.17457,0,0,0,0,0,,,
1,"F4",4,0,0,4,100,0,5.85253,0,0,0,0,0,,,
1,"B4",,,,,,,,,,,,,,,
1,"C4",,,,,,,,,,,,,,,
1,"D4",,,,,,,,,,,,,,,
1,"E4",,,,,,,,,,,,,,,
1,"G4",,,,,,,,,,,,,,,
1,"H4",,,,,,,,,,,,,,,
1,"A5",,,,,,,,,,,,,,,
1,"B5",,,,,,,,,,,,,,,
1,"C5",,,,,,,,,,,,,,,
1,"D5",,,,,,,,,,,,,,,
2,"A4",1,0,0,1,100,0,7.4043,0,0,0,0,0,,,
2,"F4",4,0,0,4,100,0,6.12042,0,0,0,0,0,,,
2,"B4",,,,,,,,,,,,,,,
2,"C4",,,,,,,,,,,,,,,
2,"D4",,,,,,,,,,,,,,,
2,"E4",,,,,,,,,,,,,,,
2,"G4",,,,,,,,,,,,,,,
2,"H4",,,,,,,,,,,,,,,
2,"A5",,,,,,,,,,,,,,,
2,"B5",,,,,,,,,,,,,,,
2,"C5",,,,,,,,,,,,,,,
2,"D5",,,,,,,,,,,,,,,
3,"A4",1,0,0,1,100,0,7.6896,0,0,0,0,0,,,
3,"F4",4,0,0,4,100,0,6.11367,0,0,0,0,0,,,
3,"B4",,,,,,,,,,,,,,,
3,"C4",,,,,,,,,,,,,,,
3,"D4",,,,,,,,,,,,,,,
3,"E4",,,,,,,,,,,,,,,
3,"G4",,,,,,,,,,,,,,,
3,"H4",,,,,,,,,,,,,,,
3,"A5",,,,,,,,,,,,,,,
3,"B5",,,,,,,,,,,,,,,
3,"C5",,,,,,,,,,,,,,,
3,"D5",,,,,,,,,,,,,,,
4,"A4",1,0,0,1,100,0,8.61446,0,0,0,0,0,,,
4,"D5",1,0,0,1,100,0,8.83229,0,0,0,0,0,,,
4,"F4",4,0,0,4,100,0,6.04686,0,0,0,0,0,,,
4,"B4",,,,,,,,,,,,,,,
4,"C4",,,,,,,,,,,,,,,
4,"D4",,,,,,,,,,,,,,,
4,"E4",,,,,,,,,,,,,,,
4,"G4",,,,,,,,,,,,,,,
4,"H4",,,,,,,,,,,,,,,
4,"A5",,,,,,,,,,,,,,,
4,"B5",,,,,,,,,,,,,,,
4,"C5",,,,,,,,,,,,,,,
5,"A4",1,0,0,1,100,0,9.14901,0,0,0,0,0,,,
5,"A5",1,0,0,1,100,0,9.17826,0,0,0,0,0,,,
5,"C4",1,0,0,1,100,0,7.43387,0,0,0,0,0,,,
5,"D5",1,0,0,1,100,0,8.84807,0,0,0,0,0,,,
5,"E4",1,0,0,1,100,0,17.6359,0,0,0,0,0,,,
5,"F4",3,0,0,3,100,0,6.34403,0,0,0,0,0,,,
5,"B4",,,,,,,,,,,,,,,
5,"D4",,,,,,,,,,,,,,,
5,"G4",,,,,,,,,,,,,,,
5,"H4",,,,,,,,,,,,,,,
5,"B5",,,,,,,,,,,,,,,
5,"C5",,,,,,,,,,,,,,,
6,"A4",1,0,0,1,100,0,9.15208,0,0,0,0,0,,,
6,"A5",1,0,0,1,100,0,10.2586,0,0,0,0,0,,,
6,"B4",1,0,0,1,100,0,8.31848,0,0,0,0,0,,,
6,"C4",1,0,0,1,100,0,7.62346,0,0,0,0,0,,,
6,"D5",1,0,0,1,100,0,9.08833,0,0,0,0,0,,,
6,"E4",1,0,0,1,100,0,7.07619,0,0,0,0,0,,,
6,"F4",3,0,0,3,100,0,5.94629,0,0,0,0,0,,,
6,"G4",6,6,100,0,0,109.765,109.765,1065370,6392210,658.587,6422.11,1070.35,,,
6,"D4",,,,,,,,,,,,,,,
6,"H4",,,,,,,,,,,,,,,
6,"B5",,,,,,,,,,,,,,,
6,"C5",,,,,,,,,,,,,,,
7,"A4",1,0,0,1,100,0,10.5228,0,0,0,0,0,,,
7,"A5",1,0,0,1,100,0,12.1024,0,0,0,0,0,,,
7,"B4",1,0,0,1,100,0,8.08707,0,0,0,0,0,,,
7,"B5",1,0,0,1,100,0,9.57652,0,0,0,0,0,,,
7,"C4",1,0,0,1,100,0,7.73059,0,0,0,0,0,,,
7,"D5",1,0,0,1,100,0,8.97768,0,0,0,0,0,,,
7,"F4",3,0,0,3,100,0,5.90933,0,0,0,0,0,,,
7,"D4",,,,,,,,,,,,,,,
7,"E4",,,,,,,,,,,,,,,
7,"G4",,,,,,,,,,,,,,,
7,"H4",,,,,,,,,,,,,,,
7,"C5",,,,,,,,,,,,,,,
8,"A4",1,0,0,1,100,0,12.7393,0,0,0,0,0,,,
8,"A5",1,0,0,1,100,0,12.9342,0,0,0,0,0,,,
8,"B4",1,0,0,1,100,0,8.65891,0,0,0,0,0,,,
8,"B5",1,0,0,1,100,0,10.0836,0,0,0,0,0,,,
8,"C4",2,0,0,2,100,0,7.40728,0,0,0,0,0,,,
8,"C5",1,0,0,1,100,0,9.6727,0,0,0,0,0,,,
8,"D5",1,0,0,1,100,0,9.01243,0,0,0,0,0,,,
8,"F4",3,0,0,3,100,0,5.94989,0,0,0,0,0,,,
8,"H4",1,0,0,1,100,0,9.02294,0,0,0,0,0,,,
8,"D4",,,,,,,,,,,,,,,
8,"E4",,,,,,,,,,,,,,,
8,"G4",,,,,,,,,,,,,,,
9,"A4",1,0,0,1,100,0,12.5734,0,0,0,0,0,,,
9,"A5",2,0,0,2,100,0,12.2918,0,0,0,0,0,,,
9,"B4",1,0,0,1,100,0,8.65512,0,0,0,0,0,,,
9,"B5",1,0,0,1,100,0,10.2938,0,0,0,0,0,,,
9,"C4",2,0,0,2,100,0,7.40718,0,0,0,0,0,,,
9,"C5",1,0,0,1,100,0,10.2445,0,0,0,0,0,,,
9,"D5",1,0,0,1,100,0,9.09907,0,0,0,0,0,,,
9,"F4",3,0,0,3,100,0,5.82736,0,0,0,0,0,,,
9,"D4",,,,,,,,,,,,,,,
9,"E4",,,,,,,,,,,,,,,
9,"G4",,,,,,,,,,,,,,,
9,"H4",,,,,,,,,,,,,,,
10,"A4",1,0,0,1,100,0,11.5034,0,0,0,0,0,,,
10,"A5",2,0,0,2,100,0,12.0564,0,0,0,0,0,,,
10,"B4",1,0,0,1,100,0,8.24492,0,0,0,0,0,,,
10,"B5",1,0,0,1,100,0,10.6965,0,0,0,0,0,,,
10,"C4",1,0,0,1,100,0,8.30877,0,0,0,0,0,,,
10,"C5",1,0,0,1,100,0,10.313,0,0,0,0,0,,,
10,"D5",1,0,0,1,100,0,9.60592,0,0,0,0,0,,,
10,"F4",3,0,0,3,100,0,5.47383,0,0,0,0,0,,,
10,"D4",,,,,,,,,,,,,,,
10,"E4",,,,,,,,,,,,,,,
10,"G4",,,,,,,,,,,,,,,
10,"H4",,,,,,,,,,,,,,,
11,"A4",1,0,0,1,100,0,11.3968,0,0,0,0,0,,,
11,"A5",2,0,0,2,100,0,11.778,0,0,0,0,0,,,
11,"B4",1,0,0,1,100,0,9.66711,0,0,0,0,0,,,
11,"B5",1,0,0,1,100,0,10.8553,0,0,0,0,0,,,
11,"C4",1,0,0,1,100,0,8.43898,0,0,0,0,0,,,
11,"C5",1,0,0,1,100,0,10.771,0,0,0,0,0,,,
11,"D4",1,0,0,1,100,0,8.18804,0,0,0,0,0,,,
11,"D5",1,0,0,1,100,0,10.1075,0,0,0,0,0,,,
11,"E4",1,0,0,1,100,0,9.97565,0,0,0,0,0,,,
11,"F4",3,0,0,3,100,0,5.67587,0,0,0,0,0,,,
11,"G4",,,,,,,,,,,,,,,
11,"H4",,,,,,,,,,,,,,,
12,"A4",1,0,0,1,100,0,11.1993,0,0,0,0,0,,,
12,"A5",2,0,0,2,100,0,12.9857,0,0,0,0,0,,,
12,"B4",1,0,0,1,100,0,11.6504,0,0,0,0,0,,,
12,"B5",1,0,0,1,100,0,11.1595,0,0,0,0,0,,,
12,"C4",1,0,0,1,100,0,8.67153,0,0,0,0,0,,,
12,"C5",1,0,0,1,100,0,11.0349,0,0,0,0,0,,,
12,"D4",1,0,0,1,100,0,8.52773,0,0,0,0,0,,,
12,"D5",1,0,0,1,100,0,10.0323,0,0,0,0,0,,,
12,"E4",1,0,0,1,100,0,10.0094,0,0,0,0,0,,,
12,"F4",3,0,0,3,100,0,5.48381,0,0,0,0,0,,,
12,"G4",,,,,,,,,,,,,,,
12,"H4",,,,,,,,,,,,,,,
13,"A4",2,0,0,2,100,0,11.4114,0,0,0,0,0,,,
13,"A5",2,0,0,2,100,0,12.6934,0,0,0,0,0,,,
13,"B5",1,0,0,1,100,0,12.2755,0,0,0,0,0,,,
13,"C4",1,0,0,1,100,0,9.03155,0,0,0,0,0,,,
13,"C5",1,0,0,1,100,0,10.9971,0,0,0,0,0,,,
13,"D4",1,0,0,1,100,0,9.53783,0,0,0,0,0,,,
13,"D5",1,0,0,1,100,0,10.2404,0,0,0,0,0,,,
13,"F4",3,0,0,3,100,0,5.33783,0,0,0,0,0,,,
13,"B4",,,,,,,,,,,,,,,
13,"E4",,,,,,,,,,,,,,,
13,"G4",,,,,,,,,,,,,,,
13,"H4",,,,,,,,,,,,,,,
14,"A4",5,0,0,5,100,0,11.563,0,0,0,0,0,,,
14,"A5",3,0,0,3,100,0,13.0561,0,0,0,0,0,,,
14,"B4",1,0,0,1,100,0,11.9248,0,0,0,0,0,,,
14,"B5",1,0,0,1,100,0,12.3713,0,0,0,0,0,,,
14,"C4",2,0,0,2,100,0,9.72777,0,0,0,0,0,,,
14,"C5",1,0,0,1,100,0,11.2271,0,0,0,0,0,,,
14,"D4",2,0,0,2,100,0,9.42206,0,0,0,0,0,,,
14,"D5",1,0,0,1,100,0,10.5267,0,0,0,0,0,,,
14,"E4",1,0,0,1,100,0,9.41225,0,0,0,0,0,,,
14,"F4",3,0,0,3,100,0,5.30575,0,0,0,0,0,,,
14,"G4",,,,,,,,,,,,,,,
14,"H4",,,,,,,,,,,,,,,
15,"A4",3,0,0,3,100,0,11.5434,0,0,0,0,0,,,
15,"A5",4,0,0,4,100,0,13.139,0,0,0,0,0,,,
15,"B5",1,0,0,1,100,0,12.7174,0,0,0,0,0,,,
15,"C5",1,0,0,1,100,0,12.3529,0,0,0,0,0,,,
15,"D4",2,0,0,2,100,0,9.71759,0,0,0,0,0,,,
15,"D5",1,0,0,1,100,0,10.8316,0,0,0,0,0,,,
15,"E4",2,0,0,2,100,0,9.72729,0,0,0,0,0,,,
15,"F4",4,0,0,4,100,0,5.40628,0,0,0,0,0,,,
15,"B4",,,,,,,,,,,,,,,
15,"C4",,,,,,,,,,,,,,,
15,"G4",,,,,,,,,,,,,,,
15,"H4",,,,,,,,,,,,,,,
16,"A4",3,0,0,3,100,0,12.1141,0,0,0,0,0,,,
16,"A5",3,0,0,3,100,0,13.15,0,0,0,0,0,,,
16,"B5",1,0,0,1,100,0,13.3392,0,0,0,0,0,,,
16,"C5",1,0,0,1,100,0,12.7026,0,0,0,0,0,,,
16,"D4",2,0,0,2,100,0,9.71287,0,0,0,0,0,,,
16,"D5",2,0,0,2,100,0,11.0235,0,0,0,0,0,,,
16,"E4",2,0,0,2,100,0,9.74855,0,0,0,0,0,,,
16,"F4",1,0,0,1,100,0,5.36884,0,0,0,0,0,,,
16,"H4",1,0,0,1,100,0,9.2504,0,0,0,0,0,,,
16,"B4",,,,,,,,,,,,,,,
16,"C4",,,,,,,,,,,,,,,
16,"G4",,,,,,,,,,,,,,,
17,"A4",2,0,0,2,100,0,11.6018,0,0,0,0,0,,,
17,"A5",1,0,0,1,100,0,13.2625,0,0,0,0,0,,,
17,"B5",1,0,0,1,100,0,13.7381,0,0,0,0,0,,,
17,"C4",4,0,0,4,100,0,9.52357,0,0,0,0,0,,,
17,"C5",3,0,0,3,100,0,12.9944,0,0,0,0,0,,,
17,"D4",2,0,0,2,100,0,9.51745,0,0,0,0,0,,,
17,"D5",2,0,0,2,100,0,11.7842,0,0,0,0,0,,,
17,"E4",2,0,0,2,100,0,9.70322,0,0,0,0,0,,,
17,"F4",1,0,0,1,100,0,5.78065,0,0,0,0,0,,,
17,"B4",,,,,,,,,,,,,,,
17,"G4",,,,,,,,,,,,,,,
17,"H4",,,,,,,,,,,,,,,
