"T Id","Well Name","# Cells","# Positive Cells","% Positive Cells","# Negative Cells","% Negative Cells","Positive Cell Average Intensities","All Cell Average Intensities","Positive Cell Integrated Intensities","Positive Cell Total Integrated Intensity","Positive Cell Total Intensity","Positive Cell Total Area","Positive Cell Average Area","Concentration","Group","Compound"
1,"C1",2,0,0,2,100,0,8.61413,0,0,0,0,0,,,
1,"C3",1,0,0,1,100,0,8.50409,0,0,0,0,0,,,
1,"C4",1,0,0,1,100,0,8.47188,0,0,0,0,0,,,
1,"C6",6,0,0,6,100,0,8.36375,0,0,0,0,0,,,
1,"C10",4,2,50,2,50,36.1177,22.6534,3280040,6560090,72.2355,16572.9,8286.46,,,
1,"C2",,,,,,,,,,,,,,,
1,"C5",,,,,,,,,,,,,,,
1,"C7",,,,,,,,,,,,,,,
1,"C8",,,,,,,,,,,,,,,
1,"C9",,,,,,,,,,,,,,,
1,"C11",,,,,,,,,,,,,,,
1,"C12",,,,,,,,,,,,,,,
2,"C1",2,0,0,2,100,0,8.42319,0,0,0,0,0,,,
2,"C3",1,0,0,1,100,0,8.92877,0,0,0,0,0,,,
2,"C4",1,0,0,1,100,0,8.9496,0,0,0,0,0,,,
2,"C5",2,0,0,2,100,0,9.16677,0,0,0,0,0,,,
2,"C6",7,1,14.2857,6,85.7143,38.0475,12.6149,2892560,2892560,38.0475,9048.88,9048.88,,,
2,"C10",5,2,40,3,60,42.5098,23.346,4200250,8400500,85.0196,19306.8,9653.4,,,
2,"C12",2,0,0,2,100,0,8.02428,0,0,0,0,0,,,
2,"C2",,,,,,,,,,,,,,,
2,"C7",,,,,,,,,,,,,,,
2,"C8",,,,,,,,,,,,,,,
2,"C9",,,,,,,,,,,,,,,
2,"C11",,,,,,,,,,,,,,,
3,"C1",3,0,0,3,100,0,8.8952,0,0,0,0,0,,,
3,"C2",2,0,0,2,100,0,6.42844,0,0,0,0,0,,,
3,"C3",1,0,0,1,100,0,9.04651,0,0,0,0,0,,,
3,"C4",1,0,0,1,100,0,8.83525,0,0,0,0,0,,,
3,"C5",2,0,0,2,100,0,9.30648,0,0,0,0,0,,,
3,"C6",10,1,10,9,90,37.4293,11.4119,2961330,2961330,37.4293,9417.02,9417.02,,,
3,"C10",5,3,60,2,40,44.5956,31.4094,3141230,9423680,133.787,21905.7,7301.91,,,
3,"C12",2,0,0,2,100,0,7.91816,0,0,0,0,0,,,
3,"C7",,,,,,,,,,,,,,,
3,"C8",,,,,,,,,,,,,,,
3,"C9",,,,,,,,,,,,,,,
3,"C11",,,,,,,,,,,,,,,
4,"C1",5,0,0,5,100,0,9.31014,0,0,0,0,0,,,
4,"C2",2,0,0,2,100,0,7.08627,0,0,0,0,0,,,
4,"C3",1,0,0,1,100,0,8.75439,0,0,0,0,0,,,
4,"C4",2,0,0,2,100,0,8.50066,0,0,0,0,0,,,
4,"C5",4,1,25,3,75,15.4561,10.7349,20773,20773,15.4561,159.97,159.97,,,
4,"C6",9,1,11.1111,8,88.8889,36.9496,11.7246,2879220,2879220,36.9496,9274.79,9274.79,,,
4,"C10",5,2,40,3,60,44.7198,24.2258,4804760,9609530,89.4395,22161.9,11080.9,,,
4,"C12",5,0,0,5,100,0,7.94116,0,0,0,0,0,,,
4,"C7",,,,,,,,,,,,,,,
4,"C8",,,,,,,,,,,,,,,
4,"C9",,,,,,,,,,,,,,,
4,"C11",,,,,,,,,,,,,,,
5,"C1",7,0,0,7,100,0,8.76177,0,0,0,0,0,,,
5,"C2",2,0,0,2,100,0,7.29406,0,0,0,0,0,,,
5,"C3",1,0,0,1,100,0,8.66269,0,0,0,0,0,,,
5,"C4",4,0,0,4,100,0,8.07285,0,0,0,0,0,,,
5,"C5",4,1,25,3,75,16.2399,11.0706,18416,18416,16.2399,134.974,134.974,,,
5,"C6",11,1,9.09091,10,90.9091,36.0184,11.2901,2477020,2477020,36.0184,8185.47,8185.47,,,
5,"C7",1,0,0,1,100,0,9.43932,0,0,0,0,0,,,
5,"C10",7,2,28.5714,5,71.4286,46.2042,22.1411,4934970,9869940,92.4085,22006.9,11003.4,,,
5,"C11",2,0,0,2,100,0,9.32048,0,0,0,0,0,,,
5,"C12",8,0,0,8,100,0,8.49991,0,0,0,0,0,,,
5,"C8",,,,,,,,,,,,,,,
5,"C9",,,,,,,,,,,,,,,
6,"C1",7,1,14.2857,6,85.7143,10.8412,8.77924,10993,10993,10.8412,120.691,120.691,,,
6,"C2",2,0,0,2,100,0,7.22672,0,0,0,0,0,,,
6,"C3",2,0,0,2,100,0,8.46461,0,0,0,0,0,,,
6,"C4",6,0,0,6,100,0,8.20308,0,0,0,0,0,,,
6,"C5",4,1,25,3,75,16.127,11.0774,19675,19675,16.127,145.21,145.21,,,
6,"C6",10,1,10,9,90,36.7003,11.4201,2696410,2696410,36.7003,8744.89,8744.89,,,
6,"C7",1,0,0,1,100,0,9.69508,0,0,0,0,0,,,
6,"C9",1,0,0,1,100,0,8.89773,0,0,0,0,0,,,
6,"C10",8,3,37.5,5,62.5,45.2224,24.6538,3397670,1.0193E+07,135.667,22591.5,7530.51,,,
6,"C11",2,0,0,2,100,0,9.47402,0,0,0,0,0,,,
6,"C12",11,0,0,11,100,0,10.0834,0,0,0,0,0,,,
6,"C8",,,,,,,,,,,,,,,
7,"C1",7,1,14.2857,6,85.7143,12.0136,9.10507,11497,11497,12.0136,113.907,113.907,,,
7,"C2",3,0,0,3,100,0,8.06662,0,0,0,0,0,,,
7,"C3",1,0,0,1,100,0,8.6058,0,0,0,0,0,,,
7,"C4",7,0,0,7,100,0,8.12859,0,0,0,0,0,,,
7,"C5",6,1,16.6667,5,83.3333,16.6613,10.7059,19677,19677,16.6613,140.569,140.569,,,
7,"C6",17,1,5.88235,16,94.1176,37.0085,10.2476,2798920,2798920,37.0085,9001.74,9001.74,,,
7,"C7",1,0,0,1,100,0,9.86007,0,0,0,0,0,,,
7,"C9",4,0,0,4,100,0,8.13589,0,0,0,0,0,,,
7,"C10",10,3,30,7,70,50.1865,23.9049,3508320,1.0525E+07,150.559,23144.2,7714.72,,,
7,"C11",3,0,0,3,100,0,9.47653,0,0,0,0,0,,,
