"T Id","Well Name","Cell Count","Cell Total Intensity","Cell Average Intensity","Cell Total Integrated Intensity","Cell Average Integrated Intensity","Total Area","Average Area","Concentration","Group","Compound"
1,"F1",22,1506.55,68.4796,20281,921.864,33.089,1.50404,,,
1,"F2",187,9582.97,51.2458,147359,788.016,313.155,1.67462,,,
1,"F3",54,3334.19,61.7442,62809,1163.13,102.242,1.89338,,,
1,"F4",9,434.567,48.2852,5860,651.111,14.164,1.57378,,,
1,"F5",2037,132347,64.9717,2144460,1052.75,3663.11,1.79829,,,
1,"F6",242,12314.8,50.8874,175306,724.405,385.403,1.59257,,,
1,"F7",1788,148953,83.3068,2662300,1488.98,3416.02,1.91052,,,
1,"F8",43,3125.4,72.6837,76242,1773.07,113.312,2.63516,,,
1,"F9",394,21890.3,55.5592,346338,879.03,689.512,1.75003,,,
1,"F10",16,928.396,58.0248,16071,1004.44,31.8987,1.99367,,,
1,"F11",6,517.331,86.2219,12329,2054.83,15.5923,2.59871,,,
1,"F12",8,402.824,50.353,5042,630.25,11.1884,1.39854,,,
2,"F1",21,1373.47,65.4031,19127,910.81,32.1367,1.53032,,,
2,"F2",63,3184.6,50.5492,49632,787.81,110.098,1.74759,,,
2,"F3",63,4079.84,64.7594,80910,1284.29,123.786,1.96486,,,
2,"F4",30,1508.64,50.2881,23288,776.267,52.0139,1.7338,,,
2,"F5",340,21539.8,63.3522,353870,1040.79,618.692,1.81968,,,
2,"F6",21,1183.53,56.3585,19732,939.619,37.7309,1.79671,,,
2,"F7",683,59194.4,86.6682,1148840,1682.05,1377,2.01611,,,
2,"F8",48,3152.18,65.6704,74179,1545.4,116.168,2.42018,,,
2,"F9",530,28449.3,53.6779,414378,781.845,862.217,1.62682,,,
2,"F10",13,737.218,56.7091,12184,937.231,25.2333,1.94102,,,
2,"F11",4,293.817,73.4541,7865,1966.25,11.5454,2.88636,,,
2,"F12",7,368.812,52.6875,5373,767.571,10.9503,1.56433,,,
3,"F1",17,979.211,57.6007,13102,770.706,25.1143,1.47731,,,
3,"F2",86,4169.58,48.4835,65533,762.012,149.733,1.74109,,,
3,"F3",92,5378.21,58.4588,101819,1106.73,173.062,1.88111,,,
3,"F4",61,3083.63,50.5513,48038,787.508,106.646,1.7483,,,
3,"F5",827,48090.3,58.1502,714852,864.392,1367.36,1.6534,,,
3,"F6",20,1136.03,56.8014,17803,890.15,34.0411,1.70206,,,
3,"F7",4167,291287,69.9034,4426310,1062.23,7041.52,1.68983,,,
3,"F8",67,4552.88,67.9535,100499,1499.99,154.018,2.29878,,,
3,"F9",396,21019.5,53.0796,305086,770.419,640.712,1.61796,,,
3,"F10",14,873.176,62.3697,16840,1202.86,31.4226,2.24447,,,
3,"F11",8,452.339,56.5424,11313,1414.13,17.7347,2.21684,,,
3,"F12",7,387.56,55.3658,5195,742.143,10.2362,1.46231,,,
4,"F1",19,1015.44,53.444,13378,704.105,27.8519,1.46589,,,
4,"F2",87,4288.32,49.291,68322,785.31,151.638,1.74296,,,
4,"F3",85,4890.33,57.5332,87545,1029.94,151.4,1.78117,,,
4,"F4",21,1076.16,51.2457,17135,815.952,37.0168,1.7627,,,
4,"F5",817,46904.6,57.4107,686321,840.05,1336.89,1.63634,,,
4,"F6",91,4781.26,52.5414,65445,719.176,138.783,1.52509,,,
4,"F7",411,35186.3,85.6115,679517,1653.33,820.439,1.9962,,,
4,"F8",42,2860.52,68.1077,59586,1418.71,95.101,2.26431,,,
4,"F9",281,14894.5,53.0055,207184,737.31,435.036,1.54817,,,
4,"F10",28,1761.8,62.9215,38290,1367.5,64.5116,2.30398,,,
4,"F11",15,726.339,48.4226,13197,879.8,24.9953,1.66635,,,
4,"F12",5,311.939,62.3878,4281,856.2,7.85565,1.57113,,,
5,"F1",17,949.023,55.8249,11962,703.647,24.7572,1.45631,,,
5,"F2",61,2961.88,48.5554,47085,771.885,105.813,1.73464,,,
5,"F3",108,5860.48,54.2637,95245,881.898,179.49,1.66194,,,
5,"F4",20,1050.84,52.5418,16457,822.85,35.7075,1.78537,,,
5,"F5",280,16532.3,59.044,248373,887.046,471.696,1.68463,,,
5,"F6",22,1287.41,58.5186,19128,869.455,36.1836,1.64471,,,
5,"F7",341,29953.8,87.8411,575196,1686.79,683.68,2.00493,,,
5,"F8",83,5291.51,63.7531,101005,1216.93,167.23,2.01482,,,
5,"F9",183,9694.97,52.978,133557,729.82,281.851,1.54017,,,
5,"F10",18,1084.08,60.2267,22184,1232.44,40.4685,2.24825,,,
5,"F11",5,314.662,62.9325,8763,1752.6,13.0927,2.61855,,,
5,"F12",4,265.557,66.3893,4542,1135.5,7.97468,1.99367,,,
6,"F1",15,769.672,51.3115,9418,627.867,21.4245,1.4283,,,
6,"F2",97,4697.53,48.4281,74691,770.01,169.849,1.75102,,,
6,"F3",64,3352.38,52.381,55226,862.906,102.362,1.5994,,,
6,"F4",35,1792.57,51.2163,25160,718.857,55.2276,1.57793,,,
6,"F5",183,10552.4,57.6636,158230,864.645,306.846,1.67676,,,
6,"F6",212,10668.3,50.3223,143221,675.571,319.701,1.50802,,,
6,"F7",451,35721.8,79.2057,667682,1480.45,875.31,1.94082,,,
6,"F8",85,5525.41,65.0049,107729,1267.4,177.466,2.08784,,,
6,"F9",175,9174.62,52.4264,133675,763.857,281.494,1.60854,,,
6,"F10",20,1217.49,60.8743,21138,1056.9,38.9212,1.94606,,,
6,"F11",10,668.145,66.8145,12054,1205.4,18.5679,1.85679,,,
6,"F12",8,439.784,54.973,5864,733,11.7835,1.47293,,,
7,"F1",17,859.006,50.5298,10950,644.118,25.2333,1.48431,,,
7,"F2",97,4762.92,49.1023,73865,761.495,166.397,1.71543,,,
7,"F3",106,5505.64,51.94,88418,834.132,170.682,1.61021,,,
7,"F4",47,2418.07,51.4484,35207,749.085,77.2472,1.64356,,,
7,"F5",235,13342,56.7743,183059,778.974,363.978,1.54884,,,
7,"F6",35,1889.73,53.9923,29265,836.143,58.9174,1.68335,,,
7,"F7",5027,320411,63.738,4569100,908.912,8080.85,1.60749,,,
7,"F8",46,3063.88,66.6062,65151,1416.33,104.623,2.27441,,,
