"T Id","Well Name","Cell Count","Cell Total Intensity","Cell Average Intensity","Cell Total Integrated Intensity","Cell Average Integrated Intensity","Total Area","Average Area","Concentration","Group","Compound"
1,"E2",51,7575.29,148.535,144184,2827.14,101.766,1.99542,,,
1,"E3",121,18815.6,155.501,370314,3060.45,227.457,1.87981,,,
1,"E4",270,56832.4,210.49,1415940,5244.23,598.696,2.21739,,,
1,"E5",236,33535.3,142.099,746864,3164.68,412.541,1.74805,,,
1,"E6",199,29514.9,148.316,485681,2440.61,357.908,1.79853,,,
1,"E7",48,8057.06,167.855,129295,2693.65,83.4365,1.73826,,,
1,"E8",848,134519,158.631,2120910,2501.07,1540.18,1.81625,,,
1,"E9",793,103142,130.065,1454430,1834.09,1281.42,1.61592,,,
1,"E10",568,73123.7,128.739,1118910,1969.92,979.457,1.7244,,,
1,"E11",1487,218077,146.656,3253780,2188.15,2537.02,1.70613,,,
1,"E12",124,19365.6,156.174,362987,2927.31,213.055,1.71818,,,
1,"E1",,,,,,,,,,
2,"E1",1,85.3333,85.3333,768,768,1.07123,1.07123,,,
2,"E2",144,38814.6,269.545,980658,6810.13,360.884,2.50614,,,
2,"E3",192,45653.2,237.777,1045650,5446.07,407.899,2.12447,,,
2,"E4",190,71465.2,376.133,2312630,12171.7,671.539,3.53442,,,
2,"E5",181,32696.4,180.643,876934,4844.94,373.977,2.06617,,,
2,"E6",161,30516.5,189.544,594537,3692.78,316.726,1.96724,,,
2,"E7",84,21319.2,253.8,440421,5243.11,176.752,2.10419,,,
2,"E8",510,73980.9,145.06,1199120,2351.21,927.681,1.81898,,,
2,"E9",689,94651.3,137.375,1416720,2056.2,1150.61,1.66998,,,
2,"E10",427,56186.7,131.585,904889,2119.18,757.951,1.77506,,,
2,"E11",1208,177582,147.005,2788570,2308.42,2139.12,1.77079,,,
2,"E12",113,20662.4,182.853,430125,3806.42,215.554,1.90756,,,
3,"E1",1,81.3636,81.3636,895,895,1.30928,1.30928,,,
3,"E2",191,58692.3,307.289,1494080,7822.4,495.501,2.59425,,,
3,"E3",522,117616,225.317,2287750,4382.66,942.083,1.80476,,,
3,"E4",273,106868,391.458,2988490,10946.8,824.724,3.02097,,,
3,"E5",500,81784.1,163.568,1551780,3103.56,825.438,1.65088,,,
3,"E6",150,31915.9,212.773,628541,4190.27,302.681,2.01787,,,
3,"E7",95,24606.3,259.013,523826,5513.96,202.938,2.13619,,,
3,"E8",584,86951.5,148.889,1431250,2450.77,1080.15,1.84958,,,
3,"E9",594,84440.9,142.156,1296000,2181.82,1013.26,1.70582,,,
3,"E10",503,66160.3,131.531,1061500,2110.33,888.641,1.76668,,,
3,"E11",1175,173379,147.556,2761920,2350.57,2106.74,1.79297,,,
3,"E12",213,35140.7,164.98,639849,3003.99,364.217,1.70994,,,
