"T Id","Well Name","Cell Count","Cell Total Intensity","Cell Average Intensity","Cell Total Integrated Intensity","Cell Average Integrated Intensity","Total Area","Average Area","Concentration","Group","Compound"
1,"A9",204,11656.3,57.1385,186601,914.711,357.789,1.75387,,,
1,"B9",869,42663.5,49.095,563285,648.199,1283.45,1.47692,,,
1,"C9",1271,88315.2,69.4848,1794280,1411.71,2159.35,1.69894,,,
1,"D9",1414,86514.9,61.1845,1289160,911.713,2325.75,1.6448,,,
1,"E8",5154,575977,111.753,1.18753E+07,2304.09,10815.7,2.0985,,,
1,"E9",709,43427.2,61.2513,760525,1072.67,1280.23,1.80569,,,
1,"F8",2870,265733,92.5898,7016440,2444.75,7557.37,2.63323,,,
1,"F9",2278,140643,61.7398,2057840,903.352,3731.31,1.63798,,,
1,"G8",5385,602164,111.822,1.16312E+07,2159.92,10918.3,2.02754,,,
1,"G9",1659,95239.9,57.408,1466220,883.796,2709.96,1.63349,,,
1,"H8",2513,277724,110.515,6299540,2506.78,6022.07,2.39637,,,
1,"H9",101,4814.36,47.6669,64677,640.366,151.4,1.49901,,,
2,"A9",441,26373,59.8027,426624,967.401,775.21,1.75785,,,
2,"B9",544,31053.7,57.084,479444,881.331,910.184,1.67313,,,
2,"C9",272,28896.2,106.236,826427,3038.33,526.21,1.93459,,,
2,"D9",525,33674.3,64.1416,579837,1104.45,946.011,1.80193,,,
2,"E8",4085,402700,98.5803,1.06457E+07,2606.06,10621.8,2.60019,,,
2,"E9",246,14139,57.4754,243404,989.447,428.014,1.73989,,,
2,"F8",3204,303741,94.8005,7667030,2392.96,8145.48,2.54228,,,
2,"F9",778,47354.2,60.8665,709387,911.808,1285.47,1.65228,,,
2,"G8",4750,489808,103.117,1.10408E+07,2324.37,11090.2,2.33477,,,
2,"G9",436,25469.7,58.4167,436949,1002.18,744.263,1.70703,,,
2,"H8",2122,221986,104.612,5139760,2422.13,5185.8,2.44383,,,
2,"H9",86,3810.8,44.3117,48584,564.93,124.738,1.45044,,,
3,"A9",444,27595.5,62.152,454902,1024.55,801.871,1.80602,,,
3,"B9",463,26403.4,57.0268,408147,881.527,776.281,1.67663,,,
3,"C9",290,25907.9,89.3375,811063,2796.77,556.442,1.91877,,,
3,"D9",1579,95874.5,60.7185,1499900,949.906,2699.96,1.70992,,,
3,"E8",5294,597414,112.847,1.24098E+07,2344.13,11192.2,2.11412,,,
3,"E9",379,21632.5,57.0778,342878,904.691,620.358,1.63683,,,
3,"F8",3680,362026,98.3767,8341900,2266.82,8641.45,2.34822,,,
3,"F9",1058,64815.7,61.2625,959673,907.063,1744.79,1.64914,,,
3,"G8",5386,574659,106.695,1.19812E+07,2224.51,11706.1,2.17343,,,
3,"G9",1352,71941.4,53.2111,1069440,791.007,2159.35,1.59715,,,
3,"H8",2921,324474,111.083,7113550,2435.31,6791.33,2.325,,,
3,"H9",99,4543.24,45.8913,54198,547.455,136.403,1.3778,,,
4,"A9",408,25401.5,62.2585,429109,1051.74,745.573,1.82738,,,
4,"B9",678,37740,55.6638,547137,806.987,1080.99,1.59437,,,
4,"C9",1012,72305.2,71.4479,1332720,1316.91,1663.26,1.64353,,,
4,"D9",676,40698,60.2041,679307,1004.89,1190.73,1.76143,,,
4,"E8",4607,476126,103.348,1.14244E+07,2479.79,11092.8,2.40781,,,
4,"E9",819,48583.6,59.3206,749985,915.733,1346.89,1.64455,,,
4,"F8",3710,363059,97.8595,8426810,2271.38,8783.09,2.36741,,,
4,"F9",1677,102185,60.9332,1469350,876.18,2697.82,1.60872,,,
4,"G8",6748,812741,120.442,1.42298E+07,2108.74,12711.6,1.88376,,,
4,"G9",1236,65622.7,53.0928,961466,777.885,1955.94,1.58247,,,
4,"H8",2772,303025,109.317,6649500,2398.81,6473.53,2.33533,,,
4,"H9",56,2536.48,45.2943,31349,559.804,79.1516,1.41342,,,
5,"A9",521,32273.6,61.9455,523307,1004.43,913.874,1.75408,,,
5,"B9",625,34202,54.7231,492916,788.666,992.907,1.58865,,,
5,"C9",365,32070.7,87.8649,793938,2175.17,669.992,1.83559,,,
5,"D9",1342,80529.6,60.0071,1273960,949.297,2303.25,1.71628,,,
5,"E8",4230,418569,98.9526,1.09632E+07,2591.77,10974.9,2.59455,,,
5,"E9",985,58264,59.1512,895060,908.69,1605.17,1.62962,,,
5,"F8",4379,468298,106.942,9517370,2173.41,9201.35,2.10124,,,
5,"F9",1580,97483.4,61.6983,1404580,888.977,2544.64,1.61053,,,
5,"G8",5283,541300,102.461,1.20498E+07,2280.86,12165,2.30266,,,
5,"G9",1096,57568.2,52.5257,845453,771.399,1733.96,1.58208,,,
5,"H8",2832,304972,107.688,6742790,2380.93,6641.95,2.34532,,,
5,"H9",42,2009.68,47.8494,26044,620.095,62.3691,1.48498,,,
6,"A9",424,26739.2,63.0642,451113,1063.95,770.806,1.81794,,,
6,"B9",542,28930.3,53.3769,412377,760.843,851.148,1.57038,,,
6,"C9",1069,78205.2,73.1574,1358750,1271.05,1762.28,1.64854,,,
6,"D9",1037,62547.5,60.3158,995321,959.808,1781.92,1.71834,,,
6,"E8",4159,407304,97.9332,1.08155E+07,2600.51,10932.2,2.62857,,,
6,"E9",331,20395,61.6163,362291,1094.53,590.483,1.78394,,,
6,"F8",3964,393171,99.1855,8821500,2225.4,9081.25,2.29093,,,
6,"F9",2333,143246,61.4,2033580,871.661,3720.48,1.59472,,,
6,"G8",5552,585914,105.532,1.25306E+07,2256.96,12409.5,2.23515,,,
6,"G9",1146,59196.1,51.6545,860478,750.853,1802.28,1.57267,,,
6,"H8",2332,238938,102.46,5506230,2361.16,5672.61,2.43251,,,
6,"H9",40,1879.57,46.9894,24882,622.05,60.1076,1.50269,,,
7,"A9",693,42747.3,61.6844,690631,996.582,1217.03,1.75618,,,
7,"B9",622,32988.8,53.0367,452142,726.916,945.773,1.52053,,,
7,"C9",442,35575.7,80.4881,834190,1887.31,790.445,1.78834,,,
7,"D9",481,29652.2,61.647,504295,1048.43,864.36,1.79701,,,
7,"E8",4537,458366,101.028,1.15192E+07,2538.95,11261.4,2.48213,,,
7,"E9",930,55272.8,59.4332,849854,913.822,1527.8,1.6428,,,
7,"F8",2913,266523,91.4942,6978190,2395.53,7692.23,2.64066,,,
7,"F9",1808,111910,61.8969,1608440,889.626,2905.04,1.60677,,,
7,"G8",5086,505855,99.4603,1.18954E+07,2338.85,12345.5,2.42735,,,
7,"G9",558,29383.2,52.658,444144,795.957,893.045,1.60044,,,
7,"H8",2276,230980,101.485,5175820,2274.09,5406.59,2.37548,,,
7,"H9",49,2311.15,47.1663,30748,627.51,74.8667,1.52789,,,
8,"A9",787,47871.3,60.8276,770464,978.989,1374.14,1.74605,,,
8,"B9",2,209.756,104.878,3475,1737.5,3.92782,1.96391,,,
8,"C9",937,67601.8,72.1471,1200520,1281.24,1532.21,1.63523,,,
8,"D9",885,50725.5,57.317,799137,902.98,1496.14,1.69056,,,
8,"E8",4196,410378,97.8022,1.09865E+07,2618.32,11040.4,2.63117,,,
8,"E9",1822,104976,57.6156,1461700,802.251,2789.47,1.53099,,,
8,"F8",3458,322508,93.2642,7988040,2310.02,8629.07,2.49539,,,
8,"F9",1314,81807.4,62.2583,1183310,900.541,2122.93,1.61562,,,
8,"G8",5886,635037,107.889,1.30468E+07,2216.58,12740.9,2.16461,,,
8,"H8",2356,240704,102.166,5417200,2299.32,5615.12,2.38333,,,
8,"H9",63,2883.54,45.7705,38246,607.079,94.6249,1.50198,,,
8,"G9",,,,,,,,,,
9,"A9",617,38256.8,62.0045,625302,1013.46,1093.96,1.77303,,,
9,"B9",640,34087.5,53.2618,473741,740.22,986.122,1.54082,,,
9,"C9",1360,87912.6,64.6416,1425830,1048.4,2130.31,1.5664,,,
9,"D9",2871,155610,54.2008,2195310,764.65,4540.8,1.58161,,,
