"T Id","Well Name","Cell Count","Cell Total Intensity","Cell Average Intensity","Cell Total Integrated Intensity","Cell Average Integrated Intensity","Total Area","Average Area","Concentration","Group","Compound"
1,"F1",14,800.141,57.1529,17752,1268,30.4704,2.17646,,,
1,"F2",31,2080.84,67.1239,35753,1153.32,57.3701,1.85065,,,
1,"F3",19,1526.27,80.3298,49124,2585.47,63.2023,3.32644,,,
1,"F4",25,2478.42,99.1367,58993,2359.72,64.6306,2.58522,,,
1,"F5",19,1104.75,58.1445,20574,1082.84,39.1592,2.06101,,,
1,"F6",10,630.224,63.0224,16062,1606.2,27.6138,2.76138,,,
1,"F7",244,12041.1,49.3489,141690,580.697,321.963,1.31952,,,
1,"F8",32,2289.96,71.5612,40549,1267.16,60.9408,1.9044,,,
1,"F9",109,4934.2,45.2679,61963,568.468,156.637,1.43704,,,
1,"F10",22,1053.92,47.9053,13228,601.273,31.8987,1.44994,,,
1,"F11",13,685.092,52.6994,12828,986.769,24.4001,1.87693,,,
1,"F12",19,2253.98,118.631,54081,2846.37,53.2042,2.80022,,,
2,"F1",48,2513.1,52.3563,38815,808.646,79.1516,1.64899,,,
2,"F2",107,6768.01,63.2525,151597,1416.79,244.12,2.2815,,,
2,"F3",54,3303.04,61.1674,70659,1308.5,115.692,2.14245,,,
2,"F4",18,2021.23,112.29,53993,2999.61,55.7037,3.09465,,,
2,"F5",17,982.948,57.8205,15936,937.412,31.0655,1.82738,,,
2,"F6",10,626.805,62.6805,14839,1483.9,25.7094,2.57094,,,
2,"F7",264,11962.2,45.3114,157562,596.826,359.694,1.36248,,,
2,"F8",59,3608.95,61.1686,63561,1077.31,111.169,1.88423,,,
2,"F9",238,10677.9,44.865,135259,568.315,350.291,1.47181,,,
2,"F10",147,6727.21,45.7633,83700,569.388,207.58,1.41211,,,
2,"F11",20,949.093,47.4546,12980,649,29.6372,1.48186,,,
2,"F12",20,1951.12,97.5558,28965,1448.25,34.9934,1.74967,,,
3,"F1",52,2778.42,53.4311,45599,876.904,91.7683,1.76477,,,
3,"F2",167,10595.8,63.4478,222124,1330.08,344.815,2.06476,,,
3,"F3",16,1163.9,72.744,35026,2189.13,50.9427,3.18392,,,
3,"F4",12,1163.12,96.9265,49467,4122.25,52.371,4.36425,,,
3,"F5",22,1255.56,57.071,21334,969.727,40.5875,1.84489,,,
3,"F6",7,447.915,63.9879,8181,1168.71,14.7591,2.10844,,,
3,"F7",109,5598.12,51.3589,74183,680.578,148.424,1.36169,,,
3,"F8",60,3631.79,60.5299,59693,994.883,105.337,1.75562,,,
3,"F9",395,17799.4,45.0617,229733,581.603,592.506,1.50002,,,
3,"F10",31,1745.85,56.3177,28466,918.258,54.9896,1.77386,,,
