"T Id","Well Name","Cell Count","Cell Total Intensity","Cell Average Intensity","Cell Total Integrated Intensity","Cell Average Integrated Intensity","Total Area","Average Area","Concentration","Group","Compound"
1,"A3",9,220.856,24.5396,58557,6506.33,278.876,30.9862,,,
1,"B3",8,1232.67,154.084,1571280,196410,893.997,111.75,,,
1,"C3",1,25.8863,25.8863,14341,14341,65.9398,65.9398,,,
1,"D3",3,69.0992,23.0331,19669,6556.33,98.1956,32.7319,,,
1,"E2",19,392.556,20.6608,130614,6874.42,725.1,38.1632,,,
1,"E3",5,95.2238,19.0448,34352,6870.4,205.675,41.135,,,
1,"F2",18,453.166,25.1759,173611,9645.06,696.415,38.6897,,,
1,"F3",78,1910.05,24.4878,526755,6753.27,2486.43,31.8773,,,
1,"G2",153,3328.51,21.755,878598,5742.47,4697.8,30.7046,,,
1,"G3",28,865.9,30.925,256004,9143,940.178,33.5778,,,
1,"H2",22,534.67,24.3032,136305,6195.68,664.279,30.1945,,,
1,"H3",13,2749.72,211.517,3029450,233035,1240,95.3848,,,
2,"A3",14,330.144,23.5817,82059,5861.36,410.041,29.2887,,,
2,"B3",4,598.761,149.69,1596520,399130,866.859,216.715,,,
2,"C3",1,25.5606,25.5606,12448,12448,57.9652,57.9652,,,
2,"D3",2,49.053,24.5265,14241,7120.5,69.1535,34.5768,,,
2,"E2",14,287.402,20.5287,98014,7001,549.181,39.2272,,,
2,"E3",3,61.5335,20.5112,25345,8448.33,145.687,48.5622,,,
2,"F2",16,422.629,26.4143,157204,9825.25,612.265,38.2665,,,
2,"F3",101,2190.57,21.6888,594045,5881.63,3151.9,31.2069,,,
2,"G2",154,3379.28,21.9434,889304,5774.7,4704.34,30.5477,,,
2,"G3",25,781.41,31.2564,254948,10197.9,871.858,34.8743,,,
2,"H2",7,185.043,26.4348,43925,6275,199.843,28.549,,,
2,"H3",11,2243.46,203.951,2998240,272568,1218.34,110.758,,,
3,"A3",16,369.548,23.0968,90902,5681.38,462.412,28.9008,,,
3,"B3",4,592.343,148.086,1577710,394428,863.05,215.763,,,
3,"C3",2,43.4224,21.7112,15590,7795,80.5799,40.29,,,
3,"D3",2,49.9896,24.9948,14152,7076,67.4872,33.7436,,,
3,"E2",13,283.202,21.7848,91937,7072.08,491.216,37.7859,,,
3,"E3",6,114.497,19.0828,31886,5314.33,199.01,33.1683,,,
3,"F2",19,484.687,25.5098,180527,9501.42,713.079,37.5305,,,
3,"F3",92,2032.72,22.0948,557302,6057.63,2902.9,31.5533,,,
3,"G2",158,3404.71,21.5488,904821,5726.72,4865.62,30.7951,,,
3,"G3",27,935.298,34.6407,265423,9830.48,851.029,31.5196,,,
3,"H2",15,345.61,23.0407,81006,5400.4,418.492,27.8995,,,
3,"H3",11,2278.69,207.154,2871060,261006,1185.13,107.739,,,
4,"A3",14,342.012,24.4294,84964,6068.86,406.827,29.0591,,,
4,"B3",6,1167.31,194.552,1543470,257245,858.646,143.108,,,
4,"C3",1,26.3652,26.3652,12418,12418,56.0608,56.0608,,,
4,"D3",3,65.064,21.688,17485,5828.33,92.6014,30.8671,,,
4,"E2",11,239.301,21.7546,79298,7208.91,428.847,38.9861,,,
4,"E3",6,118.652,19.7753,31874,5312.33,188.179,31.3631,,,
4,"F2",18,459.477,25.5265,174262,9681.22,698.082,38.7823,,,
4,"F3",97,2150.73,22.1725,581381,5993.62,3019.07,31.1244,,,
4,"G2",147,3213.68,21.8618,849212,5776.95,4521.05,30.7554,,,
4,"G3",26,892.053,34.3097,290677,11179.9,904.352,34.7828,,,
4,"H2",9,240.312,26.7014,55825,6202.78,250.786,27.8651,,,
4,"H3",11,2217.99,201.635,2880690,261881,1182.87,107.534,,,
5,"A3",13,317.366,24.4128,81588,6276,393.378,30.2598,,,
5,"B3",4,586.864,146.716,1562140,390534,864.122,216.03,,,
5,"C3",2,44.0164,22.0082,18861,9430.5,95.5771,47.7885,,,
5,"D3",3,66.6189,22.2063,18272,6090.67,95.5771,31.859,,,
5,"E2",12,258.525,21.5438,82389,6865.75,444.439,37.0366,,,
5,"E3",5,95.9245,19.1849,34763,6952.6,207.818,41.5635,,,
5,"F2",17,490.184,28.8344,163875,9639.71,626.548,36.8557,,,
5,"F3",83,1968.85,23.7211,537129,6471.43,2616.76,31.5273,,,
5,"G2",136,3025.94,22.2496,818885,6021.21,4270.38,31.3998,,,
5,"G3",26,775.063,29.8101,252506,9711.77,884.832,34.032,,,
5,"H2",17,405.686,23.8639,96953,5703.12,483.361,28.433,,,
5,"H3",12,2600.43,216.703,2816240,234687,1182.51,98.5428,,,
6,"A3",16,420.924,26.3078,103924,6495.25,469.316,29.3322,,,
6,"B3",4,583.591,145.898,1558180,389546,869.121,217.28,,,
6,"C3",2,44.3897,22.1949,18325,9162.5,92.1254,46.0627,,,
6,"D3",3,67.1009,22.367,18730,6243.33,97.0054,32.3351,,,
6,"E2",13,282.561,21.7354,92000,7076.92,492.883,37.914,,,
6,"E3",5,99.8486,19.9697,33555,6711,192.106,38.4213,,,
6,"F2",22,494.761,22.4892,206169,9371.32,855.433,38.8833,,,
6,"F3",85,2052.79,24.1505,554912,6528.38,2657.83,31.2686,,,
6,"G2",136,3146.09,23.133,840591,6180.82,4203.96,30.9115,,,
6,"G3",34,1191.14,35.0336,351891,10349.7,1092.29,32.1262,,,
6,"H2",16,416.192,26.012,95229,5951.81,436.108,27.2567,,,
6,"H3",13,3010.05,231.542,2945730,226594,1239.65,95.3573,,,
7,"A3",27,768.273,28.4545,230118,8522.89,949.701,35.1741,,,
7,"B3",4,585.854,146.463,1554060,388516,861.622,215.405,,,
7,"C3",2,46.5357,23.2679,18505,9252.5,88.7926,44.3963,,,
7,"D3",3,71.1574,23.7191,18995,6331.67,92.9585,30.9862,,,
7,"E2",16,335.583,20.9739,109073,6817.06,597.029,37.3143,,,
7,"E3",4,83.7428,20.9357,32243,8060.75,174.729,43.6822,,,
7,"F2",10,307.489,30.7489,133828,13382.8,429.561,42.9561,,,
7,"F3",96,2237.23,23.3045,600514,6255.35,2975.51,30.9949,,,
7,"G2",96,2271.66,23.6631,629292,6555.13,3045.25,31.7214,,,
7,"G3",31,1129.26,36.4276,323967,10450.5,1001.83,32.3172,,,
7,"H2",34,916.071,26.9433,221185,6505.44,980.171,28.8286,,,
7,"H3",14,2294.18,163.87,2901780,207270,1275.23,91.0881,,,
8,"A3",46,1349.82,29.344,396769,8625.41,1557.8,33.8652,,,
8,"B3",6,1154,192.333,1533940,255656,865.074,144.179,,,
8,"C3",2,46.9177,23.4588,18864,9432,90.8161,45.408,,,
8,"D3",3,70.7912,23.5971,20315,6771.67,100.576,33.5254,,,
8,"E2",13,289.956,22.3043,99763,7674.08,517.64,39.8184,,,
8,"E3",4,86.1233,21.5308,35406,8851.5,188.059,47.0149,,,
8,"F2",21,522.358,24.8742,175830,8372.86,762.593,36.314,,,
8,"F3",87,2123.63,24.4096,579805,6664.43,2745.31,31.5553,,,
8,"G2",155,3583.89,23.1219,940901,6070.33,4717.08,30.4328,,,
8,"G3",30,1123.99,37.4664,354639,11821.3,1037.78,34.5926,,,
8,"H2",147,4229.02,28.7689,1202850,8182.65,4915.14,33.4363,,,
8,"H3",22,2902.09,131.913,2959080,134504,1555.18,70.69,,,
9,"A3",39,1158.64,29.7087,336876,8637.85,1330.34,34.1113,,,
9,"B3",7,1174.66,167.808,1534210,219172,878.047,125.435,,,
9,"C3",2,47.9481,23.974,19334,9667,90.8161,45.408,,,
9,"D3",3,74.836,24.9453,21348,7116,100.695,33.565,,,
9,"E2",21,448.562,21.3601,135419,6448.52,733.075,34.9083,,,
9,"E3",5,117.581,23.5162,34905,6981,173.896,34.7791,,,
9,"F2",19,491.926,25.8908,186818,9832.53,720.577,37.9251,,,
9,"F3",86,2191.45,25.4819,597084,6942.84,2719.84,31.626,,,
9,"G2",153,3608.9,23.5876,962201,6288.9,4736.72,30.9589,,,
9,"G3",34,1177.61,34.6355,368366,10834.3,1138.95,33.4985,,,
