"T Id","Well Name","Cell Count","Cell Total Intensity","Cell Average Intensity","Cell Total Integrated Intensity","Cell Average Integrated Intensity","Total Area","Average Area","Concentration","Group","Compound"
1,"C1",21,540.202,25.7239,133704,6366.86,621.549,29.5975,,,
1,"C2",30,776.543,25.8848,238646,7954.87,1066.34,35.5448,,,
1,"C3",35,1536.5,43.9,771786,22051,1632.67,46.6476,,,
1,"C4",19,410.389,21.5994,131110,6900.53,684.751,36.0395,,,
1,"C5",19,483.506,25.4477,206195,10852.4,897.925,47.2592,,,
1,"C6",1,42.7136,42.7136,9098,9098,25.3523,25.3523,,,
1,"C7",12,294.456,24.538,103787,8648.92,473.005,39.4171,,,
1,"C8",8,172.467,21.5583,54711,6838.88,298.872,37.359,,,
1,"C9",6,248.549,41.4248,394427,65737.8,569.654,94.9423,,,
1,"C10",7,173.429,24.7756,52914,7559.14,271.139,38.7341,,,
1,"C11",16,368.214,23.0134,131846,8240.38,653.209,40.8256,,,
1,"C12",10,218.397,21.8397,68980,6898,346.601,34.6601,,,
2,"C1",28,775.945,27.7123,192202,6864.36,825.557,29.4842,,,
2,"C2",34,809.717,23.8152,257820,7582.94,1229.53,36.1626,,,
2,"C3",37,1680.98,45.4318,825957,22323.2,1699.8,45.9404,,,
2,"C4",18,383.535,21.3075,124234,6901.89,650.948,36.1638,,,
2,"C5",18,465.204,25.8447,193968,10776,827.819,45.9899,,,
2,"C6",2,65.6734,32.8367,14586,7293,52.252,26.126,,,
2,"C7",12,298.028,24.8357,104368,8697.33,471.339,39.2782,,,
2,"C8",8,179.007,22.3758,56531,7066.38,298.158,37.2697,,,
2,"C9",7,359.284,51.3262,381914,54559.1,549.419,78.4885,,,
2,"C10",5,109.452,21.8904,37097,7419.4,201.985,40.3971,,,
2,"C11",15,332.847,22.1898,114686,7645.73,594.411,39.6274,,,
2,"C12",11,239.502,21.7729,72502,6591.09,364.931,33.1755,,,
3,"C1",27,632.503,23.4261,163047,6038.78,828.652,30.6908,,,
3,"C2",33,832.036,25.2132,264053,8001.61,1206.08,36.5479,,,
3,"C3",39,1645.73,42.1981,847344,21726.8,1858.69,47.6588,,,
3,"C4",15,314.675,20.9783,109681,7312.07,576.2,38.4133,,,
3,"C5",16,416.105,26.0065,194982,12186.4,826.034,51.6271,,,
3,"C6",3,109.524,36.5079,22650,7550,74.5097,24.8365,,,
3,"C7",12,312.152,26.0127,105208,8767.33,459.675,38.3062,,,
3,"C8",8,172.907,21.6133,55551,6943.88,303.395,37.9243,,,
3,"C9",8,427.407,53.4259,352666,44083.3,529.066,66.1333,,,
3,"C10",6,150.879,25.1464,46057,7676.17,230.789,38.4649,,,
3,"C11",15,333.17,22.2113,112440,7496,575.605,38.3737,,,
3,"C12",11,238.711,21.701,76197,6927,386.117,35.1016,,,
4,"C1",26,612.222,23.547,157870,6071.92,794.73,30.5665,,,
