"T Id","Well Name","Cell Count","Cell Total Intensity","Cell Average Intensity","Cell Total Integrated Intensity","Cell Average Integrated Intensity","Total Area","Average Area","Concentration","Group","Compound"
1,"F1",2,155.923,77.9615,5915,2957.5,7.26053,3.63026,,,
1,"F2",24,1499.06,62.4608,28088,1170.33,50.9427,2.12261,,,
1,"F3",183,13345.4,72.9255,398970,2180.16,408.732,2.23351,,,
1,"F4",97,6957.18,71.7235,144431,1488.98,201.271,2.07496,,,
1,"F5",24,1448.33,60.3472,28283,1178.46,51.7759,2.15733,,,
1,"F6",38,1951.33,51.3507,37150,977.632,72.0101,1.895,,,
1,"F7",113,6560.91,58.0611,87505,774.381,159.851,1.41461,,,
1,"F8",203,11316.6,55.7468,194085,956.084,362.431,1.78537,,,
1,"F9",386,20159.8,52.2276,281724,729.855,617.026,1.59851,,,
1,"F10",53,2379.01,44.887,29168,550.34,74.1526,1.39911,,,
1,"F11",154,7804.72,50.68,107885,700.552,237.098,1.5396,,,
1,"F12",50,3444.95,68.899,63388,1267.76,91.7683,1.83537,,,
2,"F1",7,487.059,69.5798,8905,1272.14,13.5689,1.93841,,,
2,"F2",61,4030.82,66.0791,84882,1391.51,136.879,2.24391,,,
2,"F3",228,15441.1,67.7242,374209,1641.27,439.44,1.92737,,,
2,"F4",58,4534.19,78.1756,99664,1718.34,130.57,2.25121,,,
2,"F5",19,1111.2,58.4843,17772,935.368,34.6363,1.82296,,,
2,"F6",41,2128.3,51.9098,36900,900,73.4384,1.79118,,,
2,"F7",28,1682.48,60.0887,38160,1362.86,54.1564,1.93416,,,
2,"F8",82,4818.86,58.7665,75946,926.171,149.971,1.82892,,,
2,"F9",358,18557.7,51.8372,264973,740.148,586.317,1.63776,,,
2,"F10",141,5842.34,41.435,64552,457.816,179.728,1.27466,,,
2,"F11",35,1785.39,51.0113,23950,684.286,52.6091,1.50312,,,
2,"F12",91,4549.16,49.9908,57740,634.505,124.619,1.36944,,,
3,"F1",9,558.168,62.0187,9311,1034.56,15.2352,1.6928,,,
3,"F2",91,5748.88,63.1745,122001,1340.67,203.057,2.23139,,,
3,"F3",118,8681.3,73.5703,237703,2014.43,255.428,2.16464,,,
3,"F4",76,6188.29,81.4249,133923,1762.14,174.134,2.29123,,,
3,"F5",19,1081.59,56.9257,16510,868.947,32.4938,1.7102,,,
3,"F6",20,1187.96,59.3979,24830,1241.5,44.3963,2.21982,,,
3,"F7",23,1463.16,63.6155,36555,1589.35,49.0383,2.1321,,,
3,"F8",52,2920.83,56.1698,44869,862.865,91.0541,1.75104,,,
3,"F9",323,16540.9,51.2102,219779,680.43,488.479,1.51232,,,
3,"F10",49,2158.07,44.0422,25572,521.878,65.4638,1.33599,,,
3,"F11",113,5157.24,45.6393,62384,552.071,155.923,1.37985,,,
3,"F12",21,1347.13,64.149,16237,773.19,29.0421,1.38296,,,
4,"F1",6,432.91,72.1517,8211,1368.5,12.1405,2.02343,,,
4,"F2",63,4145.95,65.8087,95547,1516.62,151.876,2.41073,,,
4,"F3",84,6268.31,74.6228,190280,2265.24,200.557,2.38758,,,
4,"F4",68,5774.47,84.9186,117538,1728.5,151.638,2.22997,,,
4,"F5",20,1118.11,55.9056,19830,991.5,38.5641,1.92821,,,
4,"F6",19,1135.14,59.744,21826,1148.74,39.5163,2.07981,,,
4,"F7",21,1724.27,82.1081,40130,1910.95,46.0627,2.19346,,,
