"T Id","Well Name","Cell Count","Cell Total Intensity","Cell Average Intensity","Cell Total Integrated Intensity","Cell Average Integrated Intensity","Total Area","Average Area","Concentration","Group","Compound"
1,"G1",31,1222.94,39.4496,16235,523.71,47.61,1.53581,,,
1,"G2",32,1254.62,39.2069,25066,783.313,69.5106,2.17221,,,
1,"G3",15,553.319,36.8879,11353,756.867,32.3748,2.15832,,,
1,"G4",15,603.433,40.2289,10179,678.6,28.328,1.88853,,,
1,"G5",112,5022.52,44.844,86672,773.857,206.27,1.8417,,,
1,"G6",7,214.459,30.637,2724,389.143,10.4742,1.49631,,,
1,"G7",9,340.92,37.88,4012,445.778,12.2596,1.36217,,,
1,"G8",34,1233.01,36.265,21512,632.706,69.1535,2.03393,,,
1,"G9",63,2249.59,35.7079,41980,666.349,131.404,2.08577,,,
1,"G10",5,184.994,36.9989,3739,747.8,9.9981,1.99962,,,
1,"G11",882,24090.9,27.3139,292620,331.769,1254.88,1.42277,,,
1,"G12",35,912.14,26.0612,10178,290.8,46.0627,1.31608,,,
2,"G1",36,1349.79,37.4942,17753,493.139,55.5847,1.54402,,,
2,"G2",32,1300.55,40.6423,25221,788.156,69.7486,2.17965,,,
2,"G3",10,391.555,39.1555,8977,897.7,25.9475,2.59474,,,
2,"G4",26,1125.76,43.2985,20718,796.846,55.1086,2.11956,,,
2,"G5",37,1983.07,53.5965,37475,1012.84,77.7233,2.10063,,,
2,"G6",5,144.448,28.8897,1884,376.8,7.6176,1.52352,,,
2,"G7",10,364.197,36.4197,5168,516.8,16.0684,1.60684,,,
2,"G8",39,1411.68,36.1969,25189,645.872,81.4131,2.08752,,,
2,"G9",59,2027.33,34.3616,35276,597.898,114.026,1.93264,,,
2,"G10",4,152.565,38.1411,3897,974.25,10.3552,2.58879,,,
2,"G11",161,4395.15,27.2991,49837,309.547,215.911,1.34106,,,
2,"G12",20,520.557,26.0278,5549,277.45,25.2333,1.26166,,,
3,"G1",28,973.806,34.7788,11933,426.179,40.1114,1.43255,,,
3,"G2",32,1327.17,41.474,25910,809.688,71.0579,2.22056,,,
3,"G3",18,675.751,37.5417,11736,652,34.9934,1.94407,,,
3,"G4",23,983.25,42.75,19045,828.043,51.2998,2.23043,,,
3,"G5",107,4860.44,45.4247,80685,754.065,192.106,1.79539,,,
3,"G6",4,113.536,28.384,1513,378.25,6.30832,1.57708,,,
3,"G7",34,1008.34,29.6571,13603,400.088,49.9905,1.47031,,,
3,"G8",36,1280.54,35.5706,20226,561.833,66.416,1.84489,,,
3,"G9",53,1897.79,35.8073,32537,613.906,100.457,1.89542,,,
3,"G10",2,88.7361,44.3681,1884,942,4.99905,2.49953,,,
3,"G11",596,16324,27.3893,196472,329.651,842.221,1.41312,,,
3,"G12",30,768.612,25.6204,8375,279.167,38.6831,1.28944,,,
4,"G1",16,531.718,33.2324,6431,401.938,22.3767,1.39854,,,
4,"G2",41,1618.47,39.4749,33800,824.39,94.1488,2.29631,,,
4,"G3",21,757.812,36.0863,13082,622.952,39.3973,1.87606,,,
4,"G4",22,984.487,44.7494,20693,940.591,53.7993,2.44542,,,
4,"G5",97,4604.99,47.4741,80665,831.598,182.822,1.88477,,,
4,"G6",4,114.078,28.5194,1336,334,5.47515,1.36879,,,
4,"G7",5,234.003,46.8005,3585,717,9.16492,1.83299,,,
4,"G8",36,1313.16,36.4766,20231,561.972,64.6306,1.79529,,,
4,"G9",66,2468.2,37.397,41587,630.106,124.738,1.88997,,,
4,"G10",3,129,43,2841,947,7.26053,2.42018,,,
4,"G11",221,6002.67,27.1614,70245,317.851,303.276,1.37229,,,
