"T Id","Well Name","Cell Count","Cell Total Intensity","Cell Average Intensity","Cell Total Integrated Intensity","Cell Average Integrated Intensity","Total Area","Average Area","Concentration","Group","Compound"
1,"E1",14,2366.9,169.064,46348,3310.57,25.9475,1.85339,,,
1,"E2",80,13469.4,168.367,277706,3471.32,174.729,2.18411,,,
1,"E3",75,12851.6,171.355,266233,3549.77,162.945,2.1726,,,
1,"E4",17,3579.73,210.572,70974,4174.94,38.6831,2.27548,,,
1,"E5",114,20437.8,179.279,767439,6731.92,283.28,2.48491,,,
1,"E6",125,19474.9,155.799,350359,2802.87,254.356,2.03485,,,
1,"E7",8,1456.61,182.076,25815,3226.88,15.9494,1.99367,,,
1,"E8",172,24123,140.25,374560,2177.67,305.418,1.77569,,,
1,"E9",269,35783.2,133.023,516127,1918.69,441.464,1.64113,,,
1,"E10",124,16252.3,131.067,268814,2167.85,230.313,1.85737,,,
1,"E11",856,125023,146.055,2092140,2444.09,1624.1,1.89731,,,
1,"E12",108,13691.1,126.77,181665,1682.08,159.493,1.47679,,,
2,"E1",63,10584.2,168.003,179605,2850.87,104.98,1.66635,,,
2,"E2",389,63152.2,162.345,1045100,2686.62,677.609,1.74193,,,
2,"E3",524,85519.5,163.205,1300330,2481.55,857.099,1.63569,,,
2,"E4",66,12180,184.545,273146,4138.58,151.876,2.30115,,,
2,"E5",195,31611,162.108,911464,4674.17,404.804,2.07592,,,
2,"E6",168,28181.9,167.749,505820,3010.83,341.364,2.03193,,,
2,"E7",21,4290.12,204.291,78579,3741.86,43.4441,2.06877,,,
2,"E8",626,101481,162.109,1627070,2599.16,1147.04,1.83234,,,
2,"E9",288,40855.4,141.859,632008,2194.47,502.524,1.74487,,,
2,"E10",337,47269.9,140.267,776232,2303.36,619.287,1.83765,,,
2,"E11",1053,155284,147.468,2536150,2408.5,1950.11,1.85195,,,
2,"E12",82,12117,147.769,175692,2142.59,131.642,1.60539,,,
3,"E1",74,16652.8,225.037,313630,4238.24,143.068,1.93335,,,
3,"E2",170,31982.1,188.13,658949,3876.17,377.547,2.22087,,,
3,"E3",293,52796,180.191,987083,3368.88,569.773,1.94462,,,
3,"E4",59,11076.5,187.736,261580,4433.56,145.806,2.47128,,,
3,"E5",186,31519.7,169.461,907250,4877.69,396.234,2.13029,,,
3,"E6",193,33690.2,174.561,584191,3026.9,375.643,1.94634,,,
3,"E7",32,6878.39,214.95,118671,3708.47,61.893,1.93416,,,
3,"E8",562,91616.1,163.018,1474190,2623.12,1042.78,1.85548,,,
3,"E9",366,53322.1,145.689,812166,2219.03,637.141,1.74082,,,
3,"E10",341,48239.4,141.465,795771,2333.64,626.31,1.83668,,,
3,"E11",1875,318110,169.658,4963290,2647.09,3340.32,1.7815,,,
3,"E12",73,11107.8,152.162,167517,2294.75,120.572,1.65168,,,
4,"E1",80,21074.7,263.434,406577,5082.21,167.111,2.08889,,,
4,"E2",234,44049.3,188.245,815717,3485.97,466.935,1.99545,,,
4,"E3",662,114409,172.823,1752740,2647.65,1085.63,1.63992,,,
4,"E4",55,10253.2,186.422,213596,3883.56,122.834,2.23334,,,
4,"E5",128,24629.9,192.421,812342,6346.42,317.083,2.47721,,,
4,"E6",139,25461.2,183.174,466922,3359.15,284.946,2.04997,,,
4,"E7",32,6435.68,201.115,113826,3557.06,63.0833,1.97135,,,
4,"E8",363,55268.4,152.254,925499,2549.58,685.822,1.88932,,,
4,"E9",243,36108.7,148.596,570538,2347.89,437.298,1.79958,,,
4,"E10",341,48928.3,143.485,811415,2379.52,634.641,1.86112,,,
4,"E11",828,119818,144.708,1944580,2348.52,1529.47,1.84719,,,
4,"E12",71,10613.6,149.488,155110,2184.65,114.74,1.61606,,,
5,"E1",94,23235,247.18,457746,4869.64,197.343,2.0994,,,
5,"E2",315,58087.6,184.405,1028990,3266.64,598.339,1.89949,,,
5,"E3",339,63439.1,187.136,1160320,3422.78,656.423,1.93635,,,
5,"E4",47,8467.13,180.152,172719,3674.87,102.838,2.18803,,,
5,"E5",156,28755.1,184.327,872978,5596.01,364.336,2.33548,,,
5,"E6",112,21097.3,188.369,396555,3540.67,234.003,2.08931,,,
5,"E7",42,8293.3,197.459,131920,3140.95,74.3906,1.77121,,,
5,"E8",727,121141,166.632,1965580,2703.69,1343.44,1.84792,,,
5,"E9",491,72237.8,147.124,1065410,2169.88,826.391,1.68308,,,
5,"E10",168,25160.8,149.767,431426,2568.01,320.296,1.90653,,,
5,"E11",860,123415,143.505,1992270,2316.59,1576.61,1.83326,,,
5,"E12",72,10788.5,149.84,156778,2177.47,116.883,1.62337,,,
6,"E1",99,24660.7,249.097,467083,4718.01,202.104,2.04146,,,
6,"E2",494,84423.4,170.898,1403890,2841.87,874.001,1.76923,,,
6,"E3",482,86683.5,179.841,1473310,3056.65,866.978,1.79871,,,
6,"E4",51,9427.18,184.847,176091,3452.76,106.408,2.08644,,,
6,"E5",572,87130.7,152.326,1558950,2725.44,923.277,1.61412,,,
6,"E6",141,25762.2,182.711,472165,3348.69,288.16,2.04368,,,
6,"E7",49,9797.34,199.946,161193,3289.65,91.1731,1.86068,,,
6,"E8",331,50404.3,152.279,848795,2564.34,627.857,1.89685,,,
6,"E9",372,54950.3,147.716,829402,2229.58,643.092,1.72874,,,
6,"E10",263,37981.4,144.416,633973,2410.54,489.907,1.86276,,,
6,"E11",962,138324,143.788,2165970,2251.52,1720.27,1.78822,,,
6,"E12",88,12655.1,143.808,178364,2026.86,137.355,1.56085,,,
7,"E1",103,24831.9,241.087,465472,4519.15,208.77,2.02689,,,
7,"E2",303,56355.1,185.99,1015090,3350.13,585.484,1.93229,,,
7,"E3",370,68561.2,185.301,1231200,3327.56,696.296,1.88188,,,
7,"E4",55,9863.58,179.338,197563,3592.05,121.525,2.20954,,,
7,"E5",257,43985.6,171.15,1038570,4041.12,495.62,1.92848,,,
7,"E6",135,25240.9,186.97,447466,3314.56,267.449,1.98111,,,
7,"E7",53,11014.1,207.813,181433,3423.26,98.5527,1.85948,,,
7,"E8",487,75567.4,155.169,1226580,2518.65,893.164,1.83401,,,
7,"E9",419,62405.5,148.939,920134,2196.02,710.579,1.69589,,,
7,"E10",138,20877.6,151.287,355766,2578.01,261.26,1.89319,,,
7,"E11",855,120415,140.837,1883050,2202.4,1524.12,1.78259,,,
7,"E12",125,17153.8,137.231,230094,1840.75,188.536,1.50828,,,
8,"E1",104,24894.1,239.366,478268,4598.73,212.222,2.04059,,,
8,"E2",626,104316,166.64,1644690,2627.3,1053.61,1.68308,,,
8,"E3",486,87443.9,179.926,1449670,2982.86,852.338,1.75378,,,
8,"E4",54,9522.07,176.335,189659,3512.2,117.121,2.1689,,,
8,"E5",136,26340.8,193.682,820170,6030.66,339.34,2.49515,,,
8,"E6",115,21291.6,185.144,380145,3305.61,232.694,2.02343,,,
8,"E7",52,10251.7,197.148,172931,3325.6,98.6717,1.89753,,,
8,"E8",404,61130.8,151.314,985921,2440.4,739.978,1.83163,,,
8,"E9",557,80437.9,144.413,1177950,2114.8,929.585,1.66891,,,
8,"E10",287,41072.6,143.11,677338,2360.06,528.233,1.84053,,,
8,"E11",789,109859,139.238,1722650,2183.34,1409.02,1.78583,,,
8,"E12",132,18127.7,137.331,249334,1888.89,205.08,1.55364,,,
9,"E1",140,27936.4,199.546,508301,3630.72,262.093,1.87209,,,
9,"E2",403,72245.5,179.269,1214560,3013.79,724.267,1.79719,,,
9,"E3",432,79423.5,183.851,1351810,3129.19,770.925,1.78455,,,
9,"E4",52,8803.4,169.296,167791,3226.75,109.027,2.09667,,,
9,"E5",605,91627.1,151.45,1573240,2600.4,957.199,1.58215,,,
9,"E6",204,36399.3,178.428,634179,3108.72,400.281,1.96216,,,
9,"E7",50,9084.78,181.696,150927,3018.54,95.4581,1.90916,,,
9,"E8",407,61486.3,151.072,986197,2423.09,739.026,1.81579,,,
9,"E9",196,29097.2,148.455,440707,2248.51,340.769,1.73862,,,
9,"E10",280,39792,142.114,647303,2311.8,508.475,1.81598,,,
9,"E11",1446,213314,147.52,3210970,2220.58,2502.26,1.73047,,,
9,"E12",153,21093.8,137.868,277226,1811.93,226.148,1.47809,,,
10,"E1",107,25242.5,235.911,483766,4521.18,222.815,2.08238,,,
10,"E2",297,55543,187.014,1010250,3401.52,587.031,1.97654,,,
10,"E3",553,96585.5,174.657,1548220,2799.68,937.917,1.69605,,,
10,"E4",53,8914.94,168.206,172794,3260.26,113.431,2.1402,,,
10,"E5",234,39982,170.863,979262,4184.88,472.41,2.01885,,,
10,"E6",155,28135.6,181.52,490563,3164.92,307.68,1.98503,,,
10,"E7",56,9745.56,174.028,163412,2918.07,103.433,1.84701,,,
10,"E8",828,136233,164.532,2162390,2611.58,1491.86,1.80176,,,
10,"E9",231,33849.1,146.533,527800,2284.85,412.541,1.78589,,,
10,"E10",769,112109,145.786,1787630,2324.62,1383.9,1.79961,,,
10,"E11",1481,217974,147.18,3246340,2191.99,2541.54,1.7161,,,
10,"E12",108,15355.2,142.178,215666,1996.91,169.492,1.56937,,,
11,"E1",129,27150.7,210.471,508248,3939.91,251.857,1.95238,,,
11,"E2",369,66164.4,179.307,1166060,3160.06,697.01,1.88892,,,
11,"E3",329,63051.6,191.646,1141150,3468.55,634.284,1.92792,,,
