"T Id","Well Name","Cell Count","Cell Total Intensity","Cell Average Intensity","Cell Total Integrated Intensity","Cell Average Integrated Intensity","Total Area","Average Area","Concentration","Group","Compound"
1,"A7",393,59707,151.926,1038080,2641.43,726.052,1.84746,,,
1,"A8",978,141966,145.16,2338530,2391.13,1716.1,1.75471,,,
1,"B7",1748,269562,154.211,4406110,2520.66,3169.75,1.81336,,,
1,"B8",2965,530113,178.79,9356280,3155.58,5544.07,1.86984,,,
1,"C7",2572,400557,155.738,6912040,2687.42,4778.14,1.85775,,,
1,"C8",961,164407,171.079,3516550,3659.26,2081.63,2.16611,,,
1,"D7",1231,180205,146.389,3010140,2445.28,2241.6,1.82096,,,
1,"D8",2135,368309,172.51,5928860,2776.98,3755.83,1.75917,,,
1,"E7",1293,180640,139.706,2998360,2318.91,2385.5,1.84493,,,
1,"F7",743,106004,142.67,1862170,2506.28,1431.28,1.92635,,,
1,"G7",1553,225705,145.335,3832940,2468.09,2876.72,1.85236,,,
1,"H7",5,1004.54,200.908,14153,2830.6,7.85565,1.57113,,,
2,"A7",344,53354.7,155.101,935708,2720.08,645.83,1.87741,,,
2,"A8",1243,177655,142.925,2835030,2280.79,2130.19,1.71375,,,
2,"B7",894,131965,147.612,2362740,2642.88,1765.97,1.97536,,,
2,"B8",1781,304764,171.12,6294990,3534.52,3758.69,2.11044,,,
2,"C7",3164,503532,159.144,8301520,2623.74,5676.66,1.79414,,,
2,"C8",837,145527,173.867,3198180,3821,1857.03,2.21867,,,
2,"D7",1391,206555,148.494,3412750,2453.45,2516.9,1.80942,,,
2,"D8",987,160073,162.181,3029970,3069.88,1986.65,2.01281,,,
2,"E7",1328,184778,139.14,3020950,2274.81,2418.23,1.82096,,,
2,"F7",1748,248267,142.029,3961580,2266.35,3105.96,1.77686,,,
2,"G7",1180,170936,144.861,3017330,2557.06,2253.26,1.90954,,,
2,"H7",21,3482.61,165.839,48476,2308.38,33.089,1.57566,,,
3,"A7",369,57803,156.648,1009460,2735.67,694.511,1.88214,,,
3,"A8",1070,153637,143.586,2453700,2293.17,1840.72,1.7203,,,
3,"B7",1078,159329,147.8,2770880,2570.39,2068.18,1.91853,,,
3,"B8",2777,487478,175.541,8819610,3175.95,5271.74,1.89836,,,
3,"C7",2831,442577,156.332,7418570,2620.48,5134.86,1.8138,,,
3,"C8",797,139475,175,3108050,3899.69,1808.58,2.26924,,,
3,"D7",1556,232589,149.479,3796480,2439.89,2779.83,1.78652,,,
3,"D8",1544,262041,169.716,4453210,2884.21,2847.2,1.84404,,,
3,"E7",1756,241078,137.288,3850460,2192.75,3134.52,1.78504,,,
3,"F7",2987,435254,145.716,6692750,2240.63,5130.45,1.71759,,,
3,"G7",1170,170532,145.754,3024350,2584.92,2244.81,1.91864,,,
3,"H7",28,4566.7,163.096,65715,2346.96,45.9436,1.64084,,,
4,"A7",635,95029.1,149.652,1545210,2433.41,1126.81,1.7745,,,
4,"A8",894,129061,144.364,2112080,2362.51,1551.61,1.73558,,,
4,"B7",1668,254002,152.279,4196950,2516.16,3051.8,1.82962,,,
4,"B8",2006,347095,173.029,6776510,3378.12,4082.2,2.035,,,
4,"C7",2380,363948,152.919,6185280,2598.86,4381.91,1.84114,,,
4,"C8",703,123903,176.249,2814350,4003.34,1604.7,2.28264,,,
4,"D7",1244,184801,148.554,3118060,2506.48,2283.97,1.83599,,,
4,"D8",1275,212568,166.72,3728950,2924.67,2425.37,1.90225,,,
4,"E7",1871,255211,136.403,4029710,2153.77,3309.73,1.76896,,,
4,"F7",2767,399646,144.433,6156430,2224.95,4772.66,1.72485,,,
4,"G7",3196,504974,158.002,7743550,2422.89,5464.44,1.70977,,,
4,"H7",25,4151.59,166.064,61813,2472.52,42.2539,1.69016,,,
5,"A7",977,144363,147.761,2250510,2303.49,1689.68,1.72946,,,
5,"A8",458,67985.7,148.44,1182620,2582.13,812.346,1.77368,,,
5,"B7",1736,265239,152.787,4337870,2498.77,3144.05,1.81109,,,
5,"B8",3208,577682,180.075,9899950,3086.02,5880.19,1.83298,,,
5,"C7",2616,403135,154.104,6793280,2596.82,4777.43,1.82623,,,
5,"C8",1338,232044,173.426,4443530,3321.02,2668.9,1.99469,,,
5,"D7",1566,234466,149.723,3811040,2433.61,2788.4,1.78059,,,
5,"D8",1858,326543,175.75,5285450,2844.7,3294.97,1.7734,,,
5,"E7",1007,135626,134.683,2180610,2165.45,1803.47,1.79093,,,
5,"F7",2094,296217,141.46,4664640,2227.62,3667.76,1.75155,,,
5,"G7",2213,329846,149.049,5300900,2395.34,3928.54,1.77521,,,
5,"H7",23,3991.08,173.525,58910,2561.3,39.3973,1.71293,,,
6,"A7",696,102765,147.65,1663540,2390.14,1232.86,1.77135,,,
6,"A8",1264,176504,139.64,2735630,2164.26,2133.4,1.68782,,,
6,"B7",1876,290222,154.702,4703030,2506.94,3375.79,1.79946,,,
6,"B8",3695,667567,180.668,1.10244E+07,2983.6,6573.39,1.779,,,
6,"C7",2598,394364,151.795,6650930,2560.02,4736.6,1.82317,,,
6,"C8",965,164102,170.054,3480700,3606.94,2087.34,2.16305,,,
6,"D7",638,95626.6,149.885,1749330,2741.9,1270.59,1.99152,,,
6,"D8",761,124710,163.876,2422070,3182.75,1586.13,2.08427,,,
6,"E7",588,79723.9,135.585,1268760,2157.76,1037.54,1.76453,,,
6,"F7",444,65450.8,147.412,1143150,2574.66,863.764,1.94542,,,
6,"G7",1117,160621,143.797,2872460,2571.58,2155.66,1.92987,,,
6,"H7",26,4428.17,170.314,61823,2377.81,42.1348,1.62057,,,
7,"A7",301,47138.1,156.605,828756,2753.34,566.44,1.88186,,,
7,"A8",612,88239.2,144.182,1447840,2365.75,1063.37,1.73753,,,
7,"B7",776,113343,146.061,2009180,2589.14,1509.48,1.9452,,,
7,"B8",2707,474078,175.13,8416200,3109.05,5099.51,1.88382,,,
7,"C7",1309,199146,152.136,3670190,2803.81,2579.75,1.97078,,,
7,"C8",1195,203219,170.058,4011040,3356.52,2436.32,2.03876,,,
7,"D7",1120,162678,145.249,2751640,2456.82,2060.32,1.83957,,,
7,"D8",931,151247,162.457,2879460,3092.86,1897.73,2.03838,,,
7,"E7",1936,256335,132.404,3920850,2025.23,3332.46,1.72131,,,
7,"F7",3597,530113,147.376,7936000,2206.28,6060.63,1.68491,,,
7,"G7",2283,339517,148.715,5415850,2372.25,4031.61,1.76593,,,
7,"H7",26,4036.99,155.269,60089,2311.12,44.2773,1.70297,,,
8,"A7",273,42664.6,156.281,761568,2789.63,521.687,1.91094,,,
8,"A8",1274,174055,136.621,2725260,2139.14,2157.33,1.69335,,,
8,"B7",1755,265612,151.346,4333940,2469.48,3179.28,1.81155,,,
8,"B8",1894,324370,171.262,6300200,3326.4,3864.62,2.04046,,,
8,"C7",4087,652621,159.682,1.01839E+07,2491.78,7009.62,1.7151,,,
8,"C8",419,78463.2,187.263,1901370,4537.87,995.287,2.37539,,,
8,"D7",1762,261921,148.65,4198840,2383,3104.05,1.76166,,,
8,"D8",1608,272379,169.39,4527740,2815.76,2917.3,1.81424,,,
8,"E7",2068,270988,131.039,4139730,2001.8,3559.68,1.72132,,,
8,"F7",3106,447959,144.224,6770970,2179.96,5276.85,1.69892,,,
8,"G7",2063,303287,147.013,4904490,2377.36,3682.87,1.7852,,,
8,"H7",26,4259.63,163.832,59986,2307.15,42.2539,1.62515,,,
9,"A7",279,43334.8,155.322,789510,2829.78,541.445,1.94066,,,
9,"A8",927,129992,140.229,2074480,2237.84,1587.91,1.71296,,,
9,"B7",1792,271713,151.625,4363780,2435.15,3198.08,1.78464,,,
9,"B8",3493,625559,179.089,1.03007E+07,2948.96,6231.2,1.78391,,,
9,"C7",1691,251160,148.527,4385760,2593.59,3182.01,1.88174,,,
9,"C8",1134,191759,169.1,3895350,3435.05,2368.48,2.08861,,,
9,"D7",1318,191807,145.529,3157600,2395.75,2373.48,1.80082,,,
9,"D8",979,158799,162.206,2954050,3017.41,1950.82,1.99267,,,
9,"E7",2618,343142,131.07,5191170,1982.87,4470.7,1.70768,,,
9,"F7",1507,208606,138.424,3339280,2215.85,2674.25,1.77455,,,
9,"G7",1067,154698,144.984,2680720,2512.39,2017.47,1.89079,,,
9,"H7",29,4828.8,166.51,70788,2440.97,48.4432,1.67045,,,
10,"A7",451,67937.9,150.638,1146220,2541.51,823.891,1.82681,,,
10,"A8",342,51390.7,150.265,893223,2611.76,600.719,1.75649,,,
10,"B7",2235,349957,156.58,5463040,2444.31,3881.76,1.73681,,,
10,"B8",3163,557624,176.296,9416000,2976.92,5731.17,1.81194,,,
10,"C7",1,313.7,313.7,3137,3137,1.19025,1.19025,,,
10,"C8",1375,234298,170.398,4359020,3170.2,2674.37,1.945,,,
10,"D7",1144,165748,144.885,2752310,2405.86,2075.92,1.81461,,,
10,"D8",1172,190398,162.455,3397870,2899.2,2254.93,1.924,,,
10,"E7",986,129099,130.932,1950150,1977.83,1673.61,1.69737,,,
10,"F7",1900,263333,138.597,4119270,2168.04,3314.13,1.74428,,,
10,"G7",1134,163466,144.15,2811860,2479.6,2133.76,1.88162,,,
10,"H7",25,4249.39,169.975,64006,2560.24,43.4441,1.73777,,,
11,"A7",205,33026.1,161.103,598823,2921.09,400.162,1.95201,,,
11,"A8",689,98749.6,143.323,1606440,2331.56,1198.82,1.73994,,,
11,"B7",1880,288114,153.252,4593700,2443.46,3339.6,1.77638,,,
11,"B8",3571,633400,177.373,1.03774E+07,2906.03,6339.99,1.77541,,,
11,"C7",1817,270947,149.118,4704110,2588.94,3399.35,1.87086,,,
11,"C8",851,144993,170.379,3089260,3630.15,1850.01,2.17392,,,
11,"D7",1270,183850,144.763,3019930,2377.9,2285.99,1.8,,,
11,"D8",594,97158.4,163.566,1927270,3244.55,1266.07,2.13143,,,
11,"E7",3585,463390,129.258,6812440,1900.26,5966.37,1.66426,,,
11,"F7",2722,385934,141.783,5850660,2149.4,4632.45,1.70186,,,
11,"G7",2131,307878,144.476,4931970,2314.39,3766.19,1.76733,,,
11,"H7",26,4325.65,166.371,61660,2371.54,43.0871,1.65719,,,
12,"A7",457,68591.9,150.092,1135170,2483.95,825.319,1.80595,,,
12,"A8",542,79530.2,146.735,1315920,2427.89,952.795,1.75792,,,
12,"B7",2225,350904,157.71,5459620,2453.76,3874.03,1.74114,,,
12,"B8",2844,490944,172.624,8518590,2995.29,5259.48,1.84932,,,
12,"C7",2588,386274,149.256,6390330,2469.22,4648.76,1.79627,,,
12,"C8",1139,193825,170.171,3734140,3278.43,2295.52,2.01538,,,
12,"D7",2070,306325,147.983,4691280,2266.32,3500.29,1.69096,,,
12,"D8",677,109043,161.068,2170390,3205.9,1435.08,2.11977,,,
12,"E7",1687,216324,128.23,3249820,1926.39,2859.69,1.69514,,,
12,"F7",2791,358486,128.443,5207380,1865.78,4572.82,1.63842,,,
12,"G7",2681,396896,148.04,6173320,2302.62,4638.76,1.73024,,,
12,"H7",27,4427.55,163.983,64013,2370.85,44.8724,1.66194,,,
13,"A7",1182,155826,131.833,2260350,1912.31,1916.66,1.62154,,,
13,"A8",935,128523,137.458,2021590,2162.12,1571.37,1.68061,,,
13,"B7",1889,287724,152.316,4550600,2409,3334.6,1.76528,,,
13,"B8",3198,561068,175.443,9495140,2969.09,5807.11,1.81586,,,
13,"C7",2441,366032,149.951,6088830,2494.4,4433.09,1.81609,,,
13,"C8",1766,308093,174.458,5417950,3067.92,3285.69,1.86052,,,
13,"D7",1375,198976,144.71,3191300,2320.95,2425.49,1.76399,,,
13,"D8",1178,190406,161.635,3384690,2873.25,2255.4,1.91461,,,
13,"E7",1748,222759,127.436,3292610,1883.64,2926.82,1.67438,,,
13,"F7",2411,334592,138.777,5100440,2115.49,4116.84,1.70752,,,
13,"G7",2278,330425,145.051,5182720,2275.12,3955.68,1.73647,,,
13,"H7",27,4467.41,165.46,66069,2447,46.0627,1.70603,,,
14,"A7",362,54923.3,151.722,927522,2562.22,658.089,1.81793,,,
14,"A8",1099,149332,135.88,2343400,2132.3,1874.05,1.70523,,,
14,"B7",1633,243025,148.821,3908280,2393.31,2917.3,1.78647,,,
14,"B8",3036,527142,173.63,9000170,2964.48,5552.75,1.82897,,,
14,"C7",2290,338491,147.813,5673580,2477.55,4157.31,1.81542,,,
14,"C8",1471,249051,169.307,4576790,3111.34,2824.94,1.92042,,,
14,"D7",1072,152779,142.518,2522570,2353.14,1931.42,1.8017,,,
14,"D8",1824,309275,169.559,5020610,2752.53,3249.86,1.78172,,,
14,"E7",1487,188343,126.66,2809500,1889.37,2510.71,1.68844,,,
14,"F7",742,104769,141.198,1770030,2385.48,1399.61,1.88627,,,
14,"G7",2060,295925,143.653,4725270,2293.82,3638.59,1.76631,,,
14,"H7",29,4486.63,154.711,65060,2243.45,47.9671,1.65404,,,
15,"A7",764,110046,144.039,1752530,2293.88,1335.94,1.74861,,,
15,"A8",928,126541,136.359,2007260,2162.99,1576.37,1.69867,,,
15,"B7",1829,274394,150.024,4380440,2394.99,3245.57,1.77451,,,
15,"B8",2902,496437,171.067,8599590,2963.33,5333.27,1.83779,,,
15,"C7",1815,265372,146.21,4575650,2521.02,3371.26,1.85745,,,
15,"C8",1050,176144,167.757,3538160,3369.68,2166.26,2.0631,,,
15,"D7",871,124673,143.138,2119600,2433.52,1613.03,1.85193,,,
15,"D8",720,116346,161.592,2241720,3113.5,1493.41,2.07418,,,
15,"E7",887,113029,127.428,1674230,1887.52,1487.22,1.67668,,,
15,"F7",2479,345141,139.226,5190780,2093.9,4188.97,1.68978,,,
15,"G7",527,79193.7,150.273,1439840,2732.13,1040.75,1.97487,,,
15,"H7",29,4467.31,154.045,61677,2126.79,44.9915,1.55143,,,
16,"A7",352,53327.3,151.498,929352,2640.2,656.423,1.86484,,,
16,"A8",1260,168150,133.452,2569600,2039.36,2098.89,1.66578,,,
16,"B7",1465,214708,146.559,3464620,2364.92,2628.31,1.79407,,,
16,"B8",3594,627145,174.498,1.02031E+07,2838.93,6339.63,1.76395,,,
16,"C7",2356,347599,147.538,5847540,2481.98,4289.42,1.82064,,,
16,"C8",1042,172834,165.867,3431280,3292.97,2123.29,2.0377,,,
16,"D7",932,132303,141.956,2204540,2365.39,1692.42,1.8159,,,
16,"D8",1527,250724,164.194,4162040,2725.63,2767.33,1.81227,,,
16,"E7",1559,195395,125.333,2894020,1856.33,2614.5,1.67704,,,
16,"F7",3037,427829,140.872,6370410,2097.6,5085.94,1.67466,,,
16,"G7",2680,390858,145.843,5974670,2229.36,4569.61,1.70508,,,
16,"H7",28,4866.43,173.801,67787,2420.96,44.7534,1.59834,,,
17,"A7",195,31734.3,162.74,585052,3000.27,383.022,1.96422,,,
17,"A8",647,91028.5,140.693,1459170,2255.28,1105.15,1.70811,,,
17,"B7",2081,318248,152.931,4992930,2399.3,3644.31,1.75123,,,
17,"B8",2933,501429,170.961,8571240,2922.34,5364.22,1.82892,,,
17,"C7",2474,367111,148.388,5988230,2420.46,4400.24,1.77859,,,
17,"C8",1297,217252,167.504,4071310,3139.02,2529.04,1.94992,,,
17,"D7",2288,333875,145.924,5043030,2204.12,3825.34,1.67192,,,
17,"D8",842,134058,159.214,2532890,3008.19,1710.87,2.03191,,,
17,"E7",1451,181813,125.302,2689970,1853.87,2431.68,1.67587,,,
17,"F7",2867,401332,139.983,5972980,2083.35,4806.11,1.67636,,,
17,"G7",2055,292566,142.368,4666890,2270.99,3626.22,1.76458,,,
17,"H7",29,4561.26,157.285,69090,2382.41,50.3476,1.73612,,,
18,"A7",1066,152600,143.152,2332490,2188.07,1817.63,1.70509,,,
18,"A8",946,127322,134.59,1999450,2113.58,1597.08,1.68824,,,
18,"B7",2020,307514,152.235,4821480,2386.87,3533.61,1.74931,,,
18,"B8",2790,473390,169.674,8106140,2905.43,5109.39,1.83132,,,
18,"C7",2703,402401,148.872,6576610,2433.08,4819.32,1.78295,,,
18,"C8",1113,184066,165.379,3641830,3272.08,2251.83,2.02321,,,
18,"D7",1086,153863,141.678,2520940,2321.3,1947.37,1.79316,,,
18,"D8",861,138205,160.517,2528750,2936.99,1713.72,1.99039,,,
18,"E7",2148,268410,124.958,3975490,1850.79,3610.15,1.6807,,,
18,"F7",3136,443035,141.274,6550650,2088.86,5233.29,1.66878,,,
18,"G7",2085,296526,142.219,4678750,2244,3642.52,1.74701,,,
18,"H7",26,4123.55,158.598,59336,2282.15,42.849,1.64804,,,
19,"A7",485,71633.3,147.697,1181940,2436.98,867.573,1.78881,,,
19,"A8",671,93034.3,138.65,1534390,2286.72,1181.56,1.7609,,,
19,"B7",2275,353942,155.579,5418610,2381.81,3901.52,1.71495,,,
19,"B8",3022,515196,170.482,8728230,2888.23,5488.12,1.81606,,,
19,"C7",2194,320983,146.3,5321930,2425.67,3948.42,1.79964,,,
19,"C8",1367,228981,167.506,4214530,3083.05,2638.43,1.93009,,,
19,"D7",1161,164292,141.509,2673180,2302.48,2072.34,1.78496,,,
19,"D8",878,140219,159.703,2610490,2973.22,1763.95,2.00906,,,
19,"E7",1972,245056,124.268,3597190,1824.13,3284.02,1.66532,,,
19,"F7",2840,396528,139.622,5855830,2061.91,4728.15,1.66484,,,
19,"G7",2593,373527,144.052,5769840,2225.16,4467.13,1.72276,,,
19,"H7",26,4117.8,158.377,57136,2197.54,41.8968,1.61142,,,
20,"A7",981,139492,142.193,2130560,2171.82,1660.16,1.69231,,,
20,"A8",821,111078,135.297,1764970,2149.78,1396.16,1.70056,,,
20,"B7",2304,357621,155.217,5472610,2375.27,3948.3,1.71367,,,
20,"B8",2768,469429,169.591,8096750,2925.13,5108.31,1.84549,,,
20,"C7",2217,323733,146.023,5366860,2420.78,3989.36,1.79944,,,
20,"C8",1109,184191,166.087,3586130,3233.66,2236.12,2.01634,,,
20,"D7",1633,234230,143.435,3645320,2232.28,2812.68,1.7224,,,
20,"D8",1069,169493,158.553,3022690,2827.59,2064.73,1.93146,,,
20,"E7",1766,218800,123.896,3202390,1813.36,2939.44,1.66446,,,
20,"F7",2562,356017,138.961,5297890,2067.87,4307.28,1.68122,,,
20,"G7",2550,365060,143.161,5622210,2204.79,4370.6,1.71396,,,
20,"H7",29,4635.04,159.829,68395,2358.45,49.0383,1.69098,,,
21,"A7",707,101958,144.213,1608720,2275.41,1228.34,1.73739,,,
21,"A8",1274,167091,131.154,2495290,1958.63,2083.18,1.63515,,,
21,"B7",2110,322148,152.677,4950820,2346.36,3630.14,1.72045,,,
21,"B8",3060,528296,172.646,8824210,2883.73,5536.21,1.80922,,,
21,"C7",2511,366954,146.139,6020790,2397.77,4481.89,1.7849,,,
21,"C8",472,82851.6,175.533,1959520,4151.52,1083.72,2.29602,,,
21,"D7",1024,145440,142.031,2358720,2303.43,1830.01,1.78712,,,
21,"D8",658,105490,160.319,2064550,3137.61,1383.67,2.10284,,,
21,"E7",1074,133152,123.978,1932810,1799.64,1768.95,1.64707,,,
21,"F7",2213,301195,136.103,4512640,2039.15,3725.84,1.68361,,,
21,"G7",1869,261543,139.938,4156200,2223.75,3288.78,1.75965,,,
21,"H7",24,3654.04,152.252,53214,2217.25,40.7066,1.69611,,,
22,"A7",368,55697,151.351,957415,2601.67,681.894,1.85297,,,
22,"A8",432,61109.7,141.458,1019760,2360.56,748.905,1.73358,,,
22,"B7",1701,252532,148.461,3978580,2338.97,2986.58,1.75578,,,
22,"B8",3000,509648,169.883,8541420,2847.14,5407.31,1.80244,,,
22,"C7",2678,394316,147.243,6370880,2378.97,4720.89,1.76284,,,
22,"C8",1278,212250,166.079,3973150,3108.88,2499.29,1.95562,,,
22,"D7",1901,274229,144.255,4211460,2215.39,3227.72,1.69791,,,
22,"D8",608,98270.9,161.63,1895150,3117.02,1271.07,2.09057,,,
22,"E7",1491,182638,122.493,2668330,1789.63,2472.98,1.65861,,,
22,"F7",1745,234629,134.458,3567970,2044.68,2967.06,1.70032,,,
22,"G7",3001,433147,144.334,6577790,2191.87,5094.15,1.69748,,,
22,"H7",28,4613.9,164.782,64763,2312.96,44.8724,1.60259,,,
23,"A7",307,47610.5,155.083,828315,2698.09,576.438,1.87765,,,
23,"A8",364,52254.2,143.556,894594,2457.68,639.759,1.75758,,,
23,"B7",1750,260170,148.669,4104470,2345.41,3084.18,1.76239,,,
23,"B8",2431,407280,167.536,7146310,2939.66,4559.85,1.87571,,,
23,"C7",2989,445871,149.17,7052400,2359.45,5207.22,1.74213,,,
23,"C8",568,98349.4,173.15,2162370,3806.99,1250.71,2.20196,,,
23,"D7",792,111249,140.465,1868160,2358.79,1449.13,1.82971,,,
23,"D8",1345,215652,160.336,3634490,2702.22,2481.43,1.84493,,,
23,"E7",1181,144620,122.455,2102150,1779.97,1948.08,1.64952,,,
23,"F7",1185,160163,135.159,2490450,2101.64,2060.92,1.73917,,,
23,"G7",2339,329288,140.782,5153910,2203.47,4070.54,1.74029,,,
23,"H7",27,4163.69,154.211,59700,2211.11,44.5154,1.64872,,,
24,"A7",442,65553.4,148.311,1080610,2444.83,790.326,1.78807,,,
24,"A8",903,120043,132.938,1884050,2086.43,1525.54,1.68942,,,
24,"B7",1966,296662,150.896,4610600,2345.17,3418.76,1.73894,,,
24,"B8",2427,401474,165.42,7104880,2927.43,4547.83,1.87385,,,
24,"C7",2274,329346,144.831,5399840,2374.6,4064.82,1.78752,,,
24,"C8",1656,277671,167.676,4853310,2930.74,3060.13,1.84791,,,
24,"D7",718,102888,143.298,1745680,2431.31,1337.96,1.86345,,,
24,"D8",1187,187817,158.228,3289230,2771.05,2251.72,1.89698,,,
24,"E7",1679,203814,121.39,2956370,1760.79,2772.09,1.65104,,,
24,"F7",1973,265809,134.723,3958390,2006.28,3312.11,1.67872,,,
24,"G7",1629,227335,139.555,3629710,2228.18,2879.21,1.76747,,,
24,"H7",28,4482.49,160.089,63046,2251.64,44.7534,1.59834,,,
25,"A7",377,57306.8,152.007,959832,2545.97,692.368,1.83652,,,
25,"A8",618,85098.3,137.699,1359250,2199.43,1053.37,1.70448,,,
25,"B7",2169,330735,152.483,5043010,2325.04,3705.84,1.70855,,,
25,"B8",2328,387515,166.458,6812660,2926.4,4362.5,1.87393,,,
25,"C7",1244,181844,146.177,3220160,2588.56,2362.88,1.89942,,,
25,"C8",1041,171717,164.954,3296730,3166.88,2068.89,1.98741,,,
25,"D7",1387,195241,140.765,3082960,2222.76,2421.21,1.74564,,,
25,"D8",747,116428,155.861,2195140,2938.61,1504.6,2.01418,,,
25,"E7",1539,186651,121.281,2707010,1758.94,2546.06,1.65436,,,
25,"F7",1269,169246,133.37,2592570,2043,2170.66,1.71053,,,
25,"G7",1210,167858,138.726,2767330,2287.05,2187.44,1.8078,,,
25,"H7",21,3588.35,170.874,53153,2531.1,36.0646,1.71736,,,
26,"A7",353,53452.8,151.424,897839,2543.45,642.021,1.81876,,,
26,"A8",726,98399.5,135.537,1536630,2116.57,1225.96,1.68865,,,
26,"B7",1550,226309,146.006,3553340,2292.48,2719.6,1.75458,,,
26,"B8",2763,462937,167.549,7838530,2836.96,5039.76,1.82402,,,
26,"C7",1901,272188,143.182,4492540,2363.25,3413.04,1.79539,,,
26,"C8",966,159296,164.903,3201370,3314.05,1990.93,2.06101,,,
26,"D7",1572,222899,141.793,3452230,2196.07,2701.51,1.71852,,,
26,"D8",843,132861,157.604,2419450,2870.04,1659.45,1.9685,,,
26,"E7",498,61699,123.893,898780,1804.78,818.178,1.64293,,,
26,"F7",2559,345382,134.968,5062870,1978.46,4225.03,1.65105,,,
26,"G7",1162,161159,138.691,2671050,2298.67,2110.19,1.816,,,
26,"H7",29,4715.55,162.605,67427,2325.07,47.61,1.64172,,,
27,"A7",581,83539.4,143.786,1311590,2257.46,998.62,1.71879,,,
27,"A8",386,54136.6,140.25,915559,2371.91,672.729,1.74282,,,
27,"B7",2043,307123,150.329,4725400,2312.97,3512.55,1.71931,,,
27,"B8",3056,517009,169.178,8540640,2794.71,5481.7,1.79375,,,
27,"C7",2757,401486,145.624,6471800,2347.41,4860.15,1.76284,,,
27,"C8",803,133534,166.294,2766220,3444.86,1682.66,2.09546,,,
27,"D7",1186,164508,138.708,2596230,2189.06,2064.25,1.74051,,,
27,"D8",606,96859.6,159.834,1870840,3087.2,1265.59,2.08844,,,
27,"E7",2077,250031,120.381,3586010,1726.54,3405.19,1.63947,,,
27,"F7",1927,256107,132.904,3821210,1982.98,3220.34,1.67117,,,
27,"G7",2279,317707,139.406,4894230,2147.53,3915.92,1.71826,,,
27,"H7",27,4214.66,156.099,61585,2280.93,44.7534,1.65753,,,
28,"A7",983,137520,139.898,2069330,2105.12,1652.78,1.68136,,,
28,"A8",670,90371.2,134.882,1427830,2131.09,1139.55,1.70081,,,
28,"B7",2031,305860,150.596,4697670,2312.98,3497.31,1.72197,,,
28,"B8",2455,405517,165.18,7061640,2876.43,4552.94,1.85456,,,
28,"C7",2178,311709,143.117,5105860,2344.29,3877.48,1.78029,,,
28,"C8",1087,179896,165.497,3432470,3157.75,2152.69,1.98039,,,
28,"D7",865,119860,138.566,1946490,2250.28,1541.73,1.78235,,,
28,"D8",739,116114,157.124,2150620,2910.17,1482.34,2.00587,,,
28,"E7",967,115268,119.202,1631540,1687.21,1555.42,1.6085,,,
