"T Id","Well Name","Cell Count","Cell Total Intensity","Cell Average Intensity","Cell Total Integrated Intensity","Cell Average Integrated Intensity","Total Area","Average Area","Concentration","Group","Compound"
1,"C1",16,318.207,19.8879,91417,5713.56,525.495,32.8435,,,
1,"C2",48,1208.83,25.184,397702,8285.46,1778.95,37.0614,,,
1,"C3",41,2009.92,49.0224,1032190,25175.2,1997.48,48.719,,,
1,"C4",25,570.214,22.8085,176688,7067.52,879.595,35.1838,,,
1,"C5",27,754.374,27.9398,267298,9899.93,1039.09,38.4847,,,
1,"C6",1,47.93,47.93,9586,9586,23.805,23.805,,,
1,"C7",21,583.242,27.7735,195977,9332.24,787.35,37.4929,,,
1,"C8",10,248.517,24.8517,93286,9328.6,440.154,44.0154,,,
1,"C9",19,1462.9,76.9949,829529,43659.4,1087.77,57.251,,,
1,"C10",9,228.594,25.3993,67460,7495.56,317.916,35.324,,,
1,"C11",21,568.202,27.0572,204512,9738.67,852.219,40.5819,,,
1,"C12",51,1045.78,20.5054,325496,6382.27,1777.76,34.858,,,
2,"C1",20,431.294,21.5647,104846,5242.3,577.509,28.8755,,,
2,"C2",44,1096.45,24.9194,355224,8073.27,1606.48,36.5109,,,
2,"C3",40,1947.29,48.6822,904339,22608.5,1783.35,44.5838,,,
2,"C4",30,671.529,22.3843,208513,6950.43,1058.49,35.283,,,
2,"C5",26,782.913,30.112,281361,10821.6,1039.33,39.9741,,,
2,"C6",1,48.5381,48.5381,9562,9562,23.4479,23.4479,,,
2,"C7",22,581.179,26.4172,201377,9153.5,842.459,38.2936,,,
2,"C8",10,257.386,25.7386,94722,9472.2,429.918,42.9918,,,
2,"C9",18,1483.23,82.4017,737636,40979.8,973.029,54.0572,,,
2,"C10",8,214.897,26.8621,64719,8089.88,297.205,37.1507,,,
2,"C11",21,541.347,25.7784,197330,9396.67,836.389,39.828,,,
2,"C12",41,890.431,21.7178,292117,7124.8,1527.09,37.2461,,,
3,"C1",18,390.01,21.6672,92949,5163.83,513.117,28.5065,,,
3,"C2",44,1097.66,24.9469,351855,7996.7,1601.24,36.3919,,,
3,"C3",43,1959.76,45.5759,895882,20834.5,1872.98,43.5576,,,
3,"C4",26,626.162,24.0832,188404,7246.31,901.733,34.6821,,,
3,"C5",27,751.644,27.8387,280888,10403.3,1104.31,40.9005,,,
3,"C6",1,45.7826,45.7826,9477,9477,24.6382,24.6382,,,
3,"C7",22,601.733,27.3515,206425,9382.95,839.245,38.1475,,,
3,"C8",10,254.112,25.4112,91271,9127.1,420.158,42.0158,,,
3,"C9",23,1895.31,82.4049,872246,37923.7,1157.04,50.3062,,,
3,"C10",6,135.438,22.573,46109,7684.83,235.55,39.2584,,,
3,"C11",24,677.79,28.2413,230719,9613.29,906.732,37.7805,,,
3,"C12",28,621.636,22.2013,213405,7621.61,1084.44,38.7299,,,
4,"C1",17,367.829,21.637,85360,5021.18,469.792,27.6348,,,
4,"C2",41,1029.69,25.1144,324723,7920.07,1452.7,35.4317,,,
4,"C3",41,1792.05,43.7085,885523,21598.1,1919.75,46.8233,,,
4,"C4",28,650.927,23.2474,202433,7229.75,999.572,35.699,,,
4,"C5",23,695.614,30.2441,246939,10736.5,911.97,39.6508,,,
4,"C6",1,46.06,46.06,9212,9212,23.805,23.805,,,
4,"C7",19,512.473,26.9723,183688,9667.79,746.882,39.3096,,,
4,"C8",10,257.359,25.7359,92001,9200.1,420.158,42.0158,,,
4,"C9",17,1369.79,80.5759,732416,43083.3,984.337,57.9022,,,
4,"C10",6,168.375,28.0625,52267,8711.17,232.932,38.822,,,
4,"C11",24,626.427,26.1011,223975,9332.29,947.201,39.4667,,,
4,"C12",25,562.953,22.5181,203580,8143.2,1013.74,40.5494,,,
5,"C1",19,396.825,20.8855,93196,4905.05,531.685,27.9834,,,
