"T Id","Well Name","Cell Count","Cell Total Intensity","Cell Average Intensity","Cell Total Integrated Intensity","Cell Average Integrated Intensity","Total Area","Average Area","Concentration","Group","Compound"
1,"A4",5,156.198,31.2395,463135,92627,1786.33,357.265,,,
1,"B5",2,40.138,20.069,36491,18245.5,216.149,108.075,,,
1,"C5",2,48.8858,24.4429,57465,28732.5,280.423,140.211,,,
1,"D4",1,22.9875,22.9875,23999,23999,124.262,124.262,,,
1,"D5",5,150.764,30.1529,441170,88234,1695.39,339.078,,,
1,"F4",1,15.1236,15.1236,16394,16394,129.023,129.023,,,
1,"G4",21,1154.71,54.9862,3883040,184907,6555.42,312.163,,,
1,"B4",,,,,,,,,,
1,"C4",,,,,,,,,,
1,"E4",,,,,,,,,,
1,"H4",,,,,,,,,,
1,"A5",,,,,,,,,,
2,"A4",6,181.629,30.2716,428407,71401.2,1676.35,279.391,,,
2,"B5",2,39.2598,19.6299,36754,18377,223.291,111.645,,,
2,"C5",2,43.7991,21.8996,49837,24918.5,269.949,134.974,,,
2,"D5",7,205.979,29.4256,438387,62626.7,1723.96,246.28,,,
2,"F4",1,14.7287,14.7287,15200,15200,122.834,122.834,,,
2,"G4",16,894.498,55.9061,3758530,234908,6187.63,386.727,,,
2,"B4",,,,,,,,,,
2,"C4",,,,,,,,,,
2,"D4",,,,,,,,,,
2,"E4",,,,,,,,,,
2,"H4",,,,,,,,,,
2,"A5",,,,,,,,,,
3,"A4",9,278.913,30.9903,466991,51887.9,1794.42,199.38,,,
3,"B5",1,17.4355,17.4355,17017,17017,116.168,116.168,,,
3,"C5",2,43.8825,21.9413,50163,25081.5,270.901,135.45,,,
3,"D5",5,147.02,29.4041,421770,84354,1620.64,324.129,,,
3,"F4",1,14.488,14.488,14430,14430,118.549,118.549,,,
3,"G4",21,1235.39,58.8281,4237150,201769,6884.41,327.829,,,
3,"B4",,,,,,,,,,
3,"C4",,,,,,,,,,
3,"D4",,,,,,,,,,
3,"E4",,,,,,,,,,
3,"H4",,,,,,,,,,
3,"A5",,,,,,,,,,
4,"A4",7,218.031,31.1473,558238,79748.3,2104.36,300.623,,,
4,"A5",1,22.2831,22.2831,22194,22194,118.549,118.549,,,
4,"C5",2,45.7441,22.872,51052,25526,264.712,132.356,,,
4,"D5",6,175.167,29.1945,441138,73523,1713.01,285.501,,,
4,"F4",1,14.0607,14.0607,13442,13442,113.788,113.788,,,
4,"G4",22,1318.01,59.9093,4170960,189589,6544.71,297.487,,,
4,"B4",,,,,,,,,,
4,"C4",,,,,,,,,,
4,"D4",,,,,,,,,,
4,"E4",,,,,,,,,,
4,"H4",,,,,,,,,,
4,"B5",,,,,,,,,,
5,"A4",8,251.721,31.4651,548914,68614.3,2055.8,256.975,,,
5,"B5",2,42.3592,21.1796,40950,20475,230.908,115.454,,,
5,"C5",2,46.9537,23.4769,52965,26482.5,267.092,133.546,,,
5,"D4",1,22.7268,22.7268,24454,24454,128.071,128.071,,,
5,"D5",5,147.751,29.5502,480539,96107.8,1852.51,370.501,,,
5,"F4",1,13.852,13.852,13852,13852,119.025,119.025,,,
5,"G4",17,1062.09,62.4761,4602660,270744,7110.55,418.268,,,
5,"B4",,,,,,,,,,
5,"C4",,,,,,,,,,
5,"E4",,,,,,,,,,
5,"H4",,,,,,,,,,
5,"A5",,,,,,,,,,
6,"A4",6,192.753,32.1255,409767,68294.5,1518.28,253.047,,,
6,"B5",1,19.4401,19.4401,18818,18818,115.216,115.216,,,
6,"C5",2,46.8994,23.4497,55777,27888.5,282.803,141.402,,,
6,"D4",1,23.3543,23.3543,23728,23728,120.929,120.929,,,
6,"D5",5,151.463,30.2926,355631,71126.2,1388.78,277.757,,,
6,"F4",1,13.9879,13.9879,13876,13876,118.073,118.073,,,
6,"G4",68,8419.5,123.816,3.24782E+07,477621,25838.7,379.98,,,
6,"B4",,,,,,,,,,
6,"C4",,,,,,,,,,
6,"E4",,,,,,,,,,
6,"H4",,,,,,,,,,
6,"A5",,,,,,,,,,
7,"A4",12,372.426,31.0355,682430,56869.2,2509.52,209.127,,,
7,"B5",2,45.65,22.825,46665,23332.5,244.715,122.358,,,
7,"C5",2,49.0953,24.5476,58172,29086,281.851,140.926,,,
7,"D4",1,23.7934,23.7934,24650,24650,123.31,123.31,,,
7,"D5",5,157.752,31.5503,371875,74375,1418.3,283.66,,,
7,"F4",1,14.0064,14.0064,13166,13166,111.883,111.883,,,
7,"G4",15,896.047,59.7365,4902500,326833,7593.32,506.221,,,
7,"B4",,,,,,,,,,
7,"C4",,,,,,,,,,
7,"E4",,,,,,,,,,
7,"H4",,,,,,,,,,
7,"A5",,,,,,,,,,
8,"A4",14,453.878,32.4198,758963,54211.6,2730.91,195.065,,,
8,"A5",2,52.8408,26.4204,55735,27867.5,251.381,125.69,,,
8,"B5",3,79.2383,26.4128,77766,25922,355.171,118.39,,,
8,"C5",2,50.827,25.4135,60647,30323.5,283.279,141.64,,,
8,"D4",1,24.1515,24.1515,26470,26470,130.451,130.451,,,
8,"D5",5,156.109,31.2217,433925,86785,1579.7,315.94,,,
8,"F4",1,13.741,13.741,13686,13686,118.549,118.549,,,
8,"G4",17,1009.28,59.3692,4880870,287110,7520.95,442.409,,,
8,"H4",1,22.7044,22.7044,20434,20434,107.122,107.122,,,
8,"B4",,,,,,,,,,
8,"C4",,,,,,,,,,
8,"E4",,,,,,,,,,
9,"A4",17,551.075,32.4161,936819,55107,3354.12,197.301,,,
9,"B5",2,50.5038,25.2519,53483,26741.5,254.714,127.357,,,
9,"C5",2,52.2805,26.1402,63984,31992,290.897,145.449,,,
9,"D4",1,24.9502,24.9502,27046,27046,129.023,129.023,,,
9,"D5",6,187.857,31.3095,486505,81084.2,1768.71,294.785,,,
9,"G4",19,1136.67,59.8246,4852960,255419,7666.88,403.52,,,
9,"B4",,,,,,,,,,
9,"C4",,,,,,,,,,
9,"E4",,,,,,,,,,
9,"F4",,,,,,,,,,
9,"H4",,,,,,,,,,
9,"A5",,,,,,,,,,
10,"A4",15,469.701,31.3134,756381,50425.4,2791.37,186.092,,,
10,"A5",1,24.6564,24.6564,24755,24755,119.501,119.501,,,
10,"B5",3,86.312,28.7707,88434,29478,372.31,124.103,,,
10,"C5",2,54.1444,27.0722,66559,33279.5,293.278,146.639,,,
10,"D5",5,160.394,32.0788,494001,98800.2,1749.19,349.838,,,
10,"F4",1,13.9325,13.9325,13208,13208,112.836,112.836,,,
10,"G4",19,1147.38,60.3882,5156570,271399,7734.72,407.091,,,
10,"H4",1,19.1261,19.1261,18055,18055,112.36,112.36,,,
10,"B4",,,,,,,,,,
10,"C4",,,,,,,,,,
10,"D4",,,,,,,,,,
10,"E4",,,,,,,,,,
11,"A4",13,404.192,31.0917,792563,60966.4,2898.97,222.998,,,
11,"A5",1,24.7347,24.7347,24240,24240,116.645,116.645,,,
11,"B5",3,87.9555,29.3185,93074,31024.7,382.308,127.436,,,
11,"C5",2,55.9558,27.9779,69425,34712.5,294.706,147.353,,,
11,"D4",1,25.6267,25.6267,30957,30957,143.782,143.782,,,
11,"D5",5,164.559,32.9117,554092,110818,1923.44,384.689,,,
11,"G4",23,1352.08,58.7859,4636420,201583,7357.17,319.877,,,
